State,County,Supercenters & club stores per 1000 pop (% change) 2011-16 (PCH_SUPERCPTH_11_16),Units,FIPS,FID
Virginia,Mecklenburg,5.785097122,% change,51117,2964
Virginia,Middlesex,0.0,% change,51119,2965
Virginia,Montgomery,-3.656034132,% change,51121,2966
Virginia,Nelson,0.0,% change,51125,2968
Virginia,New Kent,0.0,% change,51127,2971
Virginia,Northampton,0.0,% change,51131,2982
Virginia,Northumberland,0.0,% change,51133,2983
Virginia,Nottoway,2.372662798,% change,51135,2984
Virginia,Orange,nan,% change,51137,2985
Virginia,Page,1.534483489,% change,51139,2986
Virginia,Patrick,3.151556081,% change,51141,2987
Virginia,Pittsylvania,0.0,% change,51143,2988
Virginia,Powhatan,nan,% change,51145,2989
Virginia,Prince Edward,0.886070451,% change,51147,2990
Virginia,Prince George,0.0,% change,51149,2991
Virginia,Prince William,102.185955844,% change,51153,2992
Virginia,Pulaski,1.448598131,% change,51155,2993
Virginia,Rappahannock,0.0,% change,51157,2994
Virginia,Richmond County,0.0,% change,51159,2995
Virginia,Roanoke County,nan,% change,51161,2996
Virginia,Rockbridge,0.124938646,% change,51163,2997
Virginia,Rockingham,-3.088350274,% change,51165,2998
Virginia,Russell,4.606848215,% change,51167,2999
Virginia,Scott,0.0,% change,51169,2585
Virginia,Shenandoah,-1.551434961,% change,51171,2594
Virginia,Smyth,0.0,% change,51173,2600
Virginia,Southampton,0.0,% change,51175,2608
Virginia,Spotsylvania,-5.22887257,% change,51177,2619
Virginia,Stafford,176.435247461,% change,51179,2629
Virginia,Surry,0.0,% change,51181,2636
Virginia,Sussex,0.0,% change,51183,2647
Virginia,Tazewell,6.402511535,% change,51185,2656
Virginia,Warren,-3.69374904,% change,51187,2662
Virginia,Washington,1.041724284,% change,51191,2667
Virginia,Westmoreland,0.0,% change,51193,2684
Virginia,Wise,0.0,% change,51195,2695
Virginia,Wythe,0.849975814,% change,51197,2699
Virginia,York,-35.184474427,% change,51199,2709
Virginia,Alexandria,-8.068002645,% change,51510,2712
Virginia,Bedford County,0.0,% change,51515,2769
Virginia,Bristol,0.0,% change,51520,2716
Virginia,Buena Vista,0.0,% change,51530,2720
Virginia,Charlottesville,0.0,% change,51540,2722
Virginia,Chesapeake,-5.151059881,% change,51550,2724
Virginia,Colonial Heights,-2.017911801,% change,51570,2727
Virginia,Covington,6.001433178,% change,51580,2729
Virginia,Danville,2.398962611,% change,51590,2732
Virginia,Emporia,8.613953488,% change,51595,2736
Virginia,Fairfax County,-52.822428338,% change,51600,2849
Virginia,Falls Church,-100.0,% change,51610,2740
Virginia,Franklin County,2.673796791,% change,51620,2862
Virginia,Fredericksburg,-8.878355912,% change,51630,2745
Virginia,Galax,2.716086435,% change,51640,2747
Virginia,Hampton,0.912570567,% change,51650,2751
Virginia,Harrisonburg,-7.313275124,% change,51660,2755
Virginia,Hopewell,0.0,% change,51670,2756
Virginia,Lexington,0.0,% change,51678,2760
Virginia,Lynchburg,-4.122034238,% change,51680,2762
Virginia,Manassas,nan,% change,51683,2765
Virginia,Manassas Park,0.0,% change,51685,2768
Virginia,Martinsville,3.613080265,% change,51690,2771
Virginia,Newport News,33.146329024,% change,51700,2775
Virginia,Norfolk,-0.735952951,% change,51710,2778
Virginia,Norton,2.708124373,% change,51720,2780
Virginia,Petersburg,0.71899529,% change,51730,2782
Virginia,Poquoson,0.0,% change,51735,2791
Virginia,Portsmouth,0.780024632,% change,51740,2795
Virginia,Radford,0.0,% change,51750,2799
Virginia,Richmond County,83.241007067,% change,51760,2995
Virginia,Roanoke County,61.825892544,% change,51770,2996
Virginia,Salem,-2.105922418,% change,51775,2809
Virginia,Staunton,-0.939934864,% change,51790,2812
Virginia,Suffolk,-5.084328174,% change,51800,2815
Virginia,Virginia Beach,56.974417595,% change,51810,2826
Virginia,Waynesboro,-3.196954408,% change,51820,2831
Virginia,Williamsburg,0.0,% change,51830,2835
Virginia,Winchester,-3.279402162,% change,51840,2837
Washington,Adams,-1.926072059,% change,53001,2840
Washington,Asotin,47.700582698,% change,53003,2845
Washington,Benton,-6.756114201,% change,53005,2847
Washington,Chelan,92.799599832,% change,53007,2852
Washington,Clallam,190.493670544,% change,53009,2861
Washington,Clark,14.262034287,% change,53011,2865
Washington,Columbia,0.0,% change,53013,2869
Washington,Cowlitz,30.195883768,% change,53015,2871
Washington,Douglas,24.966078697,% change,53017,2877
Washington,Ferry,0.0,% change,53019,2880
Washington,Franklin,-7.977633837,% change,53021,2884
Washington,Garfield,0.0,% change,53023,2886
Washington,Grant,-3.465241097,% change,53025,2889
Washington,Grays Harbor,nan,% change,53027,2894
Washington,Island,0.0,% change,53029,2898
Washington,Jefferson,0.0,% change,53031,2905
Washington,King,14.345997286,% change,53033,2913
Washington,Kitsap,20.791193004,% change,53035,2927
Washington,Kittitas,-7.543180199,% change,53037,2932
Washington,Klickitat,0.0,% change,53039,2935
Washington,Lewis,-1.269737701,% change,53041,2940
Washington,Lincoln,0.0,% change,53043,2942
Washington,Mason,-2.036282858,% change,53045,2946
Washington,Okanogan,-0.339931049,% change,53047,2947
Washington,Pacific,0.0,% change,53049,2949
Washington,Pend Oreille,0.0,% change,53051,2951
Washington,Pierce,3.754467697,% change,53053,2956
Washington,San Juan,0.0,% change,53055,2957
Washington,Skagit,42.934597617,% change,53057,2958
Washington,Skamania,0.0,% change,53059,2959
Washington,Snohomish,17.933904341,% change,53061,2960
Washington,Spokane,-4.854082024,% change,53063,2961
Washington,Stevens,-1.76640883,% change,53065,2963
Washington,Thurston,-6.455098696,% change,53067,2967
Washington,Wahkiakum,0.0,% change,53069,2969
Washington,Walla Walla,48.607314309,% change,53071,2970
Washington,Whatcom,-5.930902466,% change,53073,2972
Washington,Whitman,nan,% change,53075,2973
Washington,Yakima,-12.278004391,% change,53077,2974
West Virginia,Barbour,0.0,% change,54001,2975
West Virginia,Berkeley,-6.764368323,% change,54003,2976
West Virginia,Boone,0.0,% change,54005,2977
West Virginia,Braxton,nan,% change,54007,2978
West Virginia,Brooke,nan,% change,54009,2979
West Virginia,Cabell,0.874891553,% change,54011,2980
West Virginia,Calhoun,0.0,% change,54013,2981
West Virginia,Clay,0.0,% change,54015,3000
West Virginia,Doddridge,0.0,% change,54017,3002
West Virginia,Fayette,4.09958732,% change,54019,3006
West Virginia,Gilmer,0.0,% change,54021,3008
West Virginia,Grant,0.0,% change,54023,3011
West Virginia,Greenbrier,0.59446667,% change,54025,3013
West Virginia,Hampshire,0.0,% change,54027,3016
West Virginia,Hancock,0.0,% change,54029,3017
West Virginia,Hardy,1.573082805,% change,54031,3019
West Virginia,Harrison,1.504100762,% change,54033,3021
West Virginia,Jackson,0.449060743,% change,54035,3023
West Virginia,Jefferson,-2.786133792,% change,54037,3026
West Virginia,Kanawha,3.215527386,% change,54039,3027
West Virginia,Lewis,nan,% change,54041,3029
West Virginia,Lincoln,0.0,% change,54043,3031
West Virginia,Logan,8.328379503,% change,54045,3034
West Virginia,McDowell,-100.0,% change,54047,3037
West Virginia,Marion,0.304548754,% change,54049,3039
West Virginia,Marshall,3.781737896,% change,54051,3041
West Virginia,Mason,1.415883162,% change,54053,3042
West Virginia,Mercer,3.319337455,% change,54055,3044
West Virginia,Mineral,2.591318352,% change,54057,3046
West Virginia,Mingo,0.0,% change,54059,3048
West Virginia,Monongalia,-29.368813889,% change,54061,3050
West Virginia,Monroe,0.0,% change,54063,3052
West Virginia,Morgan,0.0,% change,54065,3054
West Virginia,Nicholas,3.598117908,% change,54067,3057
West Virginia,Ohio,3.741959716,% change,54069,3059
West Virginia,Pendleton,0.0,% change,54071,3061
West Virginia,Pleasants,0.0,% change,54073,3064
West Virginia,Pocahontas,0.0,% change,54075,3066
West Virginia,Preston,-0.14831954,% change,54077,3068
West Virginia,Putnam,97.675156989,% change,54079,3070
West Virginia,Raleigh,3.952320382,% change,54081,3073
West Virginia,Randolph,1.595193702,% change,54083,3075
West Virginia,Ritchie,0.0,% change,54085,3077
West Virginia,Roane,4.749433749,% change,54087,3079
West Virginia,Summers,0.0,% change,54089,3080
West Virginia,Taylor,-0.112114239,% change,54091,3082
West Virginia,Tucker,0.0,% change,54093,3084
West Virginia,Tyler,0.0,% change,54095,3085
West Virginia,Upshur,-100.0,% change,54097,3087
West Virginia,Wayne,3.633235005,% change,54099,3089
West Virginia,Webster,0.0,% change,54101,3091
West Virginia,Wetzel,4.731155297,% change,54103,3093
West Virginia,Wirt,0.0,% change,54105,3095
West Virginia,Wood,1.338108682,% change,54107,3097
West Virginia,Wyoming,0.0,% change,54109,3099
Wisconsin,Adams,0.0,% change,55001,3101
Wisconsin,Ashland,2.500959447,% change,55003,3104
Wisconsin,Barron,1.351978262,% change,55005,3106
Wisconsin,Bayfield,0.0,% change,55007,3108
Wisconsin,Brown,60.849069929,% change,55009,3111
Wisconsin,Buffalo,0.0,% change,55011,3113
Wisconsin,Burnett,0.0,% change,55013,3115
Wisconsin,Calumet,-0.06244,% change,55015,3116
Wisconsin,Chippewa,-0.978495131,% change,55017,3117
Wisconsin,Clark,0.0,% change,55019,3119
Wisconsin,Columbia,-0.374387007,% change,55021,3120
Wisconsin,Crawford,2.444717445,% change,55023,3122
Wisconsin,Dane,16.956258946,% change,55025,3124
Wisconsin,Dodge,1.122066157,% change,55027,3126
Wisconsin,Door,nan,% change,55029,3131
Wisconsin,Douglas,1.285951327,% change,55031,3134
Wisconsin,Dunn,-1.238522796,% change,55033,3135
Wisconsin,Eau Claire,-2.866307042,% change,55035,3137
Wisconsin,Florence,0.0,% change,55037,3138
Wisconsin,Fond du Lac,-0.361021426,% change,55039,3140
Wisconsin,Forest,0.0,% change,55041,3141
Wisconsin,Grant,-1.565595369,% change,55043,3143
Wisconsin,Green,nan,% change,55045,3145
Wisconsin,Green Lake,nan,% change,55047,3147
Wisconsin,Iowa,0.451640392,% change,55049,3148
Wisconsin,Iron,0.0,% change,55051,3151
Wisconsin,Jackson,0.224697147,% change,55053,3153
Wisconsin,Jefferson,-0.836241055,% change,55055,3154
Wisconsin,Juneau,0.0,% change,55057,3156
Wisconsin,Kenosha,297.560002145,% change,55059,3158
Wisconsin,Kewaunee,0.0,% change,55061,3160
Wisconsin,La Crosse,-2.129575359,% change,55063,3161
Wisconsin,Lafayette,0.0,% change,55065,3163
Wisconsin,Langlade,3.720004192,% change,55067,3165
Wisconsin,Lincoln,0.0,% change,55069,3166
Wisconsin,Manitowoc,2.150483418,% change,55071,3169
Wisconsin,Marathon,-0.622804098,% change,55073,3170
Wisconsin,Marinette,nan,% change,55075,3172
Wisconsin,Marquette,0.0,% change,55077,3174
Wisconsin,Menominee,0.0,% change,55078,3175
Wisconsin,Milwaukee,364.889133588,% change,55079,3177
Wisconsin,Monroe,-0.687891348,% change,55081,3179
Wisconsin,Oconto,0.0,% change,55083,3181
Wisconsin,Oneida,102.250240289,% change,55085,3183
Wisconsin,Outagamie,44.541954141,% change,55087,3185
Wisconsin,Ozaukee,195.284484616,% change,55089,3186
Wisconsin,Pepin,0.0,% change,55091,3188
Wisconsin,Pierce,0.0,% change,55093,3189
Wisconsin,Polk,1.508187634,% change,55095,3191
Wisconsin,Portage,-0.162420927,% change,55097,3192
Wisconsin,Price,0.0,% change,55099,3194
Wisconsin,Racine,-0.040511,% change,55101,3195
Wisconsin,Richland,2.734018265,% change,55103,3196
Wisconsin,Rock,-0.953407549,% change,55105,3198
Wisconsin,Rusk,3.711325575,% change,55107,3199
Wisconsin,St. Croix,-3.2631639,% change,55109,3200
Wisconsin,Sauk,-2.094207911,% change,55111,3202
Wisconsin,Sawyer,1.266209934,% change,55113,3203
Wisconsin,Shawano,1.763513348,% change,55115,3205
Wisconsin,Sheboygan,0.079043144,% change,55117,3207
Wisconsin,Taylor,1.869297164,% change,55119,3208
Wisconsin,Trempealeau,0.0,% change,55121,3210
Wisconsin,Vernon,-2.196902727,% change,55123,3213
Wisconsin,Vilas,0.0,% change,55125,3001
Wisconsin,Walworth,49.8671856,% change,55127,3003
Wisconsin,Washburn,0.0,% change,55129,3004
Wisconsin,Washington,-1.512219808,% change,55131,3005
Wisconsin,Waukesha,227.126624396,% change,55133,3007
Wisconsin,Waupaca,0.0,% change,55135,3009
Wisconsin,Waushara,0.0,% change,55137,3010
Wisconsin,Winnebago,-1.213765445,% change,55139,3012
Wisconsin,Wood,1.985081152,% change,55141,3014
Wyoming,Albany,-2.906257404,% change,56001,3015
Wyoming,Big Horn,0.0,% change,56003,3018
Wyoming,Campbell,-4.590163934,% change,56005,3020
Wyoming,Carbon,nan,% change,56007,3022
Wyoming,Converse,0.0,% change,56009,3024
Wyoming,Crook,0.0,% change,56011,3025
Wyoming,Fremont,0.683314697,% change,56013,3028
Wyoming,Goshen,0.0,% change,56015,3030
Wyoming,Hot Springs,0.0,% change,56017,3032
Wyoming,Johnson,0.0,% change,56019,3033
Wyoming,Laramie,41.761085252,% change,56021,3035
Wyoming,Lincoln,0.0,% change,56023,3036
Wyoming,Natrona,-5.527122583,% change,56025,3038
Wyoming,Niobrara,0.0,% change,56027,3040
Wyoming,Park,-2.944376445,% change,56029,3043
Wyoming,Platte,0.0,% change,56031,3045
Wyoming,Sheridan,-2.645678725,% change,56033,3047
Wyoming,Sublette,0.0,% change,56035,3049
Wyoming,Sweetwater,-0.524353034,% change,56037,3051
Wyoming,Teton,0.0,% change,56039,3053
Wyoming,Uinta,0.907730192,% change,56041,3055
Wyoming,Washakie,0.0,% change,56043,3056
Wyoming,Weston,0.0,% change,56045,3058
