State,County,Recreation & fitness facilities per 1000 pop (% change) 2011-16 (PCH_RECFACPTH_11_16),Units,FIPS,FID
Virginia,Charlotte,-100.0,% change,51037,2810
Virginia,Chesterfield,2.037534845,% change,51041,2816
Virginia,Clarke,0.0,% change,51043,2819
Virginia,Craig,0.0,% change,51045,2820
Virginia,Culpeper,25.404804005,% change,51047,2824
Virginia,Cumberland,0.0,% change,51049,2827
Virginia,Dickenson,0.0,% change,51051,2832
Virginia,Dinwiddie,0.317573595,% change,51053,2838
Virginia,Essex,-66.456380678,% change,51057,2842
Virginia,Fairfax County,32.825195084,% change,51059,2849
Virginia,Fauquier,-15.9613791,% change,51061,2853
Virginia,Floyd,-1.654106527,% change,51063,2856
Virginia,Fluvanna,-0.813940158,% change,51065,2858
Virginia,Franklin County,75.573372033,% change,51067,2862
Virginia,Frederick,-47.826954062,% change,51069,2868
Virginia,Giles,0.0,% change,51071,2873
Virginia,Gloucester,24.272256812,% change,51073,2887
Virginia,Goochland,-4.885428254,% change,51075,2892
Virginia,Grayson,0.0,% change,51077,2896
Virginia,Greene,93.13020537,% change,51079,2899
Virginia,Greensville,0.0,% change,51081,2902
Virginia,Halifax,-48.552797163,% change,51083,2904
Virginia,Hanover,23.099438823,% change,51085,2909
Virginia,Henrico,28.541667008,% change,51087,2915
Virginia,Henry,24.532206806,% change,51089,2918
Virginia,Highland,0.0,% change,51091,2920
Virginia,Isle of Wight,-2.849355798,% change,51093,2925
Virginia,James City,29.126085137,% change,51095,2930
Virginia,King and Queen,0.0,% change,51097,2936
Virginia,King George,-6.327648738,% change,51099,2938
Virginia,King William,-100.0,% change,51101,2943
Virginia,Lancaster,nan,% change,51103,2948
Virginia,Lee,0.0,% change,51105,2950
Virginia,Loudoun,0.371457021,% change,51107,2952
Virginia,Louisa,-76.286285293,% change,51109,2953
Virginia,Lunenburg,-100.0,% change,51111,2954
Virginia,Madison,100.518767165,% change,51113,2955
Virginia,Mathews,103.111514876,% change,51115,2962
Virginia,Mecklenburg,5.785097122,% change,51117,2964
Virginia,Middlesex,0.770802377,% change,51119,2965
Virginia,Montgomery,39.163506253,% change,51121,2966
Virginia,Nelson,nan,% change,51125,2968
Virginia,New Kent,-55.382786495,% change,51127,2971
Virginia,Northampton,3.3316675,% change,51131,2982
Virginia,Northumberland,0.0,% change,51133,2983
Virginia,Nottoway,0.0,% change,51135,2984
Virginia,Orange,-28.134776359,% change,51137,2985
Virginia,Page,-100.0,% change,51139,2986
Virginia,Patrick,3.151556081,% change,51141,2987
Virginia,Pittsylvania,0.0,% change,51143,2988
Virginia,Powhatan,197.115994084,% change,51145,2989
Virginia,Prince Edward,0.886070451,% change,51147,2990
Virginia,Prince George,94.175681752,% change,51149,2991
Virginia,Prince William,15.412702067,% change,51153,2992
Virginia,Pulaski,1.448598131,% change,51155,2993
Virginia,Rappahannock,0.0,% change,51157,2994
Virginia,Richmond County,109.631147541,% change,51159,2995
Virginia,Roanoke County,44.650645136,% change,51161,2996
Virginia,Rockbridge,-100.0,% change,51163,2997
Virginia,Rockingham,-3.088350274,% change,51165,2998
Virginia,Russell,-100.0,% change,51167,2999
Virginia,Scott,-100.0,% change,51169,2585
Virginia,Shenandoah,-1.551434961,% change,51171,2594
Virginia,Smyth,3.118262269,% change,51173,2600
Virginia,Southampton,0.0,% change,51175,2608
Virginia,Spotsylvania,-19.80904602,% change,51177,2619
Virginia,Stafford,-22.031084049,% change,51179,2629
Virginia,Surry,0.0,% change,51181,2636
Virginia,Sussex,-47.116226151,% change,51183,2647
Virginia,Tazewell,-64.532496155,% change,51185,2656
Virginia,Warren,60.510418267,% change,51187,2662
Virginia,Washington,102.083448568,% change,51191,2667
Virginia,Westmoreland,-0.186873549,% change,51193,2684
Virginia,Wise,112.322590562,% change,51195,2695
Virginia,Wythe,0.849975814,% change,51197,2699
Virginia,York,25.001370747,% change,51199,2709
Virginia,Alexandria,56.825171959,% change,51510,2712
Virginia,Bedford County,0.0,% change,51515,2769
Virginia,Bristol,39.587641047,% change,51520,2716
Virginia,Buena Vista,5.263157895,% change,51530,2720
Virginia,Charlottesville,9.556739838,% change,51540,2722
Virginia,Chesapeake,63.350952427,% change,51550,2724
Virginia,Colonial Heights,-51.008955901,% change,51570,2727
Virginia,Covington,nan,% change,51580,2729
Virginia,Danville,-10.400907716,% change,51590,2732
Virginia,Emporia,-45.693023256,% change,51595,2736
Virginia,Fairfax County,14.574102609,% change,51600,2849
Virginia,Falls Church,22.247860783,% change,51610,2740
Virginia,Franklin County,2.673796791,% change,51620,2862
Virginia,Fredericksburg,-8.878355912,% change,51630,2745
Virginia,Galax,-100.0,% change,51640,2747
Virginia,Hampton,51.368855851,% change,51650,2751
Virginia,Harrisonburg,11.224069852,% change,51660,2755
Virginia,Hopewell,98.991997878,% change,51670,2756
Virginia,Lexington,-1.707351489,% change,51678,2760
Virginia,Lynchburg,22.026501879,% change,51680,2762
Virginia,Manassas,88.98617845,% change,51683,2765
Virginia,Manassas Park,nan,% change,51685,2768
Virginia,Martinsville,3.613080265,% change,51690,2771
Virginia,Newport News,70.348979781,% change,51700,2775
Virginia,Norfolk,14.937317636,% change,51710,2778
Virginia,Norton,-100.0,% change,51720,2780
Virginia,Petersburg,0.71899529,% change,51730,2782
Virginia,Poquoson,0.770067799,% change,51735,2791
Virginia,Portsmouth,76.365043107,% change,51740,2795
Virginia,Radford,-51.682940839,% change,51750,2799
Virginia,Richmond County,113.781174911,% change,51760,2995
Virginia,Roanoke County,4.564422874,% change,51770,2996
Virginia,Salem,-2.105922418,% change,51775,2809
Virginia,Staunton,-0.939934864,% change,51790,2812
Virginia,Suffolk,66.102425695,% change,51800,2815
Virginia,Virginia Beach,20.592326017,% change,51810,2826
Virginia,Waynesboro,142.00761398,% change,51820,2831
Virginia,Williamsburg,88.817549492,% change,51830,2835
Virginia,Winchester,54.752956541,% change,51840,2837
Washington,Adams,-1.926072059,% change,53001,2840
Washington,Asotin,-1.532944868,% change,53003,2845
Washington,Benton,-6.756114201,% change,53005,2847
Washington,Chelan,10.171199904,% change,53007,2852
Washington,Clallam,65.996383168,% change,53009,2861
Washington,Clark,-12.048302555,% change,53011,2865
Washington,Columbia,0.0,% change,53013,2869
Washington,Cowlitz,19.346226787,% change,53015,2871
Washington,Douglas,-6.275440977,% change,53017,2877
Washington,Ferry,0.0,% change,53019,2880
Washington,Franklin,-7.977633837,% change,53021,2884
Washington,Garfield,0.0,% change,53023,2886
Washington,Grant,44.802138354,% change,53025,2889
Washington,Grays Harbor,-13.39895288,% change,53027,2894
Washington,Island,-42.011563243,% change,53029,2898
Washington,Jefferson,-19.562263418,% change,53031,2905
Washington,King,5.484182496,% change,53033,2913
Washington,Kitsap,-6.81822254,% change,53035,2927
Washington,Kittitas,61.799434651,% change,53037,2932
Washington,Klickitat,-2.919365437,% change,53039,2935
Washington,Lewis,-17.724781417,% change,53041,2940
Washington,Lincoln,nan,% change,53043,2942
Washington,Mason,22.454646427,% change,53045,2946
Washington,Okanogan,24.575086188,% change,53047,2947
Washington,Pacific,-50.777971616,% change,53049,2949
Washington,Pend Oreille,nan,% change,53051,2951
Washington,Pierce,9.428540149,% change,53053,2956
Washington,San Juan,70.103092784,% change,53055,2957
Washington,Skagit,-18.323087076,% change,53057,2958
Washington,Skamania,0.0,% change,53059,2959
Washington,Snohomish,-10.894383387,% change,53061,2960
Washington,Spokane,9.507565972,% change,53063,2961
Washington,Stevens,-41.059845298,% change,53065,2963
Washington,Thurston,2.453939524,% change,53067,2967
Washington,Wahkiakum,0.0,% change,53069,2969
Washington,Walla Walla,-17.44038094,% change,53071,2970
Washington,Whatcom,3.800383485,% change,53073,2972
Washington,Whitman,85.365150016,% change,53075,2973
Washington,Yakima,18.424694072,% change,53077,2974
West Virginia,Barbour,-100.0,% change,54001,2975
West Virginia,Berkeley,86.471263353,% change,54003,2976
West Virginia,Boone,0.0,% change,54005,2977
West Virginia,Braxton,1.317899728,% change,54007,2978
West Virginia,Brooke,0.0,% change,54009,2979
West Virginia,Cabell,-9.212597602,% change,54011,2980
West Virginia,Calhoun,0.0,% change,54013,2981
West Virginia,Clay,0.0,% change,54015,3000
West Virginia,Doddridge,-3.914715135,% change,54017,3002
West Virginia,Fayette,-30.60027512,% change,54019,3006
West Virginia,Gilmer,0.0,% change,54021,3008
West Virginia,Grant,-100.0,% change,54023,3011
West Virginia,Greenbrier,-100.0,% change,54025,3013
West Virginia,Hampshire,nan,% change,54027,3016
West Virginia,Hancock,-48.342392222,% change,54029,3017
West Virginia,Hardy,0.0,% change,54031,3019
West Virginia,Harrison,1.504100762,% change,54033,3021
West Virginia,Jackson,-49.775469628,% change,54035,3023
West Virginia,Jefferson,-2.786133792,% change,54037,3026
West Virginia,Kanawha,3.215527386,% change,54039,3027
West Virginia,Lewis,-100.0,% change,54041,3029
West Virginia,Lincoln,2.27057262,% change,54043,3031
West Virginia,Logan,nan,% change,54045,3034
West Virginia,McDowell,0.0,% change,54047,3037
West Virginia,Marion,-19.756360997,% change,54049,3039
West Virginia,Marshall,3.781737896,% change,54051,3041
West Virginia,Mason,0.0,% change,54053,3042
West Virginia,Mercer,106.63867491,% change,54055,3044
West Virginia,Mineral,-48.704340824,% change,54057,3046
West Virginia,Mingo,7.658953682,% change,54059,3048
West Virginia,Monongalia,28.420338383,% change,54061,3050
West Virginia,Monroe,0.0,% change,54063,3052
West Virginia,Morgan,-33.894481412,% change,54065,3054
West Virginia,Nicholas,3.598117908,% change,54067,3057
West Virginia,Ohio,-85.179720041,% change,54069,3059
West Virginia,Pendleton,0.0,% change,54071,3061
West Virginia,Pleasants,0.0,% change,54073,3064
West Virginia,Pocahontas,0.0,% change,54075,3066
West Virginia,Preston,nan,% change,54077,3068
West Virginia,Putnam,-25.871816129,% change,54079,3070
West Virginia,Raleigh,-16.838143695,% change,54081,3073
West Virginia,Randolph,-49.202403149,% change,54083,3075
West Virginia,Ritchie,3.711526856,% change,54085,3077
West Virginia,Roane,4.749433749,% change,54087,3079
West Virginia,Summers,0.0,% change,54089,3080
West Virginia,Taylor,0.0,% change,54091,3082
West Virginia,Tucker,-100.0,% change,54093,3084
West Virginia,Tyler,nan,% change,54095,3085
West Virginia,Upshur,-100.0,% change,54097,3087
West Virginia,Wayne,-65.455588332,% change,54099,3089
West Virginia,Webster,6.402332362,% change,54101,3091
West Virginia,Wetzel,109.462310594,% change,54103,3093
West Virginia,Wirt,0.0,% change,54105,3095
West Virginia,Wood,-15.551576098,% change,54107,3097
West Virginia,Wyoming,0.0,% change,54109,3099
Wisconsin,Adams,-100.0,% change,55001,3101
Wisconsin,Ashland,2.500959447,% change,55003,3104
Wisconsin,Barron,52.027967393,% change,55005,3106
Wisconsin,Bayfield,-49.585006693,% change,55007,3108
Wisconsin,Brown,-0.566029498,% change,55009,3111
Wisconsin,Buffalo,-48.924772036,% change,55011,3113
Wisconsin,Burnett,1.523409285,% change,55013,3115
Wisconsin,Calumet,-0.06244,% change,55015,3116
Wisconsin,Chippewa,-13.35618324,% change,55017,3117
Wisconsin,Clark,nan,% change,55019,3119
Wisconsin,Columbia,-0.374387007,% change,55021,3120
Wisconsin,Crawford,nan,% change,55023,3122
Wisconsin,Dane,18.515675732,% change,55025,3124
Wisconsin,Dodge,-32.585289228,% change,55027,3126
Wisconsin,Door,-23.86189118,% change,55029,3131
Wisconsin,Douglas,35.047935103,% change,55031,3134
Wisconsin,Dunn,-40.743113678,% change,55033,3135
Wisconsin,Eau Claire,19.549160564,% change,55035,3137
Wisconsin,Florence,0.0,% change,55037,3138
Wisconsin,Fond du Lac,8.697067535,% change,55039,3140
Wisconsin,Forest,-100.0,% change,55041,3141
Wisconsin,Grant,47.651606947,% change,55043,3143
Wisconsin,Green,0.100510703,% change,55045,3145
Wisconsin,Green Lake,2.346560705,% change,55047,3147
Wisconsin,Iowa,nan,% change,55049,3148
Wisconsin,Iron,0.0,% change,55051,3151
Wisconsin,Jackson,-49.887651426,% change,55053,3153
Wisconsin,Jefferson,-23.720185427,% change,55055,3154
Wisconsin,Juneau,1.282294472,% change,55057,3156
Wisconsin,Kenosha,-28.218332946,% change,55059,3158
Wisconsin,Kewaunee,0.83889325,% change,55061,3160
Wisconsin,La Crosse,95.740849282,% change,55063,3161
Wisconsin,Lafayette,0.54840248,% change,55065,3163
Wisconsin,Langlade,-48.139997904,% change,55067,3165
Wisconsin,Lincoln,2.193580814,% change,55069,3166
Wisconsin,Manitowoc,-23.387137437,% change,55071,3169
Wisconsin,Marathon,-0.622804098,% change,55073,3170
Wisconsin,Marinette,2.774950979,% change,55075,3172
Wisconsin,Marquette,1.532668296,% change,55077,3174
Wisconsin,Menominee,0.0,% change,55078,3175
Wisconsin,Milwaukee,2.939736723,% change,55079,3177
Wisconsin,Monroe,-33.791927566,% change,55081,3179
Wisconsin,Oconto,0.266873048,% change,55083,3181
Wisconsin,Oneida,21.350144174,% change,55085,3183
Wisconsin,Outagamie,-25.397701088,% change,55087,3185
Wisconsin,Ozaukee,-21.257470769,% change,55089,3186
Wisconsin,Pepin,0.0,% change,55091,3188
Wisconsin,Pierce,-1.339673651,% change,55093,3189
Wisconsin,Polk,35.344250179,% change,55095,3191
Wisconsin,Portage,28.362601666,% change,55097,3192
Wisconsin,Price,-100.0,% change,55099,3194
Wisconsin,Racine,-44.466950413,% change,55101,3195
Wisconsin,Richland,-100.0,% change,55103,3196
Wisconsin,Rock,67.617310301,% change,55105,3198
Wisconsin,Rusk,0.0,% change,55107,3199
Wisconsin,St. Croix,40.708125237,% change,55109,3200
Wisconsin,Sauk,144.764480221,% change,55111,3202
Wisconsin,Sawyer,1.266209934,% change,55113,3203
Wisconsin,Shawano,-66.078828884,% change,55115,3205
Wisconsin,Sheboygan,-16.60079738,% change,55117,3207
Wisconsin,Taylor,-100.0,% change,55119,3208
Wisconsin,Trempealeau,95.827707264,% change,55121,3210
Wisconsin,Vernon,95.606194545,% change,55123,3213
Wisconsin,Vilas,-0.307491614,% change,55125,3001
Wisconsin,Walworth,-18.2542624,% change,55127,3003
Wisconsin,Washburn,1.499039078,% change,55129,3004
Wisconsin,Washington,-24.961691282,% change,55131,3005
Wisconsin,Waukesha,26.902569809,% change,55133,3007
Wisconsin,Waupaca,78.155547766,% change,55135,3009
Wisconsin,Waushara,-66.087905409,% change,55137,3010
Wisconsin,Winnebago,48.179351833,% change,55139,3012
Wisconsin,Wood,-32.009945899,% change,55141,3014
Wyoming,Albany,-27.179693053,% change,56001,3015
Wyoming,Big Horn,-50.90025961,% change,56003,3018
Wyoming,Campbell,-20.491803279,% change,56005,3020
Wyoming,Carbon,0.0,% change,56007,3022
Wyoming,Converse,191.696750903,% change,56009,3024
Wyoming,Crook,0.0,% change,56011,3025
Wyoming,Fremont,0.683314697,% change,56013,3028
Wyoming,Goshen,0.0,% change,56015,3030
Wyoming,Hot Springs,-31.348611409,% change,56017,3032
Wyoming,Johnson,52.630649718,% change,56019,3033
Wyoming,Laramie,107.91625837,% change,56021,3035
Wyoming,Lincoln,-5.59341581,% change,56023,3036
Wyoming,Natrona,22.814740642,% change,56025,3038
Wyoming,Niobrara,0.526315789,% change,56027,3040
Wyoming,Park,-27.208282334,% change,56029,3043
Wyoming,Platte,0.0,% change,56031,3045
Wyoming,Sheridan,70.370062232,% change,56033,3047
Wyoming,Sublette,-100.0,% change,56035,3049
Wyoming,Sweetwater,49.213470449,% change,56037,3051
Wyoming,Teton,33.826095293,% change,56039,3053
Wyoming,Uinta,-32.728179872,% change,56041,3055
Wyoming,Washakie,3.321934538,% change,56043,3056
Wyoming,Weston,-100.0,% change,56045,3058
