State,County,SNAP redemptions per SNAP-authorized stores (% change) 2012-17 (PCH_REDEMP_SNAPS_12_17),Units,FIPS,FID
Texas,Bastrop,-8.104196038097037,% change,48021,2190
Texas,Baylor,-25.33602463136167,% change,48023,2192
Texas,Bee,56.48129308495541,% change,48025,2196
Texas,Bell,3.0477506393395446,% change,48027,2198
Texas,Bexar,-12.236717939247228,% change,48029,2203
Texas,Blanco,-44.45370528653426,% change,48031,2207
Texas,Borden,nan,% change,48033,2212
Texas,Bosque,-22.190228203867402,% change,48035,2216
Texas,Bowie,-26.763629746710787,% change,48037,2224
Texas,Brazoria,35.179537478330175,% change,48039,2240
Texas,Brazos,-18.47261983154926,% change,48041,2253
Texas,Brewster,-28.00986841875104,% change,48043,2262
Texas,Briscoe,nan,% change,48045,2269
Texas,Brooks,40.77796078986799,% change,48047,2279
Texas,Brown,-22.659538114786624,% change,48049,2296
Texas,Burleson,-10.131250820798536,% change,48051,2304
Texas,Burnet,-35.15664647901539,% change,48053,2312
Texas,Caldwell,4.546668393492294,% change,48055,2320
Texas,Calhoun,31.121895712555375,% change,48057,2327
Texas,Callahan,21.64534391500663,% change,48059,2331
Texas,Cameron,-2.9349361007929327,% change,48061,2359
Texas,Camp,-39.83916573292958,% change,48063,2373
Texas,Carson,13.593302109333067,% change,48065,2377
Texas,Cass,-46.10982705737662,% change,48067,2382
Texas,Castro,-33.677283045665554,% change,48069,2386
Texas,Chambers,158.4774854070264,% change,48071,2395
Texas,Cherokee,-27.146895870221655,% change,48073,2400
Texas,Childress,-16.953912795193393,% change,48075,2405
Texas,Clay,nan,% change,48077,2409
Texas,Cochran,nan,% change,48079,2413
Texas,Coke,-11.214844413637977,% change,48081,2418
Texas,Coleman,-26.96416734454909,% change,48083,2423
Texas,Collin,-36.14491152650617,% change,48085,2429
Texas,Collingsworth,-37.90791426894394,% change,48087,2434
Texas,Colorado,9.767373512693366,% change,48089,2441
Texas,Comal,-14.17298441182409,% change,48091,2449
Texas,Comanche,-38.0072269563688,% change,48093,2455
Texas,Concho,nan,% change,48095,2458
Texas,Cooke,-26.816935396537843,% change,48097,2463
Texas,Coryell,-18.702443261557715,% change,48099,2469
Texas,Cottle,nan,% change,48101,2473
Texas,Crane,-14.716224938054234,% change,48103,2478
Texas,Crockett,nan,% change,48105,2483
Texas,Crosby,-3.6158039737593755,% change,48107,2487
Texas,Culberson,-31.611935116628516,% change,48109,2491
Texas,Dallam,315.21554136969814,% change,48111,2498
Texas,Dallas,-30.154808088461333,% change,48113,2507
Texas,Dawson,-12.882748654100942,% change,48115,2512
Texas,Deaf Smith,-17.383963983269194,% change,48117,2515
Texas,Delta,-47.59790144695618,% change,48119,2524
Texas,Denton,-36.99960155261064,% change,48121,2532
Texas,DeWitt,61.62239401668481,% change,48123,2538
Texas,Dickens,nan,% change,48125,2542
Texas,Dimmit,38.715988668264,% change,48127,2548
Texas,Donley,nan,% change,48129,2551
Texas,Duval,139.62145859449808,% change,48131,2556
Texas,Eastland,-34.960980315163745,% change,48133,2562
Texas,Ector,-11.501267541954244,% change,48135,2568
Texas,Edwards,nan,% change,48137,2574
Texas,Ellis,-37.780353916304534,% change,48139,2579
Texas,El Paso,-12.776003170748318,% change,48141,2588
Texas,Erath,-44.02215146124337,% change,48143,2597
Texas,Falls,-2.954355960720049,% change,48145,2601
Texas,Fannin,-20.027984640701213,% change,48147,2621
Texas,Fayette,80.52243920069027,% change,48149,2624
Texas,Fisher,-11.167286388176894,% change,48151,2628
Texas,Floyd,-23.102153288664066,% change,48153,2630
Texas,Foard,nan,% change,48155,2002
Texas,Fort Bend,14.728764725589375,% change,48157,2009
Texas,Franklin,-25.049004548105785,% change,48159,2016
Texas,Freestone,-5.160386027700339,% change,48161,2022
Texas,Frio,24.145837218601578,% change,48163,2028
Texas,Gaines,15.93598553771838,% change,48165,2032
Texas,Galveston,22.78231831916417,% change,48167,2059
Texas,Garza,6.255718800049979,% change,48169,2060
Texas,Gillespie,-40.96731990435996,% change,48171,2066
Texas,Glasscock,nan,% change,48173,2072
Texas,Goliad,nan,% change,48175,2079
Texas,Gonzales,21.349425763907348,% change,48177,2086
Texas,Gray,-12.497634196353351,% change,48179,2088
Texas,Grayson,-38.02932506943817,% change,48181,2094
Texas,Gregg,-7.301062556483999,% change,48183,2101
Texas,Grimes,-12.067198163965152,% change,48185,2108
Texas,Guadalupe,-34.91064034986149,% change,48187,2116
Texas,Hale,-33.23821585528356,% change,48189,2120
Texas,Hall,-7.283927558327052,% change,48191,2125
Texas,Hamilton,-13.024989433097483,% change,48193,2128
Texas,Hansford,-35.82304292661152,% change,48195,2132
Texas,Hardeman,-43.19346508242889,% change,48197,2137
Texas,Hardin,17.917431287397285,% change,48199,2142
Texas,Harris,25.790178812013686,% change,48201,2149
Texas,Harrison,-8.660755541507156,% change,48203,2157
Texas,Hartley,nan,% change,48205,2160
Texas,Haskell,-43.19499549057816,% change,48207,2163
Texas,Hays,-24.218659005993835,% change,48209,2166
Texas,Hemphill,nan,% change,48211,2171
Texas,Henderson,-34.9120196938382,% change,48213,2178
Texas,Hidalgo,-8.950752506518127,% change,48215,2188
Texas,Hill,-32.97287022779435,% change,48217,2201
Texas,Hockley,-16.61107913452194,% change,48219,2208
Texas,Hood,-25.161197426952718,% change,48221,2213
Texas,Hopkins,-26.53701841228448,% change,48223,2221
Texas,Houston,-11.332341602531708,% change,48225,2228
Texas,Howard,-32.395188544763585,% change,48227,2231
Texas,Hudspeth,-23.24503558372337,% change,48229,2241
Texas,Hunt,-35.44281593280621,% change,48231,2246
Texas,Hutchinson,-29.145204251363925,% change,48233,2249
Texas,Irion,nan,% change,48235,2255
Texas,Jack,-31.447857734978957,% change,48237,2256
Texas,Jackson,59.688366906222576,% change,48239,2264
Texas,Jasper,-19.465172021236057,% change,48241,2271
Texas,Jeff Davis,nan,% change,48243,2275
Texas,Jefferson,32.800683392955534,% change,48245,2285
Texas,Jim Hogg,6.884866466886772,% change,48247,2288
Texas,Jim Wells,47.69668648272852,% change,48249,2294
Texas,Johnson,-26.04828549633448,% change,48251,2299
Texas,Jones,74.44875701917579,% change,48253,2301
Texas,Karnes,64.34533745038372,% change,48255,2307
Texas,Kaufman,-24.28695342316773,% change,48257,2314
Texas,Kendall,-31.276665181615254,% change,48259,2319
Texas,Kenedy,nan,% change,48261,2330
Texas,Kent,nan,% change,48263,2335
Texas,Kerr,-23.482586386933864,% change,48265,2337
Texas,Kimble,-42.61203666263329,% change,48267,2339
Texas,King,nan,% change,48269,2342
Texas,Kinney,nan,% change,48271,2347
Texas,Kleberg,71.23605151093282,% change,48273,2358
Texas,Knox,7.790749774739769,% change,48275,2364
Texas,Lamar,-19.7161218609087,% change,48277,2371
Texas,Lamb,-3.0431605850475503,% change,48279,2376
Texas,Lampasas,-41.65078973473074,% change,48281,2381
Texas,La Salle,-16.725396186938237,% change,48283,2388
Texas,Lavaca,13.067039385605812,% change,48285,2392
Texas,Lee,7.937519899691892,% change,48287,2398
Texas,Leon,-22.1296707108321,% change,48289,2402
Texas,Liberty,6.591618360684231,% change,48291,2404
Texas,Limestone,-19.242909937179476,% change,48293,2408
Texas,Lipscomb,11.825586115927708,% change,48295,2412
Texas,Live Oak,0.41494278312584915,% change,48297,2416
Texas,Llano,-28.99326721919752,% change,48299,2421
Texas,Loving,nan,% change,48301,2424
Texas,Lubbock,-15.029155930685958,% change,48303,2428
Texas,Lynn,-25.412786538328064,% change,48305,2438
Texas,McCulloch,-35.11777286312615,% change,48307,2452
Texas,McLennan,-22.777957238800393,% change,48309,2477
Texas,McMullen,nan,% change,48311,2494
Texas,Madison,-25.961305070029557,% change,48313,2526
Texas,Marion,37.51519559454644,% change,48315,2547
Texas,Martin,nan,% change,48317,2564
Texas,Mason,nan,% change,48319,2570
Texas,Matagorda,28.684087324395357,% change,48321,2637
Texas,Maverick,-5.784744428591768,% change,48323,2649
Texas,Medina,4.497239963913341,% change,48325,2652
Texas,Menard,nan,% change,48327,2655
Texas,Midland,-8.53159166158785,% change,48329,2657
Texas,Milam,-24.50706649501719,% change,48331,2659
Texas,Mills,nan,% change,48333,2663
Texas,Mitchell,-36.56928836985283,% change,48335,2666
Texas,Montague,-14.203441999491831,% change,48337,2669
Texas,Montgomery,13.376703050529299,% change,48339,2682
Texas,Moore,-51.27993031535224,% change,48341,2683
Texas,Morris,-27.436440785741112,% change,48343,2688
Texas,Motley,nan,% change,48345,2692
Texas,Nacogdoches,-36.219160954971876,% change,48347,2701
Texas,Navarro,-21.7312729462366,% change,48349,2706
Texas,Newton,-8.635066836288486,% change,48351,2711
Texas,Nolan,-30.29103562389958,% change,48353,2714
Texas,Nueces,57.84550213975411,% change,48355,2194
Texas,Ochiltree,-18.934820384689598,% change,48357,2204
Texas,Oldham,nan,% change,48359,2210
Texas,Orange,-9.68873985854717,% change,48361,2214
Texas,Palo Pinto,-16.64872186073704,% change,48363,2220
Texas,Panola,-30.26501186054307,% change,48365,2227
Texas,Parker,-40.360316643362275,% change,48367,2229
Texas,Parmer,-32.965374327133254,% change,48369,2235
Texas,Pecos,-23.873467881914188,% change,48371,2239
Texas,Polk,0.26258294962127654,% change,48373,2243
Texas,Potter,-28.163374658086354,% change,48375,2247
Texas,Presidio,-36.62434266536287,% change,48377,2261
Texas,Rains,-40.677663496981225,% change,48379,2268
Texas,Randall,-12.141215339199151,% change,48381,2274
Texas,Reagan,-4.755560409702455,% change,48383,2280
Texas,Real,-4.910001383572391,% change,48385,2283
Texas,Red River,-1.0201044994805653,% change,48387,2295
Texas,Reeves,-30.981308954108677,% change,48389,2308
Texas,Refugio,61.030550684756605,% change,48391,2334
Texas,Roberts,nan,% change,48393,2348
Texas,Robertson,-14.094002899546885,% change,48395,2353
Texas,Rockwall,-27.246231920274592,% change,48397,2355
Texas,Runnels,-32.68173135223138,% change,48399,2361
Texas,Rusk,0.6331846825155996,% change,48401,2367
Texas,Sabine,12.524973551162224,% change,48403,2370
Texas,San Augustine,nan,% change,48405,2380
Texas,San Jacinto,-9.663489179703772,% change,48407,2387
Texas,San Patricio,86.76875567105368,% change,48409,2415
Texas,San Saba,28.793749833403233,% change,48411,2435
Texas,Schleicher,nan,% change,48413,2437
Texas,Scurry,-12.885844649176825,% change,48415,2443
Texas,Shackelford,nan,% change,48417,2445
Texas,Shelby,-35.449684806761155,% change,48419,2448
Texas,Sherman,nan,% change,48421,2453
Texas,Smith,-29.796974922113662,% change,48423,2465
Texas,Somervell,-33.6013130932878,% change,48425,2470
Texas,Starr,1.777446851750335,% change,48427,2474
Texas,Stephens,32.64748559936389,% change,48429,2480
Texas,Sterling,nan,% change,48431,2481
Texas,Stonewall,nan,% change,48433,2486
Texas,Sutton,-40.24632048881796,% change,48435,2490
Texas,Swisher,-26.562298568827796,% change,48437,2495
Texas,Tarrant,-24.200791239147446,% change,48439,2500
Texas,Taylor,-15.833033309971748,% change,48441,2508
Texas,Terrell,nan,% change,48443,2518
Texas,Terry,-20.031915806489852,% change,48445,2522
Texas,Throckmorton,nan,% change,48447,2525
Texas,Titus,-23.79853546754053,% change,48449,2531
Texas,Tom Green,-28.068330439757776,% change,48451,2536
Texas,Travis,-35.45457185870195,% change,48453,2543
Texas,Trinity,-7.860893480798962,% change,48455,2553
Texas,Tyler,-26.659017679600428,% change,48457,2560
Texas,Upshur,-50.47879989994469,% change,48459,2566
Texas,Upton,-15.865167733954724,% change,48461,2572
Texas,Uvalde,-17.598967667386574,% change,48463,2576
Texas,Val Verde,-4.373155829789917,% change,48465,2582
Texas,Van Zandt,-13.826730263359305,% change,48467,2586
Texas,Victoria,74.41183718708369,% change,48469,2595
Texas,Walker,-16.646343704209837,% change,48471,2603
Texas,Waller,25.028036584923203,% change,48473,2606
Texas,Ward,3.1275565427335312,% change,48475,2610
Texas,Washington,-6.717663487250743,% change,48477,2613
Texas,Webb,-3.2670043340869515,% change,48479,2616
Texas,Wharton,4.97554878749543,% change,48481,2618
Texas,Wheeler,-19.95276452072381,% change,48483,2623
Texas,Wichita,-15.859289681264743,% change,48485,2632
Texas,Wilbarger,-21.161662249327186,% change,48487,2634
Texas,Willacy,-24.272568566397972,% change,48489,2639
Texas,Williamson,-32.859371162999714,% change,48491,2640
Texas,Wilson,-22.537036088158473,% change,48493,2641
Texas,Winkler,22.623256104823376,% change,48495,2642
Texas,Wise,-34.21888039485169,% change,48497,2643
Texas,Wood,-30.75670061510905,% change,48499,2644
Texas,Yoakum,-22.924836888697246,% change,48501,2645
Texas,Young,-17.51843429582101,% change,48503,2646
Texas,Zapata,-34.53876202374846,% change,48505,2650
Texas,Zavala,15.912548515140996,% change,48507,2651
Utah,Beaver,-28.702604972305494,% change,49001,2653
Utah,Box Elder,-30.896681811623676,% change,49003,2658
Utah,Cache,-31.93180320800541,% change,49005,2661
Utah,Carbon,-31.80258213829015,% change,49007,2665
Utah,Daggett,nan,% change,49009,2668
Utah,Davis,-34.00226343916083,% change,49011,2671
Utah,Duchesne,1.3454171919175342,% change,49013,2672
Utah,Emery,-33.86216039211667,% change,49015,2673
Utah,Garfield,-50.63370689690767,% change,49017,2674
Utah,Grand,-46.49087486120371,% change,49019,2675
Utah,Iron,-22.899186456429014,% change,49021,2676
Utah,Juab,-45.436493517780946,% change,49023,2677
Utah,Kane,nan,% change,49025,2678
Utah,Millard,-12.228018427511813,% change,49027,2680
Utah,Morgan,nan,% change,49029,2681
Utah,Piute,nan,% change,49031,2685
Utah,Rich,nan,% change,49033,2687
Utah,Salt Lake,-36.58031212653663,% change,49035,2690
Utah,San Juan,-28.905712916747312,% change,49037,2694
Utah,Sanpete,-49.98008526026189,% change,49039,2697
Utah,Sevier,-38.16892822081567,% change,49041,2702
Utah,Summit,-54.754735638251475,% change,49043,2703
Utah,Tooele,-44.29819984363862,% change,49045,2707
Utah,Uintah,27.686474928210075,% change,49047,2539
Utah,Utah,-53.37196601092762,% change,49049,2555
Utah,Wasatch,-47.37816956816028,% change,49051,2567
Utah,Washington,-31.90430805609407,% change,49053,2577
Utah,Wayne,nan,% change,49055,2580
Utah,Weber,-38.058338807441295,% change,49057,2587
Vermont,Addison,-43.2837026717226,% change,50001,2590
Vermont,Bennington,-28.303635862837368,% change,50003,2591
Vermont,Caledonia,-39.82822040724809,% change,50005,2596
Vermont,Chittenden,-33.570963481759236,% change,50007,2599
Vermont,Essex,nan,% change,50009,2604
Vermont,Franklin,-27.686000548764394,% change,50011,2607
Vermont,Grand Isle,-20.553396120249758,% change,50013,2609
Vermont,Lamoille,-47.39165460759834,% change,50015,2611
Vermont,Orange,-4.787024930285149,% change,50017,2612
Vermont,Orleans,-7.4790902031709505,% change,50019,2614
Vermont,Rutland,-36.83631265697351,% change,50021,2615
Vermont,Washington,-29.818911020322375,% change,50023,2617
Vermont,Windham,-26.206311621510714,% change,50025,2620
Vermont,Windsor,-21.675834812392804,% change,50027,2625
Virginia,Accomack,-37.09961366669775,% change,51001,2719
Virginia,Albemarle,-32.874410006030146,% change,51003,2728
Virginia,Alleghany,2.9510278057321893,% change,51005,2733
Virginia,Amelia,-19.223913949242974,% change,51007,2741
Virginia,Amherst,-37.7729014671103,% change,51009,2746
Virginia,Appomattox,-32.56041193433776,% change,51011,2749
Virginia,Arlington,-38.69036330371032,% change,51013,2753
Virginia,Augusta,-28.639794353101284,% change,51015,2758
Virginia,Bath,nan,% change,51017,2763
Virginia,Bedford County,-39.62634173824079,% change,51019,2769
Virginia,Bland,111.3834086709079,% change,51021,2772
Virginia,Botetourt,-13.850664709190996,% change,51023,2776
Virginia,Brunswick,139.11472784122898,% change,51025,2777
Virginia,Buchanan,10.699710285576526,% change,51027,2784
Virginia,Buckingham,-34.19459576960318,% change,51029,2785
Virginia,Campbell,-30.514643040396354,% change,51031,2788
Virginia,Caroline,-39.750255057672454,% change,51033,2793
Virginia,Carroll,-36.399547806219694,% change,51035,2797
Virginia,Charles City,nan,% change,51036,2806
Virginia,Charlotte,-7.1359097481016835,% change,51037,2810
Virginia,Chesterfield,-19.587360012747567,% change,51041,2816
Virginia,Clarke,-63.30762931610998,% change,51043,2819
Virginia,Craig,nan,% change,51045,2820
Virginia,Culpeper,-34.97671384835338,% change,51047,2824
Virginia,Cumberland,-4.047411467769894,% change,51049,2827
Virginia,Dickenson,1.462262643286598,% change,51051,2832
Virginia,Dinwiddie,-17.187838967621367,% change,51053,2838
Virginia,Essex,-46.976402192486646,% change,51057,2842
Virginia,Fairfax County,-12.079385998723218,% change,51059,2849
Virginia,Fauquier,-36.59948830585605,% change,51061,2853
Virginia,Floyd,-20.069033624968853,% change,51063,2856
Virginia,Fluvanna,-34.50630913521311,% change,51065,2858
Virginia,Franklin County,-31.443757924952532,% change,51067,2862
Virginia,Frederick,-52.22094910543837,% change,51069,2868
Virginia,Giles,-19.256065394667193,% change,51071,2873
Virginia,Gloucester,-26.778657680188562,% change,51073,2887
Virginia,Goochland,-52.03217360958079,% change,51075,2892
Virginia,Grayson,-41.673401949222836,% change,51077,2896
Virginia,Greene,-25.181667774200378,% change,51079,2899
Virginia,Greensville,22.297216159598932,% change,51081,2902
Virginia,Halifax,-5.756380163918099,% change,51083,2904
Virginia,Hanover,-51.14548248895269,% change,51085,2909
Virginia,Henrico,-37.27072464730003,% change,51087,2915
Virginia,Henry,-56.094972631791286,% change,51089,2918
Virginia,Highland,nan,% change,51091,2920
Virginia,Isle of Wight,-33.50741352264614,% change,51093,2925
Virginia,James City,-2.9794493946052536,% change,51095,2930
Virginia,King and Queen,nan,% change,51097,2936
Virginia,King George,-41.10950396499586,% change,51099,2938
Virginia,King William,4.670347562319258,% change,51101,2943
Virginia,Lancaster,-27.207870381782396,% change,51103,2948
Virginia,Lee,-17.72443915970512,% change,51105,2950
Virginia,Loudoun,-24.92560493867672,% change,51107,2952
Virginia,Louisa,-48.03734387916141,% change,51109,2953
Virginia,Lunenburg,31.745820051236397,% change,51111,2954
Virginia,Madison,-33.112287035040424,% change,51113,2955
Virginia,Mathews,-32.24195814508408,% change,51115,2962
Virginia,Mecklenburg,-35.38894732628026,% change,51117,2964
Virginia,Middlesex,-22.163045133995453,% change,51119,2965
Virginia,Montgomery,-29.588645976900597,% change,51121,2966
Virginia,Nelson,-13.939036160469378,% change,51125,2968
Virginia,New Kent,-50.40471776372827,% change,51127,2971
Virginia,Northampton,-31.072202762305277,% change,51131,2982
Virginia,Northumberland,-8.451765479996716,% change,51133,2983
Virginia,Nottoway,-43.10540394580749,% change,51135,2984
Virginia,Orange,-32.98783084935921,% change,51137,2985
Virginia,Page,-37.9265116244892,% change,51139,2986
Virginia,Patrick,-25.805088976006317,% change,51141,2987
Virginia,Pittsylvania,-54.659846576288295,% change,51143,2988
Virginia,Powhatan,2.117979053467391,% change,51145,2989
Virginia,Prince Edward,-32.52729790075677,% change,51147,2990
Virginia,Prince George,-34.059762202622466,% change,51149,2991
Virginia,Prince William,-30.101526154015477,% change,51153,2992
Virginia,Pulaski,-30.953935574520862,% change,51155,2993
Virginia,Rappahannock,nan,% change,51157,2994
Virginia,Richmond County,17.236680768191565,% change,51159,2995
Virginia,Roanoke County,-45.861956637906886,% change,51161,2996
Virginia,Rockbridge,-45.113050579737035,% change,51163,2997
Virginia,Rockingham,-45.334735147387406,% change,51165,2998
Virginia,Russell,10.130981849217612,% change,51167,2999
Virginia,Scott,-5.18171000420489,% change,51169,2585
Virginia,Shenandoah,-45.38685479688363,% change,51171,2594
Virginia,Smyth,-40.41737224783543,% change,51173,2600
Virginia,Southampton,-11.010736079448998,% change,51175,2608
Virginia,Spotsylvania,-29.767715267516394,% change,51177,2619
Virginia,Stafford,-30.006147223704772,% change,51179,2629
Virginia,Surry,-48.254299061832135,% change,51181,2636
Virginia,Sussex,-20.83508473507535,% change,51183,2647
Virginia,Tazewell,10.455348311584538,% change,51185,2656
Virginia,Warren,-30.84526280351329,% change,51187,2662
Virginia,Washington,-16.364760108043,% change,51191,2667
Virginia,Westmoreland,-12.998072933893386,% change,51193,2684
Virginia,Wise,-23.101264229968994,% change,51195,2695
Virginia,Wythe,-37.34818915179479,% change,51197,2699
Virginia,York,-46.50804356722006,% change,51199,2709
Virginia,Alexandria,-11.054150669518286,% change,51510,2712
Virginia,Bedford County,nan,% change,51515,2769
Virginia,Bristol,-27.81914918838381,% change,51520,2716
Virginia,Buena Vista,431.45363217487295,% change,51530,2720
Virginia,Charlottesville,-43.2588318678438,% change,51540,2722
Virginia,Chesapeake,-32.03886191593578,% change,51550,2724
Virginia,Colonial Heights,-28.04210558325278,% change,51570,2727
Virginia,Covington,-28.541838509412802,% change,51580,2729
Virginia,Danville,-20.1976065867234,% change,51590,2732
Virginia,Emporia,nan,% change,51595,2736
Virginia,Fairfax County,3.215605103245562,% change,51600,2849
Virginia,Falls Church,-41.612214507442694,% change,51610,2740
Virginia,Franklin County,-36.59507752260021,% change,51620,2862
Virginia,Fredericksburg,-38.16136558993315,% change,51630,2745
Virginia,Galax,-34.29678589132647,% change,51640,2747
Virginia,Hampton,-34.20186210109328,% change,51650,2751
Virginia,Harrisonburg,-30.717444114304936,% change,51660,2755
Virginia,Hopewell,-8.757178697474771,% change,51670,2756
Virginia,Lexington,-44.80159052371754,% change,51678,2760
Virginia,Lynchburg,-32.15036361971926,% change,51680,2762
Virginia,Manassas,55.76330151332366,% change,51683,2765
Virginia,Manassas Park,nan,% change,51685,2768
Virginia,Martinsville,43.51008723478398,% change,51690,2771
Virginia,Newport News,-9.153698856473802,% change,51700,2775
Virginia,Norfolk,-31.305822046303717,% change,51710,2778
Virginia,Norton,107.009295927701,% change,51720,2780
Virginia,Petersburg,-15.814729402270073,% change,51730,2782
Virginia,Poquoson,-17.563671803532113,% change,51735,2791
Virginia,Portsmouth,-13.438001712974277,% change,51740,2795
Virginia,Radford,101.20809518332238,% change,51750,2799
Virginia,Richmond County,-23.66804143743018,% change,51760,2995
Virginia,Roanoke County,-4.240598893338126,% change,51770,2996
Virginia,Salem,-31.980610780799257,% change,51775,2809
Virginia,Staunton,-34.41309606302964,% change,51790,2812
Virginia,Suffolk,-36.77681424211563,% change,51800,2815
Virginia,Virginia Beach,-28.892370346427626,% change,51810,2826
Virginia,Waynesboro,-41.22199766365312,% change,51820,2831
Virginia,Williamsburg,30.134689957885012,% change,51830,2835
Virginia,Winchester,-22.943466217833905,% change,51840,2837
Washington,Adams,-52.43788826894951,% change,53001,2840
Washington,Asotin,-22.929991439834595,% change,53003,2845
Washington,Benton,-12.364206822535152,% change,53005,2847
Washington,Chelan,-37.39991431793501,% change,53007,2852
Washington,Clallam,-21.36667981974512,% change,53009,2861
Washington,Clark,-25.174437603403003,% change,53011,2865
Washington,Columbia,20.016041928740073,% change,53013,2869
Washington,Cowlitz,-9.659981142628373,% change,53015,2871
Washington,Douglas,-37.01627926176643,% change,53017,2877
Washington,Ferry,-9.35957942913695,% change,53019,2880
Washington,Franklin,-32.34609971243185,% change,53021,2884
Washington,Garfield,nan,% change,53023,2886
Washington,Grant,-25.40249000484313,% change,53025,2889
Washington,Grays Harbor,-6.655701390332958,% change,53027,2894
Washington,Island,-20.056401170158196,% change,53029,2898
Washington,Jefferson,-25.85912354233922,% change,53031,2905
Washington,King,-25.701680551407048,% change,53033,2913
Washington,Kitsap,-13.533107592430122,% change,53035,2927
Washington,Kittitas,-37.50718396948413,% change,53037,2932
Washington,Klickitat,-22.430392033825978,% change,53039,2935
Washington,Lewis,-28.059038423229737,% change,53041,2940
Washington,Lincoln,-8.346013151439506,% change,53043,2942
Washington,Mason,-11.658668003490478,% change,53045,2946
Washington,Okanogan,-27.54612758636806,% change,53047,2947
Washington,Pacific,-14.10767104494846,% change,53049,2949
Washington,Pend Oreille,-22.240100188286206,% change,53051,2951
Washington,Pierce,-16.949601948337026,% change,53053,2956
Washington,San Juan,-50.18284188916561,% change,53055,2957
Washington,Skagit,-20.55048759232542,% change,53057,2958
Washington,Skamania,-14.7624721514659,% change,53059,2959
Washington,Snohomish,-21.512679176533894,% change,53061,2960
Washington,Spokane,-14.203725345861082,% change,53063,2961
Washington,Stevens,-8.50910748016057,% change,53065,2963
Washington,Thurston,-12.204080520596836,% change,53067,2967
Washington,Wahkiakum,20.259221983390745,% change,53069,2969
Washington,Walla Walla,-26.94230670030034,% change,53071,2970
Washington,Whatcom,-18.800033706113727,% change,53073,2972
Washington,Whitman,-30.354658243768245,% change,53075,2973
Washington,Yakima,-16.575074038653142,% change,53077,2974
West Virginia,Barbour,-21.32752303969058,% change,54001,2975
West Virginia,Berkeley,-12.663913390817635,% change,54003,2976
West Virginia,Boone,-8.716697631701384,% change,54005,2977
West Virginia,Braxton,21.20446532343575,% change,54007,2978
West Virginia,Brooke,-2.618518422014825,% change,54009,2979
West Virginia,Cabell,-8.147499684525041,% change,54011,2980
West Virginia,Calhoun,-63.32715427248956,% change,54013,2981
West Virginia,Clay,33.51490453879442,% change,54015,3000
West Virginia,Doddridge,-1.7130959005098756,% change,54017,3002
West Virginia,Fayette,8.495732786327324,% change,54019,3006
West Virginia,Gilmer,23.27874633336431,% change,54021,3008
West Virginia,Grant,20.204432982634167,% change,54023,3011
West Virginia,Greenbrier,-5.348584188532637,% change,54025,3013
West Virginia,Hampshire,-17.977669614727905,% change,54027,3016
West Virginia,Hancock,-9.747635714482348,% change,54029,3017
West Virginia,Hardy,-39.202306405922776,% change,54031,3019
West Virginia,Harrison,-11.78952672941501,% change,54033,3021
West Virginia,Jackson,-16.827159947399757,% change,54035,3023
West Virginia,Jefferson,-34.10320094546916,% change,54037,3026
West Virginia,Kanawha,-8.41096964448062,% change,54039,3027
West Virginia,Lewis,-4.458255765897795,% change,54041,3029
West Virginia,Lincoln,-7.5131057111814465,% change,54043,3031
West Virginia,Logan,15.600339842301954,% change,54045,3034
West Virginia,McDowell,7.925373202589581,% change,54047,3037
West Virginia,Marion,-9.096568061545787,% change,54049,3039
West Virginia,Marshall,-22.020018330146165,% change,54051,3041
West Virginia,Mason,-14.486926155438434,% change,54053,3042
West Virginia,Mercer,1.464325010700164,% change,54055,3044
West Virginia,Mineral,-22.704638514654725,% change,54057,3046
West Virginia,Mingo,-50.883798500491615,% change,54059,3048
West Virginia,Monongalia,-10.342907654762806,% change,54061,3050
West Virginia,Monroe,13.173529377986567,% change,54063,3052
West Virginia,Morgan,-24.77190638459531,% change,54065,3054
West Virginia,Nicholas,-20.693692005295258,% change,54067,3057
West Virginia,Ohio,2.077878131326856,% change,54069,3059
West Virginia,Pendleton,0.20215362034019524,% change,54071,3061
West Virginia,Pleasants,57.686045278386985,% change,54073,3064
West Virginia,Pocahontas,-0.01229571351394368,% change,54075,3066
West Virginia,Preston,5.093157611047281,% change,54077,3068
West Virginia,Putnam,9.497987922545892,% change,54079,3070
West Virginia,Raleigh,-0.06393457506430832,% change,54081,3073
West Virginia,Randolph,-4.494631834212015,% change,54083,3075
West Virginia,Ritchie,37.31854781555374,% change,54085,3077
West Virginia,Roane,-25.40872912506967,% change,54087,3079
West Virginia,Summers,14.652591591086642,% change,54089,3080
West Virginia,Taylor,-25.21878064908912,% change,54091,3082
West Virginia,Tucker,-25.94164200275261,% change,54093,3084
West Virginia,Tyler,-27.924399736059264,% change,54095,3085
West Virginia,Upshur,2.217339620465857,% change,54097,3087
West Virginia,Wayne,-5.16144746933172,% change,54099,3089
West Virginia,Webster,-8.174516059812124,% change,54101,3091
West Virginia,Wetzel,2.433960821241168,% change,54103,3093
West Virginia,Wirt,6.078356483871883,% change,54105,3095
West Virginia,Wood,-3.7085847294659726,% change,54107,3097
West Virginia,Wyoming,5.51166281226258,% change,54109,3099
Wisconsin,Adams,-39.73048645958766,% change,55001,3101
Wisconsin,Ashland,-36.322999844762435,% change,55003,3104
Wisconsin,Barron,-42.2521080771436,% change,55005,3106
