State,County,Farmers' markets (% change) 2013-18 (PCH_FMRKT_13_18),Units,FIPS,FID
Texas,Swisher,0.0,% change,48437.0,2495
Texas,Tarrant,8.333333015441895,% change,48439.0,2500
Texas,Taylor,0.0,% change,48441.0,2508
Texas,Terrell,0.0,% change,48443.0,2518
Texas,Terry,0.0,% change,48445.0,2522
Texas,Throckmorton,0.0,% change,48447.0,2525
Texas,Titus,nan,% change,48449.0,2531
Texas,Tom Green,0.0,% change,48451.0,2536
Texas,Travis,-23.52941131591797,% change,48453.0,2543
Texas,Trinity,0.0,% change,48455.0,2553
Texas,Tyler,0.0,% change,48457.0,2560
Texas,Upshur,0.0,% change,48459.0,2566
Texas,Upton,0.0,% change,48461.0,2572
Texas,Uvalde,0.0,% change,48463.0,2576
Texas,Val Verde,0.0,% change,48465.0,2582
Texas,Van Zandt,0.0,% change,48467.0,2586
Texas,Victoria,0.0,% change,48469.0,2595
Texas,Walker,0.0,% change,48471.0,2603
Texas,Waller,0.0,% change,48473.0,2606
Texas,Ward,0.0,% change,48475.0,2610
Texas,Washington,0.0,% change,48477.0,2613
Texas,Webb,0.0,% change,48479.0,2616
Texas,Wharton,0.0,% change,48481.0,2618
Texas,Wheeler,0.0,% change,48483.0,2623
Texas,Wichita,0.0,% change,48485.0,2632
Texas,Wilbarger,0.0,% change,48487.0,2634
Texas,Willacy,0.0,% change,48489.0,2639
Texas,Williamson,50.0,% change,48491.0,2640
Texas,Wilson,0.0,% change,48493.0,2641
Texas,Winkler,0.0,% change,48495.0,2642
Texas,Wise,0.0,% change,48497.0,2643
Texas,Wood,0.0,% change,48499.0,2644
Texas,Yoakum,0.0,% change,48501.0,2645
Texas,Young,0.0,% change,48503.0,2646
Texas,Zapata,0.0,% change,48505.0,2650
Texas,Zavala,0.0,% change,48507.0,2651
Utah,Beaver,0.0,% change,49001.0,2653
Utah,Box Elder,nan,% change,49003.0,2658
Utah,Cache,0.0,% change,49005.0,2661
Utah,Carbon,0.0,% change,49007.0,2665
Utah,Daggett,0.0,% change,49009.0,2668
Utah,Davis,0.0,% change,49011.0,2671
Utah,Duchesne,0.0,% change,49013.0,2672
Utah,Emery,0.0,% change,49015.0,2673
Utah,Garfield,0.0,% change,49017.0,2674
Utah,Grand,0.0,% change,49019.0,2675
Utah,Iron,0.0,% change,49021.0,2676
Utah,Juab,0.0,% change,49023.0,2677
Utah,Kane,0.0,% change,49025.0,2678
Utah,Millard,0.0,% change,49027.0,2680
Utah,Morgan,0.0,% change,49029.0,2681
Utah,Piute,0.0,% change,49031.0,2685
Utah,Rich,0.0,% change,49033.0,2687
Utah,Salt Lake,50.0,% change,49035.0,2690
Utah,San Juan,0.0,% change,49037.0,2694
Utah,Sanpete,0.0,% change,49039.0,2697
Utah,Sevier,0.0,% change,49041.0,2702
Utah,Summit,-33.33333206176758,% change,49043.0,2703
Utah,Tooele,0.0,% change,49045.0,2707
Utah,Uintah,0.0,% change,49047.0,2539
Utah,Utah,16.66666603088379,% change,49049.0,2555
Utah,Wasatch,0.0,% change,49051.0,2567
Utah,Washington,-33.33333206176758,% change,49053.0,2577
Utah,Wayne,0.0,% change,49055.0,2580
Utah,Weber,nan,% change,49057.0,2587
Vermont,Addison,25.0,% change,50001.0,2590
Vermont,Bennington,-28.571428298950195,% change,50003.0,2591
Vermont,Caledonia,-38.46154022216797,% change,50005.0,2596
Vermont,Chittenden,0.0,% change,50007.0,2599
Vermont,Essex,nan,% change,50009.0,2604
Vermont,Franklin,0.0,% change,50011.0,2607
Vermont,Grand Isle,50.0,% change,50013.0,2609
Vermont,Lamoille,0.0,% change,50015.0,2611
Vermont,Orange,-20.0,% change,50017.0,2612
Vermont,Orleans,-12.5,% change,50019.0,2614
Vermont,Rutland,0.0,% change,50021.0,2615
Vermont,Washington,14.285714149475098,% change,50023.0,2617
Vermont,Windham,-16.66666603088379,% change,50025.0,2620
Vermont,Windsor,22.22222137451172,% change,50027.0,2625
Virginia,Accomack,50.0,% change,51001.0,2719
Virginia,Albemarle,0.0,% change,51003.0,2728
Virginia,Alleghany,0.0,% change,51005.0,2733
Virginia,Amelia,0.0,% change,51007.0,2741
Virginia,Amherst,0.0,% change,51009.0,2746
Virginia,Appomattox,nan,% change,51011.0,2749
Virginia,Arlington,50.0,% change,51013.0,2753
Virginia,Augusta,0.0,% change,51015.0,2758
Virginia,Bath,0.0,% change,51017.0,2763
Virginia,Bedford County,100.0,% change,51019.0,2769
Virginia,Bland,0.0,% change,51021.0,2772
Virginia,Botetourt,0.0,% change,51023.0,2776
Virginia,Brunswick,nan,% change,51025.0,2777
Virginia,Buchanan,0.0,% change,51027.0,2784
Virginia,Buckingham,0.0,% change,51029.0,2785
Virginia,Campbell,0.0,% change,51031.0,2788
Virginia,Caroline,0.0,% change,51033.0,2793
Virginia,Carroll,100.0,% change,51035.0,2797
Virginia,Charles City,0.0,% change,51036.0,2806
Virginia,Charlotte,0.0,% change,51037.0,2810
Virginia,Chesterfield,-20.0,% change,51041.0,2816
Virginia,Clarke,0.0,% change,51043.0,2819
Virginia,Craig,0.0,% change,51045.0,2820
Virginia,Culpeper,0.0,% change,51047.0,2824
Virginia,Cumberland,0.0,% change,51049.0,2827
Virginia,Dickenson,0.0,% change,51051.0,2832
Virginia,Dinwiddie,0.0,% change,51053.0,2838
Virginia,Essex,0.0,% change,51057.0,2842
Virginia,Fairfax County,15.0,% change,51059.0,2849
Virginia,Fauquier,0.0,% change,51061.0,2853
Virginia,Floyd,0.0,% change,51063.0,2856
Virginia,Fluvanna,-50.0,% change,51065.0,2858
Virginia,Franklin County,0.0,% change,51067.0,2862
Virginia,Frederick,nan,% change,51069.0,2868
Virginia,Giles,nan,% change,51071.0,2873
Virginia,Gloucester,0.0,% change,51073.0,2887
Virginia,Goochland,0.0,% change,51075.0,2892
Virginia,Grayson,0.0,% change,51077.0,2896
Virginia,Greene,0.0,% change,51079.0,2899
Virginia,Greensville,0.0,% change,51081.0,2902
Virginia,Halifax,0.0,% change,51083.0,2904
Virginia,Hanover,-33.33333206176758,% change,51085.0,2909
Virginia,Henrico,100.0,% change,51087.0,2915
Virginia,Henry,0.0,% change,51089.0,2918
Virginia,Highland,0.0,% change,51091.0,2920
Virginia,Isle of Wight,0.0,% change,51093.0,2925
Virginia,James City,0.0,% change,51095.0,2930
Virginia,King and Queen,0.0,% change,51097.0,2936
Virginia,King George,0.0,% change,51099.0,2938
Virginia,King William,0.0,% change,51101.0,2943
Virginia,Lancaster,0.0,% change,51103.0,2948
Virginia,Lee,0.0,% change,51105.0,2950
Virginia,Loudoun,12.5,% change,51107.0,2952
Virginia,Louisa,-33.33333206176758,% change,51109.0,2953
Virginia,Lunenburg,0.0,% change,51111.0,2954
Virginia,Madison,0.0,% change,51113.0,2955
Virginia,Mathews,0.0,% change,51115.0,2962
Virginia,Mecklenburg,0.0,% change,51117.0,2964
Virginia,Middlesex,0.0,% change,51119.0,2965
Virginia,Montgomery,33.33333206176758,% change,51121.0,2966
Virginia,Nelson,0.0,% change,51125.0,2968
Virginia,New Kent,0.0,% change,51127.0,2971
Virginia,Northampton,-66.66666412353516,% change,51131.0,2982
Virginia,Northumberland,0.0,% change,51133.0,2983
Virginia,Nottoway,0.0,% change,51135.0,2984
Virginia,Orange,0.0,% change,51137.0,2985
Virginia,Page,200.0,% change,51139.0,2986
Virginia,Patrick,0.0,% change,51141.0,2987
Virginia,Pittsylvania,0.0,% change,51143.0,2988
Virginia,Powhatan,0.0,% change,51145.0,2989
Virginia,Prince Edward,0.0,% change,51147.0,2990
Virginia,Prince George,0.0,% change,51149.0,2991
Virginia,Prince William,33.33333206176758,% change,51153.0,2992
Virginia,Pulaski,-33.33333206176758,% change,51155.0,2993
Virginia,Rappahannock,0.0,% change,51157.0,2994
Virginia,Richmond County,0.0,% change,51159.0,2995
Virginia,Roanoke County,0.0,% change,51161.0,2996
Virginia,Rockbridge,100.0,% change,51163.0,2997
Virginia,Rockingham,0.0,% change,51165.0,2998
Virginia,Russell,0.0,% change,51167.0,2999
Virginia,Scott,0.0,% change,51169.0,2585
Virginia,Shenandoah,50.0,% change,51171.0,2594
Virginia,Smyth,0.0,% change,51173.0,2600
Virginia,Southampton,0.0,% change,51175.0,2608
Virginia,Spotsylvania,0.0,% change,51177.0,2619
Virginia,Stafford,nan,% change,51179.0,2629
Virginia,Surry,0.0,% change,51181.0,2636
Virginia,Sussex,0.0,% change,51183.0,2647
Virginia,Tazewell,33.33333206176758,% change,51185.0,2656
Virginia,Warren,0.0,% change,51187.0,2662
Virginia,Washington,0.0,% change,51191.0,2667
Virginia,Westmoreland,nan,% change,51193.0,2684
Virginia,Wise,33.33333206176758,% change,51195.0,2695
Virginia,Wythe,100.0,% change,51197.0,2699
Virginia,York,0.0,% change,51199.0,2709
Virginia,Alexandria,25.0,% change,51510.0,2712
Virginia,Bedford County,0.0,% change,51515.0,2769
Virginia,Bristol,0.0,% change,51520.0,2716
Virginia,Buena Vista,0.0,% change,51530.0,2720
Virginia,Charlottesville,-33.33333206176758,% change,51540.0,2722
Virginia,Chesapeake,0.0,% change,51550.0,2724
Virginia,Colonial Heights,nan,% change,51570.0,2727
Virginia,Covington,0.0,% change,51580.0,2729
Virginia,Danville,0.0,% change,51590.0,2732
Virginia,Emporia,0.0,% change,51595.0,2736
Virginia,Fairfax County,0.0,% change,51600.0,2849
Virginia,Falls Church,0.0,% change,51610.0,2740
Virginia,Franklin County,0.0,% change,51620.0,2862
Virginia,Fredericksburg,0.0,% change,51630.0,2745
Virginia,Galax,50.0,% change,51640.0,2747
Virginia,Hampton,0.0,% change,51650.0,2751
Virginia,Harrisonburg,0.0,% change,51660.0,2755
Virginia,Hopewell,0.0,% change,51670.0,2756
Virginia,Lexington,-50.0,% change,51678.0,2760
Virginia,Lynchburg,0.0,% change,51680.0,2762
Virginia,Manassas,0.0,% change,51683.0,2765
Virginia,Manassas Park,nan,% change,51685.0,2768
Virginia,Martinsville,0.0,% change,51690.0,2771
Virginia,Newport News,0.0,% change,51700.0,2775
Virginia,Norfolk,0.0,% change,51710.0,2778
Virginia,Norton,0.0,% change,51720.0,2780
Virginia,Petersburg,0.0,% change,51730.0,2782
Virginia,Poquoson,0.0,% change,51735.0,2791
Virginia,Portsmouth,0.0,% change,51740.0,2795
Virginia,Radford,0.0,% change,51750.0,2799
Virginia,Richmond County,-8.333333015441895,% change,51760.0,2995
Virginia,Roanoke County,0.0,% change,51770.0,2996
Virginia,Salem,0.0,% change,51775.0,2809
Virginia,Staunton,0.0,% change,51790.0,2812
Virginia,Suffolk,0.0,% change,51800.0,2815
Virginia,Virginia Beach,25.0,% change,51810.0,2826
Virginia,Waynesboro,0.0,% change,51820.0,2831
Virginia,Williamsburg,0.0,% change,51830.0,2835
Virginia,Winchester,-50.0,% change,51840.0,2837
Washington,Adams,0.0,% change,53001.0,2840
Washington,Asotin,0.0,% change,53003.0,2845
Washington,Benton,0.0,% change,53005.0,2847
Washington,Chelan,33.33333206176758,% change,53007.0,2852
Washington,Clallam,0.0,% change,53009.0,2861
Washington,Clark,0.0,% change,53011.0,2865
Washington,Columbia,0.0,% change,53013.0,2869
Washington,Cowlitz,-25.0,% change,53015.0,2871
Washington,Douglas,0.0,% change,53017.0,2877
Washington,Ferry,0.0,% change,53019.0,2880
Washington,Franklin,0.0,% change,53021.0,2884
Washington,Garfield,0.0,% change,53023.0,2886
Washington,Grant,0.0,% change,53025.0,2889
Washington,Grays Harbor,0.0,% change,53027.0,2894
Washington,Island,20.0,% change,53029.0,2898
Washington,Jefferson,-33.33333206176758,% change,53031.0,2905
Washington,King,5.128205299377441,% change,53033.0,2913
Washington,Kitsap,0.0,% change,53035.0,2927
Washington,Kittitas,100.0,% change,53037.0,2932
Washington,Klickitat,100.0,% change,53039.0,2935
Washington,Lewis,0.0,% change,53041.0,2940
Washington,Lincoln,0.0,% change,53043.0,2942
Washington,Mason,0.0,% change,53045.0,2946
Washington,Okanogan,-33.33333206176758,% change,53047.0,2947
Washington,Pacific,0.0,% change,53049.0,2949
Washington,Pend Oreille,0.0,% change,53051.0,2951
Washington,Pierce,26.66666603088379,% change,53053.0,2956
Washington,San Juan,0.0,% change,53055.0,2957
Washington,Skagit,-16.66666603088379,% change,53057.0,2958
Washington,Skamania,nan,% change,53059.0,2959
Washington,Snohomish,22.22222137451172,% change,53061.0,2960
Washington,Spokane,20.0,% change,53063.0,2961
Washington,Stevens,0.0,% change,53065.0,2963
Washington,Thurston,0.0,% change,53067.0,2967
Washington,Wahkiakum,0.0,% change,53069.0,2969
Washington,Walla Walla,0.0,% change,53071.0,2970
Washington,Whatcom,-25.0,% change,53073.0,2972
Washington,Whitman,0.0,% change,53075.0,2973
Washington,Yakima,50.0,% change,53077.0,2974
West Virginia,Barbour,0.0,% change,54001.0,2975
West Virginia,Berkeley,0.0,% change,54003.0,2976
West Virginia,Boone,0.0,% change,54005.0,2977
West Virginia,Braxton,-33.33333206176758,% change,54007.0,2978
West Virginia,Brooke,-25.0,% change,54009.0,2979
West Virginia,Cabell,0.0,% change,54011.0,2980
West Virginia,Calhoun,0.0,% change,54013.0,2981
West Virginia,Clay,0.0,% change,54015.0,3000
West Virginia,Doddridge,0.0,% change,54017.0,3002
West Virginia,Fayette,0.0,% change,54019.0,3006
West Virginia,Gilmer,0.0,% change,54021.0,3008
West Virginia,Grant,0.0,% change,54023.0,3011
West Virginia,Greenbrier,25.0,% change,54025.0,3013
West Virginia,Hampshire,0.0,% change,54027.0,3016
West Virginia,Hancock,0.0,% change,54029.0,3017
West Virginia,Hardy,0.0,% change,54031.0,3019
West Virginia,Harrison,0.0,% change,54033.0,3021
West Virginia,Jackson,0.0,% change,54035.0,3023
West Virginia,Jefferson,-16.66666603088379,% change,54037.0,3026
West Virginia,Kanawha,0.0,% change,54039.0,3027
West Virginia,Lewis,0.0,% change,54041.0,3029
West Virginia,Lincoln,0.0,% change,54043.0,3031
West Virginia,Logan,0.0,% change,54045.0,3034
West Virginia,McDowell,0.0,% change,54047.0,3037
West Virginia,Marion,50.0,% change,54049.0,3039
West Virginia,Marshall,0.0,% change,54051.0,3041
West Virginia,Mason,50.0,% change,54053.0,3042
West Virginia,Mercer,50.0,% change,54055.0,3044
West Virginia,Mineral,-50.0,% change,54057.0,3046
West Virginia,Mingo,0.0,% change,54059.0,3048
West Virginia,Monongalia,0.0,% change,54061.0,3050
West Virginia,Monroe,0.0,% change,54063.0,3052
West Virginia,Morgan,0.0,% change,54065.0,3054
West Virginia,Nicholas,0.0,% change,54067.0,3057
West Virginia,Ohio,0.0,% change,54069.0,3059
West Virginia,Pendleton,0.0,% change,54071.0,3061
West Virginia,Pleasants,0.0,% change,54073.0,3064
West Virginia,Pocahontas,50.0,% change,54075.0,3066
West Virginia,Preston,0.0,% change,54077.0,3068
West Virginia,Putnam,-50.0,% change,54079.0,3070
West Virginia,Raleigh,nan,% change,54081.0,3073
West Virginia,Randolph,0.0,% change,54083.0,3075
West Virginia,Ritchie,0.0,% change,54085.0,3077
West Virginia,Roane,0.0,% change,54087.0,3079
West Virginia,Summers,0.0,% change,54089.0,3080
West Virginia,Taylor,100.0,% change,54091.0,3082
West Virginia,Tucker,50.0,% change,54093.0,3084
West Virginia,Tyler,0.0,% change,54095.0,3085
West Virginia,Upshur,0.0,% change,54097.0,3087
West Virginia,Wayne,0.0,% change,54099.0,3089
West Virginia,Webster,0.0,% change,54101.0,3091
West Virginia,Wetzel,0.0,% change,54103.0,3093
West Virginia,Wirt,0.0,% change,54105.0,3095
West Virginia,Wood,100.0,% change,54107.0,3097
West Virginia,Wyoming,0.0,% change,54109.0,3099
Wisconsin,Adams,0.0,% change,55001.0,3101
Wisconsin,Ashland,0.0,% change,55003.0,3104
Wisconsin,Barron,0.0,% change,55005.0,3106
Wisconsin,Bayfield,25.0,% change,55007.0,3108
Wisconsin,Brown,33.33333206176758,% change,55009.0,3111
Wisconsin,Buffalo,0.0,% change,55011.0,3113
Wisconsin,Burnett,-20.0,% change,55013.0,3115
Wisconsin,Calumet,0.0,% change,55015.0,3116
Wisconsin,Chippewa,0.0,% change,55017.0,3117
Wisconsin,Clark,0.0,% change,55019.0,3119
Wisconsin,Columbia,-11.11111068725586,% change,55021.0,3120
Wisconsin,Crawford,0.0,% change,55023.0,3122
Wisconsin,Dane,14.285714149475098,% change,55025.0,3124
Wisconsin,Dodge,-16.66666603088379,% change,55027.0,3126
Wisconsin,Door,50.0,% change,55029.0,3131
Wisconsin,Douglas,20.0,% change,55031.0,3134
Wisconsin,Dunn,-33.33333206176758,% change,55033.0,3135
Wisconsin,Eau Claire,-20.0,% change,55035.0,3137
Wisconsin,Florence,0.0,% change,55037.0,3138
Wisconsin,Fond du Lac,0.0,% change,55039.0,3140
Wisconsin,Forest,0.0,% change,55041.0,3141
Wisconsin,Grant,25.0,% change,55043.0,3143
Wisconsin,Green,100.0,% change,55045.0,3145
Wisconsin,Green Lake,50.0,% change,55047.0,3147
Wisconsin,Iowa,50.0,% change,55049.0,3148
Wisconsin,Iron,0.0,% change,55051.0,3151
Wisconsin,Jackson,33.33333206176758,% change,55053.0,3153
Wisconsin,Jefferson,50.0,% change,55055.0,3154
Wisconsin,Juneau,0.0,% change,55057.0,3156
Wisconsin,Kenosha,0.0,% change,55059.0,3158
Wisconsin,Kewaunee,100.0,% change,55061.0,3160
Wisconsin,La Crosse,0.0,% change,55063.0,3161
Wisconsin,Lafayette,0.0,% change,55065.0,3163
Wisconsin,Langlade,0.0,% change,55067.0,3165
Wisconsin,Lincoln,0.0,% change,55069.0,3166
Wisconsin,Manitowoc,-33.33333206176758,% change,55071.0,3169
Wisconsin,Marathon,0.0,% change,55073.0,3170
Wisconsin,Marinette,0.0,% change,55075.0,3172
Wisconsin,Marquette,0.0,% change,55077.0,3174
Wisconsin,Menominee,0.0,% change,55078.0,3175
Wisconsin,Milwaukee,13.636363983154297,% change,55079.0,3177
Wisconsin,Monroe,50.0,% change,55081.0,3179
Wisconsin,Oconto,0.0,% change,55083.0,3181
Wisconsin,Oneida,0.0,% change,55085.0,3183
Wisconsin,Outagamie,16.66666603088379,% change,55087.0,3185
Wisconsin,Ozaukee,0.0,% change,55089.0,3186
Wisconsin,Pepin,0.0,% change,55091.0,3188
Wisconsin,Pierce,50.0,% change,55093.0,3189
Wisconsin,Polk,-28.571428298950195,% change,55095.0,3191
Wisconsin,Portage,0.0,% change,55097.0,3192
Wisconsin,Price,0.0,% change,55099.0,3194
Wisconsin,Racine,0.0,% change,55101.0,3195
Wisconsin,Richland,0.0,% change,55103.0,3196
Wisconsin,Rock,14.285714149475098,% change,55105.0,3198
Wisconsin,Rusk,0.0,% change,55107.0,3199
Wisconsin,St. Croix,25.0,% change,55109.0,3200
Wisconsin,Sauk,0.0,% change,55111.0,3202
Wisconsin,Sawyer,50.0,% change,55113.0,3203
Wisconsin,Shawano,-50.0,% change,55115.0,3205
Wisconsin,Sheboygan,0.0,% change,55117.0,3207
Wisconsin,Taylor,0.0,% change,55119.0,3208
Wisconsin,Trempealeau,0.0,% change,55121.0,3210
Wisconsin,Vernon,-20.0,% change,55123.0,3213
Wisconsin,Vilas,0.0,% change,55125.0,3001
Wisconsin,Walworth,0.0,% change,55127.0,3003
Wisconsin,Washburn,0.0,% change,55129.0,3004
Wisconsin,Washington,0.0,% change,55131.0,3005
Wisconsin,Waukesha,0.0,% change,55133.0,3007
Wisconsin,Waupaca,nan,% change,55135.0,3009
Wisconsin,Waushara,0.0,% change,55137.0,3010
Wisconsin,Winnebago,33.33333206176758,% change,55139.0,3012
Wisconsin,Wood,25.0,% change,55141.0,3014
Wyoming,Albany,-33.33333206176758,% change,56001.0,3015
Wyoming,Big Horn,0.0,% change,56003.0,3018
Wyoming,Campbell,0.0,% change,56005.0,3020
Wyoming,Carbon,0.0,% change,56007.0,3022
Wyoming,Converse,0.0,% change,56009.0,3024
Wyoming,Crook,0.0,% change,56011.0,3025
Wyoming,Fremont,0.0,% change,56013.0,3028
Wyoming,Goshen,0.0,% change,56015.0,3030
Wyoming,Hot Springs,0.0,% change,56017.0,3032
Wyoming,Johnson,0.0,% change,56019.0,3033
Wyoming,Laramie,-25.0,% change,56021.0,3035
Wyoming,Lincoln,100.0,% change,56023.0,3036
Wyoming,Natrona,50.0,% change,56025.0,3038
Wyoming,Niobrara,0.0,% change,56027.0,3040
Wyoming,Park,300.0,% change,56029.0,3043
Wyoming,Platte,200.0,% change,56031.0,3045
Wyoming,Sheridan,0.0,% change,56033.0,3047
Wyoming,Sublette,0.0,% change,56035.0,3049
Wyoming,Sweetwater,0.0,% change,56037.0,3051
Wyoming,Teton,200.0,% change,56039.0,3053
Wyoming,Uinta,0.0,% change,56041.0,3055
Wyoming,Washakie,100.0,% change,56043.0,3056
Wyoming,Weston,0.0,% change,56045.0,3058
