State,County,CSA farms (% change) 2007 - 12 (PCH_CSA_07_12),Units,FIPS,FID
Texas,Lynn,33.33333333333333,% change,48305.0,2438
Texas,McCulloch,-100.0,% change,48307.0,2452
Texas,McLennan,-28.57142857142857,% change,48309.0,2477
Texas,McMullen,nan,% change,48311.0,2494
Texas,Madison,-60.0,% change,48313.0,2526
Texas,Marion,-100.0,% change,48315.0,2547
Texas,Martin,-50.0,% change,48317.0,2564
Texas,Mason,-100.0,% change,48319.0,2570
Texas,Matagorda,nan,% change,48321.0,2637
Texas,Maverick,nan,% change,48323.0,2649
Texas,Medina,-70.0,% change,48325.0,2652
Texas,Menard,nan,% change,48327.0,2655
Texas,Midland,-75.0,% change,48329.0,2657
Texas,Milam,-70.0,% change,48331.0,2659
Texas,Mills,-100.0,% change,48333.0,2663
Texas,Mitchell,-50.0,% change,48335.0,2666
Texas,Montague,-77.77777777777779,% change,48337.0,2669
Texas,Montgomery,0.0,% change,48339.0,2682
Texas,Moore,nan,% change,48341.0,2683
Texas,Morris,nan,% change,48343.0,2688
Texas,Motley,nan,% change,48345.0,2692
Texas,Nacogdoches,nan,% change,48347.0,2701
Texas,Navarro,16.666666666666664,% change,48349.0,2706
Texas,Newton,nan,% change,48351.0,2711
Texas,Nolan,-100.0,% change,48353.0,2714
Texas,Nueces,-71.42857142857143,% change,48355.0,2194
Texas,Ochiltree,-80.0,% change,48357.0,2204
Texas,Oldham,-100.0,% change,48359.0,2210
Texas,Orange,nan,% change,48361.0,2214
Texas,Palo Pinto,-85.71428571428571,% change,48363.0,2220
Texas,Panola,-80.0,% change,48365.0,2227
Texas,Parker,-30.0,% change,48367.0,2229
Texas,Parmer,-100.0,% change,48369.0,2235
Texas,Pecos,nan,% change,48371.0,2239
Texas,Polk,-75.0,% change,48373.0,2243
Texas,Potter,0.0,% change,48375.0,2247
Texas,Presidio,nan,% change,48377.0,2261
Texas,Rains,nan,% change,48379.0,2268
Texas,Randall,nan,% change,48381.0,2274
Texas,Reagan,-50.0,% change,48383.0,2280
Texas,Real,nan,% change,48385.0,2283
Texas,Red River,-100.0,% change,48387.0,2295
Texas,Reeves,-50.0,% change,48389.0,2308
Texas,Refugio,-100.0,% change,48391.0,2334
Texas,Roberts,nan,% change,48393.0,2348
Texas,Robertson,100.0,% change,48395.0,2353
Texas,Rockwall,nan,% change,48397.0,2355
Texas,Runnels,-88.88888888888889,% change,48399.0,2361
Texas,Rusk,-9.090909090909092,% change,48401.0,2367
Texas,Sabine,nan,% change,48403.0,2370
Texas,San Augustine,-100.0,% change,48405.0,2380
Texas,San Jacinto,-80.0,% change,48407.0,2387
Texas,San Patricio,-50.0,% change,48409.0,2415
Texas,San Saba,-100.0,% change,48411.0,2435
Texas,Schleicher,nan,% change,48413.0,2437
Texas,Scurry,0.0,% change,48415.0,2443
Texas,Shackelford,nan,% change,48417.0,2445
Texas,Shelby,0.0,% change,48419.0,2448
Texas,Sherman,nan,% change,48421.0,2453
Texas,Smith,-60.0,% change,48423.0,2465
Texas,Somervell,nan,% change,48425.0,2470
Texas,Starr,-70.0,% change,48427.0,2474
Texas,Stephens,nan,% change,48429.0,2480
Texas,Sterling,nan,% change,48431.0,2481
Texas,Stonewall,-100.0,% change,48433.0,2486
Texas,Sutton,100.0,% change,48435.0,2490
Texas,Swisher,-100.0,% change,48437.0,2495
Texas,Tarrant,nan,% change,48439.0,2500
Texas,Taylor,nan,% change,48441.0,2508
Texas,Terrell,nan,% change,48443.0,2518
Texas,Terry,-33.33333333333333,% change,48445.0,2522
Texas,Throckmorton,0.0,% change,48447.0,2525
Texas,Titus,100.0,% change,48449.0,2531
Texas,Tom Green,150.0,% change,48451.0,2536
Texas,Travis,-41.66666666666667,% change,48453.0,2543
Texas,Trinity,50.0,% change,48455.0,2553
Texas,Tyler,nan,% change,48457.0,2560
Texas,Upshur,-33.33333333333333,% change,48459.0,2566
Texas,Upton,-100.0,% change,48461.0,2572
Texas,Uvalde,-100.0,% change,48463.0,2576
Texas,Val Verde,nan,% change,48465.0,2582
Texas,Van Zandt,-100.0,% change,48467.0,2586
Texas,Victoria,0.0,% change,48469.0,2595
Texas,Walker,-100.0,% change,48471.0,2603
Texas,Waller,60.0,% change,48473.0,2606
Texas,Ward,nan,% change,48475.0,2610
Texas,Washington,-50.0,% change,48477.0,2613
Texas,Webb,-100.0,% change,48479.0,2616
Texas,Wharton,-37.5,% change,48481.0,2618
Texas,Wheeler,-100.0,% change,48483.0,2623
Texas,Wichita,nan,% change,48485.0,2632
Texas,Wilbarger,-100.0,% change,48487.0,2634
Texas,Willacy,-100.0,% change,48489.0,2639
Texas,Williamson,83.33333333333334,% change,48491.0,2640
Texas,Wilson,75.0,% change,48493.0,2641
Texas,Winkler,nan,% change,48495.0,2642
Texas,Wise,-50.0,% change,48497.0,2643
Texas,Wood,-50.0,% change,48499.0,2644
Texas,Yoakum,-100.0,% change,48501.0,2645
Texas,Young,300.0,% change,48503.0,2646
Texas,Zapata,-100.0,% change,48505.0,2650
Texas,Zavala,nan,% change,48507.0,2651
Utah,Beaver,100.0,% change,49001.0,2653
Utah,Box Elder,37.5,% change,49003.0,2658
Utah,Cache,150.0,% change,49005.0,2661
Utah,Carbon,nan,% change,49007.0,2665
Utah,Daggett,nan,% change,49009.0,2668
Utah,Davis,325.0,% change,49011.0,2671
Utah,Duchesne,0.0,% change,49013.0,2672
Utah,Emery,0.0,% change,49015.0,2673
Utah,Garfield,-100.0,% change,49017.0,2674
Utah,Grand,-33.33333333333333,% change,49019.0,2675
Utah,Iron,33.33333333333333,% change,49021.0,2676
Utah,Juab,-81.81818181818183,% change,49023.0,2677
Utah,Kane,-100.0,% change,49025.0,2678
Utah,Millard,-33.33333333333333,% change,49027.0,2680
Utah,Morgan,100.0,% change,49029.0,2681
Utah,Piute,-100.0,% change,49031.0,2685
Utah,Rich,-100.0,% change,49033.0,2687
Utah,Salt Lake,33.33333333333333,% change,49035.0,2690
Utah,San Juan,300.0,% change,49037.0,2694
Utah,Sanpete,50.0,% change,49039.0,2697
Utah,Sevier,-60.0,% change,49041.0,2702
Utah,Summit,0.0,% change,49043.0,2703
Utah,Tooele,300.0,% change,49045.0,2707
Utah,Uintah,-36.36363636363637,% change,49047.0,2539
Utah,Utah,5.88235294117647,% change,49049.0,2555
Utah,Wasatch,0.0,% change,49051.0,2567
Utah,Washington,700.0,% change,49053.0,2577
Utah,Wayne,nan,% change,49055.0,2580
Utah,Weber,-80.0,% change,49057.0,2587
Vermont,Addison,83.33333333333334,% change,50001.0,2590
Vermont,Bennington,533.3333333333333,% change,50003.0,2591
Vermont,Caledonia,325.0,% change,50005.0,2596
Vermont,Chittenden,96.0,% change,50007.0,2599
Vermont,Essex,nan,% change,50009.0,2604
Vermont,Franklin,-63.1578947368421,% change,50011.0,2607
Vermont,Grand Isle,-50.0,% change,50013.0,2609
Vermont,Lamoille,600.0,% change,50015.0,2611
Vermont,Orange,115.78947368421053,% change,50017.0,2612
Vermont,Orleans,171.42857142857142,% change,50019.0,2614
Vermont,Rutland,175.0,% change,50021.0,2615
Vermont,Washington,107.14285714285714,% change,50023.0,2617
Vermont,Windham,157.14285714285714,% change,50025.0,2620
Vermont,Windsor,68.0,% change,50027.0,2625
Virginia,Accomack,-100.0,% change,51001.0,2719
Virginia,Albemarle,0.0,% change,51003.0,2728
Virginia,Alleghany,-100.0,% change,51005.0,2733
Virginia,Amelia,-100.0,% change,51007.0,2741
Virginia,Amherst,nan,% change,51009.0,2746
Virginia,Appomattox,800.0,% change,51011.0,2749
Virginia,Arlington,nan,% change,51013.0,2753
Virginia,Augusta,160.0,% change,51015.0,2758
Virginia,Bath,nan,% change,51017.0,2763
Virginia,Bedford County,-57.14285714285714,% change,51019.0,2769
Virginia,Bland,nan,% change,51021.0,2772
Virginia,Botetourt,nan,% change,51023.0,2776
Virginia,Brunswick,-77.77777777777779,% change,51025.0,2777
Virginia,Buchanan,nan,% change,51027.0,2784
Virginia,Buckingham,nan,% change,51029.0,2785
Virginia,Campbell,0.0,% change,51031.0,2788
Virginia,Caroline,0.0,% change,51033.0,2793
Virginia,Carroll,66.66666666666666,% change,51035.0,2797
Virginia,Charles City,200.0,% change,51036.0,2806
Virginia,Charlotte,-100.0,% change,51037.0,2810
Virginia,Chesterfield,nan,% change,51041.0,2816
Virginia,Clarke,16.666666666666664,% change,51043.0,2819
Virginia,Craig,nan,% change,51045.0,2820
Virginia,Culpeper,-44.44444444444444,% change,51047.0,2824
Virginia,Cumberland,-100.0,% change,51049.0,2827
Virginia,Dickenson,nan,% change,51051.0,2832
Virginia,Dinwiddie,-71.42857142857143,% change,51053.0,2838
Virginia,Essex,nan,% change,51057.0,2842
Virginia,Fairfax County,-50.0,% change,51059.0,2849
Virginia,Fauquier,-36.84210526315789,% change,51061.0,2853
Virginia,Floyd,-46.15384615384615,% change,51063.0,2856
Virginia,Fluvanna,0.0,% change,51065.0,2858
Virginia,Franklin County,700.0,% change,51067.0,2862
Virginia,Frederick,-20.0,% change,51069.0,2868
Virginia,Giles,150.0,% change,51071.0,2873
Virginia,Gloucester,nan,% change,51073.0,2887
Virginia,Goochland,nan,% change,51075.0,2892
Virginia,Grayson,100.0,% change,51077.0,2896
Virginia,Greene,0.0,% change,51079.0,2899
Virginia,Greensville,-33.33333333333333,% change,51081.0,2902
Virginia,Halifax,200.0,% change,51083.0,2904
Virginia,Hanover,nan,% change,51085.0,2909
Virginia,Henrico,nan,% change,51087.0,2915
Virginia,Henry,nan,% change,51089.0,2918
Virginia,Highland,0.0,% change,51091.0,2920
Virginia,Isle of Wight,25.0,% change,51093.0,2925
Virginia,James City,0.0,% change,51095.0,2930
Virginia,King and Queen,-33.33333333333333,% change,51097.0,2936
Virginia,King George,-50.0,% change,51099.0,2938
Virginia,King William,33.33333333333333,% change,51101.0,2943
Virginia,Lancaster,-66.66666666666666,% change,51103.0,2948
Virginia,Lee,-85.71428571428571,% change,51105.0,2950
Virginia,Loudoun,33.33333333333333,% change,51107.0,2952
Virginia,Louisa,10.0,% change,51109.0,2953
Virginia,Lunenburg,-100.0,% change,51111.0,2954
Virginia,Madison,125.0,% change,51113.0,2955
Virginia,Mathews,300.0,% change,51115.0,2962
Virginia,Mecklenburg,400.0,% change,51117.0,2964
Virginia,Middlesex,-50.0,% change,51119.0,2965
Virginia,Montgomery,900.0,% change,51121.0,2966
Virginia,Nelson,80.0,% change,51125.0,2968
Virginia,New Kent,nan,% change,51127.0,2971
Virginia,Northampton,33.33333333333333,% change,51131.0,2982
Virginia,Northumberland,0.0,% change,51133.0,2983
Virginia,Nottoway,nan,% change,51135.0,2984
Virginia,Orange,-25.0,% change,51137.0,2985
Virginia,Page,-75.0,% change,51139.0,2986
Virginia,Patrick,300.0,% change,51141.0,2987
Virginia,Pittsylvania,81.81818181818183,% change,51143.0,2988
Virginia,Powhatan,nan,% change,51145.0,2989
Virginia,Prince Edward,0.0,% change,51147.0,2990
Virginia,Prince George,nan,% change,51149.0,2991
Virginia,Prince William,57.14285714285714,% change,51153.0,2992
Virginia,Pulaski,-100.0,% change,51155.0,2993
Virginia,Rappahannock,80.0,% change,51157.0,2994
Virginia,Richmond County,nan,% change,51159.0,2995
Virginia,Roanoke County,nan,% change,51161.0,2996
Virginia,Rockbridge,200.0,% change,51163.0,2997
Virginia,Rockingham,4.761904761904762,% change,51165.0,2998
Virginia,Russell,-100.0,% change,51167.0,2999
Virginia,Scott,33.33333333333333,% change,51169.0,2585
Virginia,Shenandoah,-50.0,% change,51171.0,2594
Virginia,Smyth,-100.0,% change,51173.0,2600
Virginia,Southampton,-33.33333333333333,% change,51175.0,2608
Virginia,Spotsylvania,nan,% change,51177.0,2619
Virginia,Stafford,nan,% change,51179.0,2629
Virginia,Surry,nan,% change,51181.0,2636
Virginia,Sussex,nan,% change,51183.0,2647
Virginia,Tazewell,-100.0,% change,51185.0,2656
Virginia,Warren,nan,% change,51187.0,2662
Virginia,Washington,-30.76923076923077,% change,51191.0,2667
Virginia,Westmoreland,-25.0,% change,51193.0,2684
Virginia,Wise,nan,% change,51195.0,2695
Virginia,Wythe,-85.71428571428571,% change,51197.0,2699
Virginia,York,0.0,% change,51199.0,2709
Virginia,Alexandria,nan,% change,51510.0,2712
Virginia,Bedford County,nan,% change,51515.0,2769
Virginia,Bristol,nan,% change,51520.0,2716
Virginia,Buena Vista,nan,% change,51530.0,2720
Virginia,Charlottesville,nan,% change,51540.0,2722
Virginia,Chesapeake,33.33333333333333,% change,51550.0,2724
Virginia,Colonial Heights,nan,% change,51570.0,2727
Virginia,Covington,nan,% change,51580.0,2729
Virginia,Danville,nan,% change,51590.0,2732
Virginia,Emporia,nan,% change,51595.0,2736
Virginia,Fairfax County,nan,% change,51600.0,2849
Virginia,Falls Church,nan,% change,51610.0,2740
Virginia,Franklin County,nan,% change,51620.0,2862
Virginia,Fredericksburg,nan,% change,51630.0,2745
Virginia,Galax,nan,% change,51640.0,2747
Virginia,Hampton,nan,% change,51650.0,2751
Virginia,Harrisonburg,nan,% change,51660.0,2755
Virginia,Hopewell,nan,% change,51670.0,2756
Virginia,Lexington,nan,% change,51678.0,2760
Virginia,Lynchburg,nan,% change,51680.0,2762
Virginia,Manassas,nan,% change,51683.0,2765
Virginia,Manassas Park,nan,% change,51685.0,2768
Virginia,Martinsville,nan,% change,51690.0,2771
Virginia,Newport News,nan,% change,51700.0,2775
Virginia,Norfolk,nan,% change,51710.0,2778
Virginia,Norton,nan,% change,51720.0,2780
Virginia,Petersburg,nan,% change,51730.0,2782
Virginia,Poquoson,nan,% change,51735.0,2791
Virginia,Portsmouth,nan,% change,51740.0,2795
Virginia,Radford,nan,% change,51750.0,2799
Virginia,Richmond County,nan,% change,51760.0,2995
Virginia,Roanoke County,nan,% change,51770.0,2996
Virginia,Salem,nan,% change,51775.0,2809
Virginia,Staunton,nan,% change,51790.0,2812
Virginia,Suffolk,400.0,% change,51800.0,2815
Virginia,Virginia Beach,-40.0,% change,51810.0,2826
Virginia,Waynesboro,nan,% change,51820.0,2831
Virginia,Williamsburg,nan,% change,51830.0,2835
Virginia,Winchester,nan,% change,51840.0,2837
Washington,Adams,-60.0,% change,53001.0,2840
Washington,Asotin,-100.0,% change,53003.0,2845
Washington,Benton,-71.42857142857143,% change,53005.0,2847
Washington,Chelan,-23.52941176470588,% change,53007.0,2852
Washington,Clallam,-20.0,% change,53009.0,2861
Washington,Clark,95.0,% change,53011.0,2865
Washington,Columbia,-50.0,% change,53013.0,2869
Washington,Cowlitz,0.0,% change,53015.0,2871
Washington,Douglas,0.0,% change,53017.0,2877
Washington,Ferry,100.0,% change,53019.0,2880
Washington,Franklin,-40.0,% change,53021.0,2884
Washington,Garfield,nan,% change,53023.0,2886
Washington,Grant,-94.11764705882352,% change,53025.0,2889
Washington,Grays Harbor,-84.61538461538461,% change,53027.0,2894
Washington,Island,-27.27272727272727,% change,53029.0,2898
Washington,Jefferson,50.0,% change,53031.0,2905
Washington,King,48.38709677419355,% change,53033.0,2913
Washington,Kitsap,-27.586206896551722,% change,53035.0,2927
Washington,Kittitas,-42.857142857142854,% change,53037.0,2932
Washington,Klickitat,75.0,% change,53039.0,2935
Washington,Lewis,-23.52941176470588,% change,53041.0,2940
Washington,Lincoln,-50.0,% change,53043.0,2942
Washington,Mason,-72.72727272727273,% change,53045.0,2946
Washington,Okanogan,-15.0,% change,53047.0,2947
Washington,Pacific,-42.857142857142854,% change,53049.0,2949
Washington,Pend Oreille,0.0,% change,53051.0,2951
Washington,Pierce,12.5,% change,53053.0,2956
Washington,San Juan,-12.5,% change,53055.0,2957
Washington,Skagit,250.0,% change,53057.0,2958
Washington,Skamania,200.0,% change,53059.0,2959
Washington,Snohomish,122.22222222222223,% change,53061.0,2960
Washington,Spokane,-71.42857142857143,% change,53063.0,2961
Washington,Stevens,-22.22222222222222,% change,53065.0,2963
Washington,Thurston,0.0,% change,53067.0,2967
Washington,Wahkiakum,-66.66666666666666,% change,53069.0,2969
Washington,Walla Walla,-75.0,% change,53071.0,2970
Washington,Whatcom,-9.090909090909092,% change,53073.0,2972
Washington,Whitman,16.666666666666664,% change,53075.0,2973
Washington,Yakima,-33.33333333333333,% change,53077.0,2974
West Virginia,Barbour,50.0,% change,54001.0,2975
West Virginia,Berkeley,-80.0,% change,54003.0,2976
West Virginia,Boone,nan,% change,54005.0,2977
West Virginia,Braxton,-100.0,% change,54007.0,2978
West Virginia,Brooke,nan,% change,54009.0,2979
West Virginia,Cabell,-100.0,% change,54011.0,2980
West Virginia,Calhoun,-100.0,% change,54013.0,2981
West Virginia,Clay,nan,% change,54015.0,3000
West Virginia,Doddridge,200.0,% change,54017.0,3002
West Virginia,Fayette,50.0,% change,54019.0,3006
West Virginia,Gilmer,nan,% change,54021.0,3008
West Virginia,Grant,0.0,% change,54023.0,3011
West Virginia,Greenbrier,-50.0,% change,54025.0,3013
West Virginia,Hampshire,80.0,% change,54027.0,3016
West Virginia,Hancock,nan,% change,54029.0,3017
West Virginia,Hardy,100.0,% change,54031.0,3019
West Virginia,Harrison,100.0,% change,54033.0,3021
West Virginia,Jackson,-50.0,% change,54035.0,3023
West Virginia,Jefferson,-16.666666666666664,% change,54037.0,3026
West Virginia,Kanawha,0.0,% change,54039.0,3027
West Virginia,Lewis,-100.0,% change,54041.0,3029
West Virginia,Lincoln,nan,% change,54043.0,3031
West Virginia,Logan,nan,% change,54045.0,3034
West Virginia,McDowell,nan,% change,54047.0,3037
West Virginia,Marion,0.0,% change,54049.0,3039
West Virginia,Marshall,-92.3076923076923,% change,54051.0,3041
West Virginia,Mason,-66.66666666666666,% change,54053.0,3042
West Virginia,Mercer,0.0,% change,54055.0,3044
West Virginia,Mineral,-66.66666666666666,% change,54057.0,3046
West Virginia,Mingo,nan,% change,54059.0,3048
West Virginia,Monongalia,-14.285714285714285,% change,54061.0,3050
West Virginia,Monroe,0.0,% change,54063.0,3052
West Virginia,Morgan,-50.0,% change,54065.0,3054
West Virginia,Nicholas,nan,% change,54067.0,3057
West Virginia,Ohio,-100.0,% change,54069.0,3059
West Virginia,Pendleton,-75.0,% change,54071.0,3061
West Virginia,Pleasants,-50.0,% change,54073.0,3064
West Virginia,Pocahontas,50.0,% change,54075.0,3066
West Virginia,Preston,-38.46153846153847,% change,54077.0,3068
West Virginia,Putnam,-100.0,% change,54079.0,3070
West Virginia,Raleigh,-100.0,% change,54081.0,3073
West Virginia,Randolph,-50.0,% change,54083.0,3075
West Virginia,Ritchie,-50.0,% change,54085.0,3077
West Virginia,Roane,-90.9090909090909,% change,54087.0,3079
West Virginia,Summers,-60.0,% change,54089.0,3080
West Virginia,Taylor,-100.0,% change,54091.0,3082
West Virginia,Tucker,-100.0,% change,54093.0,3084
West Virginia,Tyler,-50.0,% change,54095.0,3085
West Virginia,Upshur,-50.0,% change,54097.0,3087
West Virginia,Wayne,nan,% change,54099.0,3089
West Virginia,Webster,nan,% change,54101.0,3091
West Virginia,Wetzel,-100.0,% change,54103.0,3093
West Virginia,Wirt,nan,% change,54105.0,3095
West Virginia,Wood,nan,% change,54107.0,3097
West Virginia,Wyoming,nan,% change,54109.0,3099
Wisconsin,Adams,nan,% change,55001.0,3101
Wisconsin,Ashland,200.0,% change,55003.0,3104
Wisconsin,Barron,60.0,% change,55005.0,3106
Wisconsin,Bayfield,366.66666666666663,% change,55007.0,3108
Wisconsin,Brown,166.66666666666669,% change,55009.0,3111
Wisconsin,Buffalo,-33.33333333333333,% change,55011.0,3113
Wisconsin,Burnett,100.0,% change,55013.0,3115
Wisconsin,Calumet,-100.0,% change,55015.0,3116
Wisconsin,Chippewa,11.11111111111111,% change,55017.0,3117
Wisconsin,Clark,-50.0,% change,55019.0,3119
Wisconsin,Columbia,166.66666666666669,% change,55021.0,3120
Wisconsin,Crawford,-25.0,% change,55023.0,3122
Wisconsin,Dane,-6.25,% change,55025.0,3124
Wisconsin,Dodge,-50.0,% change,55027.0,3126
Wisconsin,Door,0.0,% change,55029.0,3131
Wisconsin,Douglas,100.0,% change,55031.0,3134
Wisconsin,Dunn,-18.181818181818183,% change,55033.0,3135
Wisconsin,Eau Claire,-18.181818181818183,% change,55035.0,3137
Wisconsin,Florence,nan,% change,55037.0,3138
Wisconsin,Fond du Lac,-73.91304347826086,% change,55039.0,3140
Wisconsin,Forest,nan,% change,55041.0,3141
Wisconsin,Grant,28.57142857142857,% change,55043.0,3143
Wisconsin,Green,nan,% change,55045.0,3145
Wisconsin,Green Lake,-50.0,% change,55047.0,3147
Wisconsin,Iowa,-44.44444444444444,% change,55049.0,3148
Wisconsin,Iron,nan,% change,55051.0,3151
Wisconsin,Jackson,-62.5,% change,55053.0,3153
Wisconsin,Jefferson,-22.22222222222222,% change,55055.0,3154
Wisconsin,Juneau,-66.66666666666666,% change,55057.0,3156
Wisconsin,Kenosha,nan,% change,55059.0,3158
Wisconsin,Kewaunee,33.33333333333333,% change,55061.0,3160
Wisconsin,La Crosse,-25.0,% change,55063.0,3161
Wisconsin,Lafayette,-75.0,% change,55065.0,3163
Wisconsin,Langlade,100.0,% change,55067.0,3165
Wisconsin,Lincoln,nan,% change,55069.0,3166
Wisconsin,Manitowoc,400.0,% change,55071.0,3169
Wisconsin,Marathon,-58.333333333333336,% change,55073.0,3170
Wisconsin,Marinette,-66.66666666666666,% change,55075.0,3172
Wisconsin,Marquette,-100.0,% change,55077.0,3174
Wisconsin,Menominee,nan,% change,55078.0,3175
Wisconsin,Milwaukee,-75.0,% change,55079.0,3177
Wisconsin,Monroe,16.666666666666664,% change,55081.0,3179
Wisconsin,Oconto,0.0,% change,55083.0,3181
Wisconsin,Oneida,nan,% change,55085.0,3183
Wisconsin,Outagamie,-90.0,% change,55087.0,3185
Wisconsin,Ozaukee,0.0,% change,55089.0,3186
Wisconsin,Pepin,-70.0,% change,55091.0,3188
Wisconsin,Pierce,250.0,% change,55093.0,3189
Wisconsin,Polk,11.11111111111111,% change,55095.0,3191
Wisconsin,Portage,133.33333333333331,% change,55097.0,3192
Wisconsin,Price,0.0,% change,55099.0,3194
Wisconsin,Racine,0.0,% change,55101.0,3195
Wisconsin,Richland,-53.84615384615385,% change,55103.0,3196
Wisconsin,Rock,11.11111111111111,% change,55105.0,3198
Wisconsin,Rusk,0.0,% change,55107.0,3199
Wisconsin,St. Croix,133.33333333333331,% change,55109.0,3200
Wisconsin,Sauk,6.666666666666667,% change,55111.0,3202
Wisconsin,Sawyer,-33.33333333333333,% change,55113.0,3203
Wisconsin,Shawano,-81.25,% change,55115.0,3205
Wisconsin,Sheboygan,-33.33333333333333,% change,55117.0,3207
Wisconsin,Taylor,-66.66666666666666,% change,55119.0,3208
Wisconsin,Trempealeau,-61.53846153846154,% change,55121.0,3210
Wisconsin,Vernon,26.923076923076923,% change,55123.0,3213
Wisconsin,Vilas,nan,% change,55125.0,3001
Wisconsin,Walworth,66.66666666666666,% change,55127.0,3003
Wisconsin,Washburn,-50.0,% change,55129.0,3004
Wisconsin,Washington,133.33333333333331,% change,55131.0,3005
Wisconsin,Waukesha,100.0,% change,55133.0,3007
Wisconsin,Waupaca,0.0,% change,55135.0,3009
Wisconsin,Waushara,200.0,% change,55137.0,3010
Wisconsin,Winnebago,-33.33333333333333,% change,55139.0,3012
Wisconsin,Wood,20.0,% change,55141.0,3014
Wyoming,Albany,nan,% change,56001.0,3015
Wyoming,Big Horn,-100.0,% change,56003.0,3018
Wyoming,Campbell,-85.71428571428571,% change,56005.0,3020
Wyoming,Carbon,nan,% change,56007.0,3022
Wyoming,Converse,nan,% change,56009.0,3024
Wyoming,Crook,nan,% change,56011.0,3025
Wyoming,Fremont,80.0,% change,56013.0,3028
Wyoming,Goshen,50.0,% change,56015.0,3030
Wyoming,Hot Springs,nan,% change,56017.0,3032
Wyoming,Johnson,nan,% change,56019.0,3033
Wyoming,Laramie,-20.0,% change,56021.0,3035
Wyoming,Lincoln,-45.45454545454545,% change,56023.0,3036
Wyoming,Natrona,-100.0,% change,56025.0,3038
Wyoming,Niobrara,nan,% change,56027.0,3040
Wyoming,Park,50.0,% change,56029.0,3043
Wyoming,Platte,-100.0,% change,56031.0,3045
Wyoming,Sheridan,-20.0,% change,56033.0,3047
Wyoming,Sublette,0.0,% change,56035.0,3049
Wyoming,Sweetwater,nan,% change,56037.0,3051
Wyoming,Teton,nan,% change,56039.0,3053
Wyoming,Uinta,-100.0,% change,56041.0,3055
Wyoming,Washakie,nan,% change,56043.0,3056
Wyoming,Weston,nan,% change,56045.0,3058
