State,County,Farmers' markets 2013 (FMRKT13),Units,FIPS,FID
Utah,Rich,0.0,Count,49033.0,2687
Utah,Salt Lake,8.0,Count,49035.0,2690
Utah,San Juan,0.0,Count,49037.0,2694
Utah,Sanpete,2.0,Count,49039.0,2697
Utah,Sevier,0.0,Count,49041.0,2702
Utah,Summit,3.0,Count,49043.0,2703
Utah,Tooele,1.0,Count,49045.0,2707
Utah,Uintah,1.0,Count,49047.0,2539
Utah,Utah,6.0,Count,49049.0,2555
Utah,Wasatch,1.0,Count,49051.0,2567
Utah,Washington,3.0,Count,49053.0,2577
Utah,Wayne,1.0,Count,49055.0,2580
Utah,Weber,0.0,Count,49057.0,2587
Vermont,Addison,4.0,Count,50001.0,2590
Vermont,Bennington,7.0,Count,50003.0,2591
Vermont,Caledonia,13.0,Count,50005.0,2596
Vermont,Chittenden,16.0,Count,50007.0,2599
Vermont,Essex,1.0,Count,50009.0,2604
Vermont,Franklin,4.0,Count,50011.0,2607
Vermont,Grand Isle,2.0,Count,50013.0,2609
Vermont,Lamoille,4.0,Count,50015.0,2611
Vermont,Orange,5.0,Count,50017.0,2612
Vermont,Orleans,8.0,Count,50019.0,2614
Vermont,Rutland,6.0,Count,50021.0,2615
Vermont,Washington,7.0,Count,50023.0,2617
Vermont,Windham,12.0,Count,50025.0,2620
Vermont,Windsor,9.0,Count,50027.0,2625
Virginia,Accomack,2.0,Count,51001.0,2719
Virginia,Albemarle,5.0,Count,51003.0,2728
Virginia,Alleghany,0.0,Count,51005.0,2733
Virginia,Amelia,1.0,Count,51007.0,2741
Virginia,Amherst,1.0,Count,51009.0,2746
Virginia,Appomattox,0.0,Count,51011.0,2749
Virginia,Arlington,8.0,Count,51013.0,2753
Virginia,Augusta,1.0,Count,51015.0,2758
Virginia,Bath,1.0,Count,51017.0,2763
Virginia,Bedford County,1.0,Count,51019.0,2769
Virginia,Bland,1.0,Count,51021.0,2772
Virginia,Botetourt,2.0,Count,51023.0,2776
Virginia,Brunswick,0.0,Count,51025.0,2777
Virginia,Buchanan,0.0,Count,51027.0,2784
Virginia,Buckingham,1.0,Count,51029.0,2785
Virginia,Campbell,1.0,Count,51031.0,2788
Virginia,Caroline,2.0,Count,51033.0,2793
Virginia,Carroll,1.0,Count,51035.0,2797
Virginia,Charles City,0.0,Count,51036.0,2806
Virginia,Charlotte,0.0,Count,51037.0,2810
Virginia,Chesterfield,10.0,Count,51041.0,2816
Virginia,Clarke,1.0,Count,51043.0,2819
Virginia,Craig,0.0,Count,51045.0,2820
Virginia,Culpeper,2.0,Count,51047.0,2824
Virginia,Cumberland,0.0,Count,51049.0,2827
Virginia,Dickenson,1.0,Count,51051.0,2832
Virginia,Dinwiddie,0.0,Count,51053.0,2838
Virginia,Essex,1.0,Count,51057.0,2842
Virginia,Fairfax County,20.0,Count,51059.0,2849
Virginia,Fauquier,5.0,Count,51061.0,2853
Virginia,Floyd,1.0,Count,51063.0,2856
Virginia,Fluvanna,2.0,Count,51065.0,2858
Virginia,Franklin County,2.0,Count,51067.0,2862
Virginia,Frederick,1.0,Count,51069.0,2868
Virginia,Giles,0.0,Count,51071.0,2873
Virginia,Gloucester,2.0,Count,51073.0,2887
Virginia,Goochland,3.0,Count,51075.0,2892
Virginia,Grayson,1.0,Count,51077.0,2896
Virginia,Greene,1.0,Count,51079.0,2899
Virginia,Greensville,0.0,Count,51081.0,2902
Virginia,Halifax,2.0,Count,51083.0,2904
Virginia,Hanover,3.0,Count,51085.0,2909
Virginia,Henrico,2.0,Count,51087.0,2915
Virginia,Henry,0.0,Count,51089.0,2918
Virginia,Highland,1.0,Count,51091.0,2920
Virginia,Isle of Wight,2.0,Count,51093.0,2925
Virginia,James City,1.0,Count,51095.0,2930
Virginia,King and Queen,1.0,Count,51097.0,2936
Virginia,King George,1.0,Count,51099.0,2938
Virginia,King William,1.0,Count,51101.0,2943
Virginia,Lancaster,1.0,Count,51103.0,2948
Virginia,Lee,1.0,Count,51105.0,2950
Virginia,Loudoun,8.0,Count,51107.0,2952
Virginia,Louisa,3.0,Count,51109.0,2953
Virginia,Lunenburg,1.0,Count,51111.0,2954
Virginia,Madison,1.0,Count,51113.0,2955
Virginia,Mathews,1.0,Count,51115.0,2962
Virginia,Mecklenburg,1.0,Count,51117.0,2964
Virginia,Middlesex,3.0,Count,51119.0,2965
Virginia,Montgomery,3.0,Count,51121.0,2966
Virginia,Nelson,3.0,Count,51125.0,2968
Virginia,New Kent,1.0,Count,51127.0,2971
Virginia,Northampton,3.0,Count,51131.0,2982
Virginia,Northumberland,1.0,Count,51133.0,2983
Virginia,Nottoway,1.0,Count,51135.0,2984
Virginia,Orange,2.0,Count,51137.0,2985
Virginia,Page,1.0,Count,51139.0,2986
Virginia,Patrick,2.0,Count,51141.0,2987
Virginia,Pittsylvania,1.0,Count,51143.0,2988
Virginia,Powhatan,1.0,Count,51145.0,2989
Virginia,Prince Edward,1.0,Count,51147.0,2990
Virginia,Prince George,1.0,Count,51149.0,2991
Virginia,Prince William,6.0,Count,51153.0,2992
Virginia,Pulaski,3.0,Count,51155.0,2993
Virginia,Rappahannock,0.0,Count,51157.0,2994
Virginia,Richmond County,1.0,Count,51159.0,2995
Virginia,Roanoke County,2.0,Count,51161.0,2996
Virginia,Rockbridge,1.0,Count,51163.0,2997
Virginia,Rockingham,1.0,Count,51165.0,2998
Virginia,Russell,1.0,Count,51167.0,2999
Virginia,Scott,2.0,Count,51169.0,2585
Virginia,Shenandoah,2.0,Count,51171.0,2594
Virginia,Smyth,2.0,Count,51173.0,2600
Virginia,Southampton,0.0,Count,51175.0,2608
Virginia,Spotsylvania,3.0,Count,51177.0,2619
Virginia,Stafford,0.0,Count,51179.0,2629
Virginia,Surry,1.0,Count,51181.0,2636
Virginia,Sussex,0.0,Count,51183.0,2647
Virginia,Tazewell,3.0,Count,51185.0,2656
Virginia,Warren,1.0,Count,51187.0,2662
Virginia,Washington,2.0,Count,51191.0,2667
Virginia,Westmoreland,0.0,Count,51193.0,2684
Virginia,Wise,3.0,Count,51195.0,2695
Virginia,Wythe,1.0,Count,51197.0,2699
Virginia,York,1.0,Count,51199.0,2709
Virginia,Alexandria,4.0,Count,51510.0,2712
Virginia,Bedford City,1.0,Count,51515.0,2713
Virginia,Bristol,0.0,Count,51520.0,2716
Virginia,Buena Vista,1.0,Count,51530.0,2720
Virginia,Charlottesville,3.0,Count,51540.0,2722
Virginia,Chesapeake,2.0,Count,51550.0,2724
Virginia,Colonial Heights,0.0,Count,51570.0,2727
Virginia,Covington,1.0,Count,51580.0,2729
Virginia,Danville,1.0,Count,51590.0,2732
Virginia,Emporia,1.0,Count,51595.0,2736
Virginia,Fairfax City,0.0,Count,51600.0,2737
Virginia,Falls Church,1.0,Count,51610.0,2740
Virginia,Franklin City,1.0,Count,51620.0,2744
Virginia,Fredericksburg,1.0,Count,51630.0,2745
Virginia,Galax,2.0,Count,51640.0,2747
Virginia,Hampton,2.0,Count,51650.0,2751
Virginia,Harrisonburg,2.0,Count,51660.0,2755
Virginia,Hopewell,0.0,Count,51670.0,2756
Virginia,Lexington,2.0,Count,51678.0,2760
Virginia,Lynchburg,1.0,Count,51680.0,2762
Virginia,Manassas,2.0,Count,51683.0,2765
Virginia,Manassas Park,1.0,Count,51685.0,2768
Virginia,Martinsville,1.0,Count,51690.0,2771
Virginia,Newport News,4.0,Count,51700.0,2775
Virginia,Norfolk,1.0,Count,51710.0,2778
Virginia,Norton,1.0,Count,51720.0,2780
Virginia,Petersburg,1.0,Count,51730.0,2782
Virginia,Poquoson,0.0,Count,51735.0,2791
Virginia,Portsmouth,1.0,Count,51740.0,2795
Virginia,Radford,1.0,Count,51750.0,2799
Virginia,Richmond City,12.0,Count,51760.0,2802
Virginia,Roanoke City,2.0,Count,51770.0,2805
Virginia,Salem,1.0,Count,51775.0,2809
Virginia,Staunton,1.0,Count,51790.0,2812
Virginia,Suffolk,2.0,Count,51800.0,2815
Virginia,Virginia Beach,4.0,Count,51810.0,2826
Virginia,Waynesboro,1.0,Count,51820.0,2831
Virginia,Williamsburg,1.0,Count,51830.0,2835
Virginia,Winchester,2.0,Count,51840.0,2837
Washington,Adams,1.0,Count,53001.0,2840
Washington,Asotin,0.0,Count,53003.0,2845
Washington,Benton,5.0,Count,53005.0,2847
Washington,Chelan,3.0,Count,53007.0,2852
Washington,Clallam,2.0,Count,53009.0,2861
Washington,Clark,6.0,Count,53011.0,2865
Washington,Columbia,0.0,Count,53013.0,2869
Washington,Cowlitz,4.0,Count,53015.0,2871
Washington,Douglas,0.0,Count,53017.0,2877
Washington,Ferry,0.0,Count,53019.0,2880
Washington,Franklin,1.0,Count,53021.0,2884
Washington,Garfield,0.0,Count,53023.0,2886
Washington,Grant,1.0,Count,53025.0,2889
Washington,Grays Harbor,1.0,Count,53027.0,2894
Washington,Island,5.0,Count,53029.0,2898
Washington,Jefferson,3.0,Count,53031.0,2905
Washington,King,39.0,Count,53033.0,2913
Washington,Kitsap,8.0,Count,53035.0,2927
Washington,Kittitas,1.0,Count,53037.0,2932
Washington,Klickitat,1.0,Count,53039.0,2935
Washington,Lewis,3.0,Count,53041.0,2940
Washington,Lincoln,1.0,Count,53043.0,2942
Washington,Mason,2.0,Count,53045.0,2946
Washington,Okanogan,6.0,Count,53047.0,2947
Washington,Pacific,3.0,Count,53049.0,2949
Washington,Pend Oreille,1.0,Count,53051.0,2951
Washington,Pierce,15.0,Count,53053.0,2956
Washington,San Juan,3.0,Count,53055.0,2957
Washington,Skagit,6.0,Count,53057.0,2958
Washington,Skamania,0.0,Count,53059.0,2959
Washington,Snohomish,9.0,Count,53061.0,2960
Washington,Spokane,10.0,Count,53063.0,2961
Washington,Stevens,4.0,Count,53065.0,2963
Washington,Thurston,7.0,Count,53067.0,2967
Washington,Wahkiakum,1.0,Count,53069.0,2969
Washington,Walla Walla,1.0,Count,53071.0,2970
Washington,Whatcom,4.0,Count,53073.0,2972
Washington,Whitman,1.0,Count,53075.0,2973
Washington,Yakima,2.0,Count,53077.0,2974
West Virginia,Barbour,2.0,Count,54001.0,2975
West Virginia,Berkeley,1.0,Count,54003.0,2976
West Virginia,Boone,0.0,Count,54005.0,2977
West Virginia,Braxton,3.0,Count,54007.0,2978
West Virginia,Brooke,4.0,Count,54009.0,2979
West Virginia,Cabell,2.0,Count,54011.0,2980
West Virginia,Calhoun,2.0,Count,54013.0,2981
West Virginia,Clay,1.0,Count,54015.0,3000
West Virginia,Doddridge,1.0,Count,54017.0,3002
West Virginia,Fayette,2.0,Count,54019.0,3006
West Virginia,Gilmer,1.0,Count,54021.0,3008
West Virginia,Grant,1.0,Count,54023.0,3011
West Virginia,Greenbrier,4.0,Count,54025.0,3013
West Virginia,Hampshire,1.0,Count,54027.0,3016
West Virginia,Hancock,2.0,Count,54029.0,3017
West Virginia,Hardy,0.0,Count,54031.0,3019
West Virginia,Harrison,4.0,Count,54033.0,3021
West Virginia,Jackson,1.0,Count,54035.0,3023
West Virginia,Jefferson,6.0,Count,54037.0,3026
West Virginia,Kanawha,2.0,Count,54039.0,3027
West Virginia,Lewis,1.0,Count,54041.0,3029
West Virginia,Lincoln,1.0,Count,54043.0,3031
West Virginia,Logan,1.0,Count,54045.0,3034
West Virginia,McDowell,0.0,Count,54047.0,3037
West Virginia,Marion,2.0,Count,54049.0,3039
West Virginia,Marshall,1.0,Count,54051.0,3041
West Virginia,Mason,2.0,Count,54053.0,3042
West Virginia,Mercer,2.0,Count,54055.0,3044
West Virginia,Mineral,4.0,Count,54057.0,3046
West Virginia,Mingo,1.0,Count,54059.0,3048
West Virginia,Monongalia,2.0,Count,54061.0,3050
West Virginia,Monroe,1.0,Count,54063.0,3052
West Virginia,Morgan,1.0,Count,54065.0,3054
West Virginia,Nicholas,1.0,Count,54067.0,3057
West Virginia,Ohio,2.0,Count,54069.0,3059
West Virginia,Pendleton,1.0,Count,54071.0,3061
West Virginia,Pleasants,2.0,Count,54073.0,3064
West Virginia,Pocahontas,2.0,Count,54075.0,3066
West Virginia,Preston,3.0,Count,54077.0,3068
West Virginia,Putnam,2.0,Count,54079.0,3070
West Virginia,Raleigh,0.0,Count,54081.0,3073
West Virginia,Randolph,2.0,Count,54083.0,3075
West Virginia,Ritchie,1.0,Count,54085.0,3077
West Virginia,Roane,3.0,Count,54087.0,3079
West Virginia,Summers,1.0,Count,54089.0,3080
West Virginia,Taylor,1.0,Count,54091.0,3082
West Virginia,Tucker,2.0,Count,54093.0,3084
West Virginia,Tyler,2.0,Count,54095.0,3085
West Virginia,Upshur,1.0,Count,54097.0,3087
West Virginia,Wayne,2.0,Count,54099.0,3089
West Virginia,Webster,1.0,Count,54101.0,3091
West Virginia,Wetzel,1.0,Count,54103.0,3093
West Virginia,Wirt,0.0,Count,54105.0,3095
West Virginia,Wood,1.0,Count,54107.0,3097
West Virginia,Wyoming,1.0,Count,54109.0,3099
Wisconsin,Adams,1.0,Count,55001.0,3101
Wisconsin,Ashland,1.0,Count,55003.0,3104
Wisconsin,Barron,5.0,Count,55005.0,3106
Wisconsin,Bayfield,4.0,Count,55007.0,3108
Wisconsin,Brown,6.0,Count,55009.0,3111
Wisconsin,Buffalo,1.0,Count,55011.0,3113
Wisconsin,Burnett,5.0,Count,55013.0,3115
Wisconsin,Calumet,3.0,Count,55015.0,3116
Wisconsin,Chippewa,2.0,Count,55017.0,3117
Wisconsin,Clark,6.0,Count,55019.0,3119
Wisconsin,Columbia,9.0,Count,55021.0,3120
Wisconsin,Crawford,4.0,Count,55023.0,3122
Wisconsin,Dane,35.0,Count,55025.0,3124
Wisconsin,Dodge,6.0,Count,55027.0,3126
Wisconsin,Door,2.0,Count,55029.0,3131
Wisconsin,Douglas,5.0,Count,55031.0,3134
Wisconsin,Dunn,3.0,Count,55033.0,3135
Wisconsin,Eau Claire,5.0,Count,55035.0,3137
Wisconsin,Florence,0.0,Count,55037.0,3138
Wisconsin,Fond du Lac,4.0,Count,55039.0,3140
Wisconsin,Forest,0.0,Count,55041.0,3141
Wisconsin,Grant,4.0,Count,55043.0,3143
Wisconsin,Green,1.0,Count,55045.0,3145
Wisconsin,Green Lake,2.0,Count,55047.0,3147
Wisconsin,Iowa,2.0,Count,55049.0,3148
Wisconsin,Iron,1.0,Count,55051.0,3151
Wisconsin,Jackson,3.0,Count,55053.0,3153
Wisconsin,Jefferson,4.0,Count,55055.0,3154
Wisconsin,Juneau,0.0,Count,55057.0,3156
Wisconsin,Kenosha,8.0,Count,55059.0,3158
Wisconsin,Kewaunee,1.0,Count,55061.0,3160
Wisconsin,La Crosse,7.0,Count,55063.0,3161
Wisconsin,Lafayette,2.0,Count,55065.0,3163
Wisconsin,Langlade,1.0,Count,55067.0,3165
Wisconsin,Lincoln,3.0,Count,55069.0,3166
Wisconsin,Manitowoc,3.0,Count,55071.0,3169
Wisconsin,Marathon,7.0,Count,55073.0,3170
Wisconsin,Marinette,2.0,Count,55075.0,3172
Wisconsin,Marquette,0.0,Count,55077.0,3174
Wisconsin,Menominee,0.0,Count,55078.0,3175
Wisconsin,Milwaukee,22.0,Count,55079.0,3177
Wisconsin,Monroe,2.0,Count,55081.0,3179
Wisconsin,Oconto,0.0,Count,55083.0,3181
Wisconsin,Oneida,2.0,Count,55085.0,3183
Wisconsin,Outagamie,6.0,Count,55087.0,3185
Wisconsin,Ozaukee,3.0,Count,55089.0,3186
Wisconsin,Pepin,2.0,Count,55091.0,3188
Wisconsin,Pierce,2.0,Count,55093.0,3189
Wisconsin,Polk,7.0,Count,55095.0,3191
Wisconsin,Portage,3.0,Count,55097.0,3192
Wisconsin,Price,3.0,Count,55099.0,3194
Wisconsin,Racine,6.0,Count,55101.0,3195
Wisconsin,Richland,2.0,Count,55103.0,3196
Wisconsin,Rock,7.0,Count,55105.0,3198
Wisconsin,Rusk,2.0,Count,55107.0,3199
Wisconsin,St. Croix,4.0,Count,55109.0,3200
Wisconsin,Sauk,5.0,Count,55111.0,3202
Wisconsin,Sawyer,2.0,Count,55113.0,3203
Wisconsin,Shawano,2.0,Count,55115.0,3205
Wisconsin,Sheboygan,3.0,Count,55117.0,3207
Wisconsin,Taylor,2.0,Count,55119.0,3208
Wisconsin,Trempealeau,2.0,Count,55121.0,3210
Wisconsin,Vernon,5.0,Count,55123.0,3213
Wisconsin,Vilas,2.0,Count,55125.0,3001
Wisconsin,Walworth,6.0,Count,55127.0,3003
Wisconsin,Washburn,1.0,Count,55129.0,3004
Wisconsin,Washington,5.0,Count,55131.0,3005
Wisconsin,Waukesha,12.0,Count,55133.0,3007
Wisconsin,Waupaca,0.0,Count,55135.0,3009
Wisconsin,Waushara,0.0,Count,55137.0,3010
Wisconsin,Winnebago,6.0,Count,55139.0,3012
Wisconsin,Wood,4.0,Count,55141.0,3014
Wyoming,Albany,3.0,Count,56001.0,3015
Wyoming,Big Horn,3.0,Count,56003.0,3018
Wyoming,Campbell,1.0,Count,56005.0,3020
Wyoming,Carbon,1.0,Count,56007.0,3022
Wyoming,Converse,1.0,Count,56009.0,3024
Wyoming,Crook,0.0,Count,56011.0,3025
Wyoming,Fremont,6.0,Count,56013.0,3028
Wyoming,Goshen,3.0,Count,56015.0,3030
Wyoming,Hot Springs,1.0,Count,56017.0,3032
Wyoming,Johnson,1.0,Count,56019.0,3033
Wyoming,Laramie,4.0,Count,56021.0,3035
Wyoming,Lincoln,1.0,Count,56023.0,3036
Wyoming,Natrona,2.0,Count,56025.0,3038
Wyoming,Niobrara,1.0,Count,56027.0,3040
Wyoming,Park,1.0,Count,56029.0,3043
Wyoming,Platte,1.0,Count,56031.0,3045
Wyoming,Sheridan,2.0,Count,56033.0,3047
Wyoming,Sublette,1.0,Count,56035.0,3049
Wyoming,Sweetwater,2.0,Count,56037.0,3051
Wyoming,Teton,1.0,Count,56039.0,3053
Wyoming,Uinta,2.0,Count,56041.0,3055
Wyoming,Washakie,1.0,Count,56043.0,3056
Wyoming,Weston,2.0,Count,56045.0,3058
