State,County,WIC redemptions per capita (% change) 2011-16 (PCH_PC_WIC_REDEMP_11_16),Units,FIPS,FID
Texas,Sterling,nan,% change,48431,2481
Texas,Stonewall,nan,% change,48433,2486
Texas,Sutton,nan,% change,48435,2490
Texas,Swisher,nan,% change,48437,2495
Texas,Tarrant,-13.040489196777344,% change,48439,2500
Texas,Taylor,-9.146506309509277,% change,48441,2508
Texas,Terrell,nan,% change,48443,2518
Texas,Terry,nan,% change,48445,2522
Texas,Throckmorton,nan,% change,48447,2525
Texas,Titus,0.7449446320533752,% change,48449,2531
Texas,Tom Green,-12.546442031860352,% change,48451,2536
Texas,Travis,-23.51935577392578,% change,48453,2543
Texas,Trinity,nan,% change,48455,2553
Texas,Tyler,nan,% change,48457,2560
Texas,Upshur,-2.8070876598358154,% change,48459,2566
Texas,Upton,nan,% change,48461,2572
Texas,Uvalde,nan,% change,48463,2576
Texas,Val Verde,3.9998605251312256,% change,48465,2582
Texas,Van Zandt,21.517221450805664,% change,48467,2586
Texas,Victoria,-6.638833522796631,% change,48469,2595
Texas,Walker,0.223014235496521,% change,48471,2603
Texas,Waller,nan,% change,48473,2606
Texas,Ward,nan,% change,48475,2610
Texas,Washington,nan,% change,48477,2613
Texas,Webb,-4.5168328285217285,% change,48479,2616
Texas,Wharton,5.938924789428711,% change,48481,2618
Texas,Wheeler,nan,% change,48483,2623
Texas,Wichita,-13.960959434509277,% change,48485,2632
Texas,Wilbarger,nan,% change,48487,2634
Texas,Willacy,nan,% change,48489,2639
Texas,Williamson,-14.763097763061523,% change,48491,2640
Texas,Wilson,-2.910431146621704,% change,48493,2641
Texas,Winkler,nan,% change,48495,2642
Texas,Wise,-10.134968757629395,% change,48497,2643
Texas,Wood,0.7580136060714722,% change,48499,2644
Texas,Yoakum,nan,% change,48501,2645
Texas,Young,nan,% change,48503,2646
Texas,Zapata,nan,% change,48505,2650
Texas,Zavala,nan,% change,48507,2651
Utah,Beaver,nan,% change,49001,2653
Utah,Box Elder,-24.63334083557129,% change,49003,2658
Utah,Cache,-73.79537200927734,% change,49005,2661
Utah,Carbon,0.544777512550354,% change,49007,2665
Utah,Daggett,nan,% change,49009,2668
Utah,Davis,-19.940996170043945,% change,49011,2671
Utah,Duchesne,14.634002685546875,% change,49013,2672
Utah,Emery,3.6957366466522217,% change,49015,2673
Utah,Garfield,-49.19458770751953,% change,49017,2674
Utah,Grand,nan,% change,49019,2675
Utah,Iron,-26.05750274658203,% change,49021,2676
Utah,Juab,nan,% change,49023,2677
Utah,Kane,nan,% change,49025,2678
Utah,Millard,-21.3026180267334,% change,49027,2680
Utah,Morgan,nan,% change,49029,2681
Utah,Piute,nan,% change,49031,2685
Utah,Rich,nan,% change,49033,2687
Utah,Salt Lake,-26.352758407592773,% change,49035,2690
Utah,San Juan,-35.995582580566406,% change,49037,2694
Utah,Sanpete,-14.591464042663574,% change,49039,2697
Utah,Sevier,-6.257763862609863,% change,49041,2702
Utah,Summit,-35.21632385253906,% change,49043,2703
Utah,Tooele,-25.076587677001953,% change,49045,2707
Utah,Uintah,23.570676803588867,% change,49047,2539
Utah,Utah,-19.779327392578125,% change,49049,2555
Utah,Wasatch,nan,% change,49051,2567
Utah,Washington,-56.69059753417969,% change,49053,2577
Utah,Wayne,nan,% change,49055,2580
Utah,Weber,-12.04556941986084,% change,49057,2587
Vermont,Addison,209.14181518554688,% change,50001,2590
Vermont,Bennington,146.75950622558594,% change,50003,2591
Vermont,Caledonia,227.5230712890625,% change,50005,2596
Vermont,Chittenden,437.2773742675781,% change,50007,2599
Vermont,Essex,nan,% change,50009,2604
Vermont,Franklin,-43.911067962646484,% change,50011,2607
Vermont,Grand Isle,nan,% change,50013,2609
Vermont,Lamoille,301.73388671875,% change,50015,2611
Vermont,Orange,nan,% change,50017,2612
Vermont,Orleans,-73.5604019165039,% change,50019,2614
Vermont,Rutland,-32.95535659790039,% change,50021,2615
Vermont,Washington,-46.99192810058594,% change,50023,2617
Vermont,Windham,-62.887393951416016,% change,50025,2620
Vermont,Windsor,173.16957092285156,% change,50027,2625
Virginia,Accomack,-27.707826614379883,% change,51001,2719
Virginia,Albemarle,-40.45042037963867,% change,51003,2728
Virginia,Alleghany,nan,% change,51005,2733
Virginia,Amelia,nan,% change,51007,2741
Virginia,Amherst,-21.484519958496094,% change,51009,2746
Virginia,Appomattox,nan,% change,51011,2749
Virginia,Arlington,-19.406871795654297,% change,51013,2753
Virginia,Augusta,6.340731620788574,% change,51015,2758
Virginia,Bath,nan,% change,51017,2763
Virginia,Bedford County,-13.080912590026855,% change,51019,2769
Virginia,Bland,nan,% change,51021,2772
Virginia,Botetourt,nan,% change,51023,2776
Virginia,Brunswick,nan,% change,51025,2777
Virginia,Buchanan,12.676960945129395,% change,51027,2784
Virginia,Buckingham,nan,% change,51029,2785
Virginia,Campbell,-10.999204635620117,% change,51031,2788
Virginia,Caroline,nan,% change,51033,2793
Virginia,Carroll,nan,% change,51035,2797
Virginia,Charles City,nan,% change,51036,2806
Virginia,Charlotte,nan,% change,51037,2810
Virginia,Chesterfield,-14.458301544189453,% change,51041,2816
Virginia,Clarke,nan,% change,51043,2819
Virginia,Craig,nan,% change,51045,2820
Virginia,Culpeper,-17.447200775146484,% change,51047,2824
Virginia,Cumberland,nan,% change,51049,2827
Virginia,Dickenson,nan,% change,51051,2832
Virginia,Dinwiddie,nan,% change,51053,2838
Virginia,Essex,nan,% change,51057,2842
Virginia,Fairfax County,-13.65998649597168,% change,51059,2849
Virginia,Fauquier,-28.04363250732422,% change,51061,2853
Virginia,Floyd,nan,% change,51063,2856
Virginia,Fluvanna,nan,% change,51065,2858
Virginia,Franklin County,-17.093393325805664,% change,51067,2862
Virginia,Frederick,-19.937503814697266,% change,51069,2868
Virginia,Giles,-33.03022766113281,% change,51071,2873
Virginia,Gloucester,-7.621103286743164,% change,51073,2887
Virginia,Goochland,nan,% change,51075,2892
Virginia,Grayson,nan,% change,51077,2896
Virginia,Greene,nan,% change,51079,2899
Virginia,Greensville,nan,% change,51081,2902
Virginia,Halifax,nan,% change,51083,2904
Virginia,Hanover,-21.97210121154785,% change,51085,2909
Virginia,Henrico,-15.141695022583008,% change,51087,2915
Virginia,Henry,-51.679046630859375,% change,51089,2918
Virginia,Highland,nan,% change,51091,2920
Virginia,Isle of Wight,nan,% change,51093,2925
Virginia,James City,-24.622486114501953,% change,51095,2930
Virginia,King and Queen,nan,% change,51097,2936
Virginia,King George,-4.023874282836914,% change,51099,2938
Virginia,King William,nan,% change,51101,2943
Virginia,Lancaster,nan,% change,51103,2948
Virginia,Lee,-9.405592918395996,% change,51105,2950
Virginia,Loudoun,-21.217498779296875,% change,51107,2952
Virginia,Louisa,-18.186134338378906,% change,51109,2953
Virginia,Lunenburg,nan,% change,51111,2954
Virginia,Madison,nan,% change,51113,2955
Virginia,Mathews,nan,% change,51115,2962
Virginia,Mecklenburg,-9.403846740722656,% change,51117,2964
Virginia,Middlesex,nan,% change,51119,2965
Virginia,Montgomery,-26.281301498413086,% change,51121,2966
Virginia,Nelson,nan,% change,51125,2968
Virginia,New Kent,nan,% change,51127,2971
Virginia,Northampton,nan,% change,51131,2982
Virginia,Northumberland,nan,% change,51133,2983
Virginia,Nottoway,nan,% change,51135,2984
Virginia,Orange,nan,% change,51137,2985
Virginia,Page,-0.6984604001045227,% change,51139,2986
Virginia,Patrick,nan,% change,51141,2987
Virginia,Pittsylvania,nan,% change,51143,2988
Virginia,Powhatan,nan,% change,51145,2989
Virginia,Prince Edward,nan,% change,51147,2990
Virginia,Prince George,nan,% change,51149,2991
Virginia,Prince William,12.328594207763672,% change,51153,2992
Virginia,Pulaski,-0.5774060487747192,% change,51155,2993
Virginia,Rappahannock,nan,% change,51157,2994
Virginia,Richmond County,nan,% change,51159,2995
Virginia,Roanoke County,-4.428373336791992,% change,51161,2996
Virginia,Rockbridge,nan,% change,51163,2997
Virginia,Rockingham,-10.377473831176758,% change,51165,2998
Virginia,Russell,nan,% change,51167,2999
Virginia,Scott,-30.759035110473633,% change,51169,2585
Virginia,Shenandoah,-19.025390625,% change,51171,2594
Virginia,Smyth,-21.25212287902832,% change,51173,2600
Virginia,Southampton,nan,% change,51175,2608
Virginia,Spotsylvania,-17.832786560058594,% change,51177,2619
Virginia,Stafford,-26.566259384155273,% change,51179,2629
Virginia,Surry,nan,% change,51181,2636
Virginia,Sussex,nan,% change,51183,2647
Virginia,Tazewell,-7.721513748168945,% change,51185,2656
Virginia,Warren,nan,% change,51187,2662
Virginia,Washington,-7.814716815948486,% change,51191,2667
Virginia,Westmoreland,nan,% change,51193,2684
Virginia,Wise,-3.3444664478302,% change,51195,2695
Virginia,Wythe,-14.114460945129395,% change,51197,2699
Virginia,York,-9.556330680847168,% change,51199,2709
Virginia,Alexandria,-21.375164031982422,% change,51510,2712
Virginia,Bedford City,nan,% change,51515,2713
Virginia,Bristol,-3.7403390407562256,% change,51520,2716
Virginia,Buena Vista,nan,% change,51530,2720
Virginia,Charlottesville,nan,% change,51540,2722
Virginia,Chesapeake,-27.66010284423828,% change,51550,2724
Virginia,Colonial Heights,nan,% change,51570,2727
Virginia,Covington,nan,% change,51580,2729
Virginia,Danville,-23.829092025756836,% change,51590,2732
Virginia,Emporia,nan,% change,51595,2736
Virginia,Fairfax City,-26.028093338012695,% change,51600,2737
Virginia,Falls Church,nan,% change,51610,2740
Virginia,Franklin City,nan,% change,51620,2744
Virginia,Fredericksburg,nan,% change,51630,2745
Virginia,Galax,nan,% change,51640,2747
Virginia,Hampton,-21.11165428161621,% change,51650,2751
Virginia,Harrisonburg,-3.951472043991089,% change,51660,2755
Virginia,Hopewell,nan,% change,51670,2756
Virginia,Lexington,nan,% change,51678,2760
Virginia,Lynchburg,-25.20850944519043,% change,51680,2762
Virginia,Manassas,-42.88264465332031,% change,51683,2765
Virginia,Manassas Park,nan,% change,51685,2768
Virginia,Martinsville,nan,% change,51690,2771
Virginia,Newport News,-13.869706153869629,% change,51700,2775
Virginia,Norfolk,-22.47275161743164,% change,51710,2778
Virginia,Norton,nan,% change,51720,2780
Virginia,Petersburg,-5.465063095092773,% change,51730,2782
Virginia,Poquoson,nan,% change,51735,2791
Virginia,Portsmouth,-17.153732299804688,% change,51740,2795
Virginia,Radford,nan,% change,51750,2799
Virginia,Richmond City,-29.728214263916016,% change,51760,2802
Virginia,Roanoke City,-14.697257041931152,% change,51770,2805
Virginia,Salem,-17.13530158996582,% change,51775,2809
Virginia,Staunton,6.770296096801758,% change,51790,2812
Virginia,Suffolk,-15.737627983093262,% change,51800,2815
Virginia,Virginia Beach,-24.22133445739746,% change,51810,2826
Virginia,Waynesboro,-21.699081420898438,% change,51820,2831
Virginia,Williamsburg,nan,% change,51830,2835
Virginia,Winchester,-25.506568908691406,% change,51840,2837
Washington,Adams,-13.308199882507324,% change,53001,2840
Washington,Asotin,-13.442550659179688,% change,53003,2845
Washington,Benton,3.80183482170105,% change,53005,2847
Washington,Chelan,-5.615947723388672,% change,53007,2852
Washington,Clallam,10.174745559692383,% change,53009,2861
Washington,Clark,-13.651616096496582,% change,53011,2865
Washington,Columbia,nan,% change,53013,2869
Washington,Cowlitz,-8.501346588134766,% change,53015,2871
Washington,Douglas,-26.31001853942871,% change,53017,2877
Washington,Ferry,nan,% change,53019,2880
Washington,Franklin,-15.202574729919434,% change,53021,2884
Washington,Garfield,nan,% change,53023,2886
Washington,Grant,-14.300128936767578,% change,53025,2889
Washington,Grays Harbor,-17.352615356445312,% change,53027,2894
Washington,Island,-12.686907768249512,% change,53029,2898
Washington,Jefferson,-32.50247573852539,% change,53031,2905
Washington,King,-26.711984634399414,% change,53033,2913
Washington,Kitsap,-21.380958557128906,% change,53035,2927
Washington,Kittitas,-27.082204818725586,% change,53037,2932
Washington,Klickitat,-19.14490509033203,% change,53039,2935
Washington,Lewis,-15.048198699951172,% change,53041,2940
Washington,Lincoln,-11.578789710998535,% change,53043,2942
Washington,Mason,-0.2950976490974426,% change,53045,2946
Washington,Okanogan,-16.710180282592773,% change,53047,2947
Washington,Pacific,-19.787736892700195,% change,53049,2949
Washington,Pend Oreille,nan,% change,53051,2951
Washington,Pierce,-11.040677070617676,% change,53053,2956
Washington,San Juan,-18.44448471069336,% change,53055,2957
Washington,Skagit,-18.357563018798828,% change,53057,2958
Washington,Skamania,nan,% change,53059,2959
Washington,Snohomish,-22.125146865844727,% change,53061,2960
Washington,Spokane,-9.486948013305664,% change,53063,2961
Washington,Stevens,-7.378538131713867,% change,53065,2963
Washington,Thurston,-9.161405563354492,% change,53067,2967
Washington,Wahkiakum,nan,% change,53069,2969
Washington,Walla Walla,-12.526322364807129,% change,53071,2970
Washington,Whatcom,-12.985146522521973,% change,53073,2972
Washington,Whitman,-15.312031745910645,% change,53075,2973
Washington,Yakima,-5.862375259399414,% change,53077,2974
West Virginia,Barbour,nan,% change,54001,2975
West Virginia,Berkeley,-7.416989803314209,% change,54003,2976
West Virginia,Boone,-19.373294830322266,% change,54005,2977
West Virginia,Braxton,nan,% change,54007,2978
West Virginia,Brooke,-4.684992790222168,% change,54009,2979
West Virginia,Cabell,-13.69969367980957,% change,54011,2980
West Virginia,Calhoun,nan,% change,54013,2981
West Virginia,Clay,-49.1451301574707,% change,54015,3000
West Virginia,Doddridge,nan,% change,54017,3002
West Virginia,Fayette,-10.499509811401367,% change,54019,3006
West Virginia,Gilmer,nan,% change,54021,3008
West Virginia,Grant,nan,% change,54023,3011
West Virginia,Greenbrier,-7.638161659240723,% change,54025,3013
West Virginia,Hampshire,-3.106959104537964,% change,54027,3016
West Virginia,Hancock,-43.15465545654297,% change,54029,3017
West Virginia,Hardy,nan,% change,54031,3019
West Virginia,Harrison,-5.732113838195801,% change,54033,3021
West Virginia,Jackson,-14.022173881530762,% change,54035,3023
West Virginia,Jefferson,-23.046255111694336,% change,54037,3026
West Virginia,Kanawha,-18.98609733581543,% change,54039,3027
West Virginia,Lewis,nan,% change,54041,3029
West Virginia,Lincoln,-25.558732986450195,% change,54043,3031
West Virginia,Logan,-11.925165176391602,% change,54045,3034
West Virginia,McDowell,-20.289215087890625,% change,54047,3037
West Virginia,Marion,-26.251192092895508,% change,54049,3039
West Virginia,Marshall,nan,% change,54051,3041
West Virginia,Mason,nan,% change,54053,3042
West Virginia,Mercer,-16.880558013916016,% change,54055,3044
West Virginia,Mineral,-1.666308045387268,% change,54057,3046
West Virginia,Mingo,-55.505638122558594,% change,54059,3048
West Virginia,Monongalia,-11.71938705444336,% change,54061,3050
West Virginia,Monroe,nan,% change,54063,3052
West Virginia,Morgan,nan,% change,54065,3054
West Virginia,Nicholas,-18.32306671142578,% change,54067,3057
West Virginia,Ohio,-4.172794818878174,% change,54069,3059
West Virginia,Pendleton,nan,% change,54071,3061
West Virginia,Pleasants,nan,% change,54073,3064
West Virginia,Pocahontas,-35.17499923706055,% change,54075,3066
West Virginia,Preston,-24.42020606994629,% change,54077,3068
West Virginia,Putnam,-22.87946891784668,% change,54079,3070
West Virginia,Raleigh,-11.79926872253418,% change,54081,3073
West Virginia,Randolph,-17.620969772338867,% change,54083,3075
West Virginia,Ritchie,nan,% change,54085,3077
West Virginia,Roane,nan,% change,54087,3079
West Virginia,Summers,nan,% change,54089,3080
West Virginia,Taylor,nan,% change,54091,3082
West Virginia,Tucker,nan,% change,54093,3084
West Virginia,Tyler,nan,% change,54095,3085
West Virginia,Upshur,-14.201772689819336,% change,54097,3087
West Virginia,Wayne,-7.739128112792969,% change,54099,3089
West Virginia,Webster,nan,% change,54101,3091
West Virginia,Wetzel,-12.519155502319336,% change,54103,3093
West Virginia,Wirt,nan,% change,54105,3095
West Virginia,Wood,-9.095849990844727,% change,54107,3097
West Virginia,Wyoming,-14.88804817199707,% change,54109,3099
Wisconsin,Adams,nan,% change,55001,3101
Wisconsin,Ashland,-27.52079963684082,% change,55003,3104
Wisconsin,Barron,-28.9832820892334,% change,55005,3106
Wisconsin,Bayfield,-34.91543197631836,% change,55007,3108
Wisconsin,Brown,-18.87353515625,% change,55009,3111
Wisconsin,Buffalo,nan,% change,55011,3113
Wisconsin,Burnett,-22.769123077392578,% change,55013,3115
Wisconsin,Calumet,-10.644865036010742,% change,55015,3116
Wisconsin,Chippewa,-24.624853134155273,% change,55017,3117
Wisconsin,Clark,-30.778085708618164,% change,55019,3119
Wisconsin,Columbia,-11.397216796875,% change,55021,3120
Wisconsin,Crawford,-18.583538055419922,% change,55023,3122
Wisconsin,Dane,-28.556238174438477,% change,55025,3124
Wisconsin,Dodge,-24.05414581298828,% change,55027,3126
Wisconsin,Door,-23.055883407592773,% change,55029,3131
Wisconsin,Douglas,-27.370500564575195,% change,55031,3134
Wisconsin,Dunn,-23.96197509765625,% change,55033,3135
Wisconsin,Eau Claire,-27.314212799072266,% change,55035,3137
Wisconsin,Florence,nan,% change,55037,3138
Wisconsin,Fond du Lac,-16.949270248413086,% change,55039,3140
Wisconsin,Forest,-24.256772994995117,% change,55041,3141
Wisconsin,Grant,-29.46128273010254,% change,55043,3143
Wisconsin,Green,0.6292409896850586,% change,55045,3145
Wisconsin,Green Lake,9.59738540649414,% change,55047,3147
Wisconsin,Iowa,-1.881665825843811,% change,55049,3148
Wisconsin,Iron,nan,% change,55051,3151
Wisconsin,Jackson,nan,% change,55053,3153
Wisconsin,Jefferson,-22.943981170654297,% change,55055,3154
Wisconsin,Juneau,-18.937040328979492,% change,55057,3156
Wisconsin,Kenosha,-10.561545372009277,% change,55059,3158
Wisconsin,Kewaunee,-34.392189025878906,% change,55061,3160
Wisconsin,La Crosse,-17.332162857055664,% change,55063,3161
Wisconsin,Lafayette,nan,% change,55065,3163
Wisconsin,Langlade,-27.492700576782227,% change,55067,3165
Wisconsin,Lincoln,-17.072998046875,% change,55069,3166
Wisconsin,Manitowoc,-24.47646141052246,% change,55071,3169
Wisconsin,Marathon,-23.74658966064453,% change,55073,3170
Wisconsin,Marinette,-29.976213455200195,% change,55075,3172
Wisconsin,Marquette,nan,% change,55077,3174
Wisconsin,Menominee,nan,% change,55078,3175
Wisconsin,Milwaukee,-15.153855323791504,% change,55079,3177
Wisconsin,Monroe,-19.726659774780273,% change,55081,3179
Wisconsin,Oconto,-28.766551971435547,% change,55083,3181
Wisconsin,Oneida,-32.27179718017578,% change,55085,3183
Wisconsin,Outagamie,-17.73317527770996,% change,55087,3185
Wisconsin,Ozaukee,-20.566509246826172,% change,55089,3186
Wisconsin,Pepin,nan,% change,55091,3188
Wisconsin,Pierce,-31.089740753173828,% change,55093,3189
Wisconsin,Polk,-19.314661026000977,% change,55095,3191
Wisconsin,Portage,-27.418062210083008,% change,55097,3192
Wisconsin,Price,nan,% change,55099,3194
Wisconsin,Racine,-1.484710931777954,% change,55101,3195
Wisconsin,Richland,nan,% change,55103,3196
Wisconsin,Rock,-19.7936954498291,% change,55105,3198
Wisconsin,Rusk,-15.127922058105469,% change,55107,3199
Wisconsin,St. Croix,-35.237205505371094,% change,55109,3200
Wisconsin,Sauk,-16.527347564697266,% change,55111,3202
Wisconsin,Sawyer,-10.47541332244873,% change,55113,3203
Wisconsin,Shawano,-25.42545509338379,% change,55115,3205
Wisconsin,Sheboygan,-16.919170379638672,% change,55117,3207
Wisconsin,Taylor,-4.608633518218994,% change,55119,3208
Wisconsin,Trempealeau,-34.27400588989258,% change,55121,3210
Wisconsin,Vernon,-34.92681884765625,% change,55123,3213
Wisconsin,Vilas,-16.99136734008789,% change,55125,3001
Wisconsin,Walworth,-20.87734603881836,% change,55127,3003
Wisconsin,Washburn,-40.609867095947266,% change,55129,3004
Wisconsin,Washington,-37.17173767089844,% change,55131,3005
Wisconsin,Waukesha,-16.165956497192383,% change,55133,3007
Wisconsin,Waupaca,-9.448495864868164,% change,55135,3009
Wisconsin,Waushara,-38.39970397949219,% change,55137,3010
Wisconsin,Winnebago,-14.048386573791504,% change,55139,3012
Wisconsin,Wood,-10.277447700500488,% change,55141,3014
Wyoming,Albany,nan,% change,56001,3015
Wyoming,Big Horn,nan,% change,56003,3018
Wyoming,Campbell,21.152429580688477,% change,56005,3020
Wyoming,Carbon,nan,% change,56007,3022
Wyoming,Converse,nan,% change,56009,3024
Wyoming,Crook,-51.57581329345703,% change,56011,3025
Wyoming,Fremont,-22.31515884399414,% change,56013,3028
Wyoming,Goshen,nan,% change,56015,3030
Wyoming,Hot Springs,nan,% change,56017,3032
Wyoming,Johnson,nan,% change,56019,3033
Wyoming,Laramie,3.112278461456299,% change,56021,3035
Wyoming,Lincoln,-20.028358459472656,% change,56023,3036
Wyoming,Natrona,7.03007698059082,% change,56025,3038
Wyoming,Niobrara,nan,% change,56027,3040
Wyoming,Park,3.5526065826416016,% change,56029,3043
Wyoming,Platte,nan,% change,56031,3045
Wyoming,Sheridan,nan,% change,56033,3047
Wyoming,Sublette,nan,% change,56035,3049
Wyoming,Sweetwater,11.161142349243164,% change,56037,3051
Wyoming,Teton,nan,% change,56039,3053
Wyoming,Uinta,nan,% change,56041,3055
Wyoming,Washakie,nan,% change,56043,3056
Wyoming,Weston,nan,% change,56045,3058
