State,County,Grocery stores per 1000 pop (% change) 2011-16 (PCH_GROCPTH_11_16),Units,FIPS,FID
Texas,Smith,8.542176161,% change,48423,2465
Texas,Somervell,-35.337941628,% change,48425,2470
Texas,Starr,12.380013869,% change,48427,2474
Texas,Stephens,1.254251701,% change,48429,2480
Texas,Sterling,-13.471502591,% change,48431,2481
Texas,Stonewall,4.350927247,% change,48433,2486
Texas,Sutton,3.18240621,% change,48435,2490
Texas,Swisher,4.838709677,% change,48437,2495
Texas,Tarrant,-2.071473299,% change,48439,2500
Texas,Taylor,-2.282990836,% change,48441,2508
Texas,Terrell,0.0,% change,48443,2518
Texas,Terry,-1.411196008,% change,48445,2522
Texas,Throckmorton,5.749354005,% change,48447,2525
Texas,Titus,-37.867928867,% change,48449,2531
Texas,Tom Green,-18.680143206,% change,48451,2536
Texas,Travis,0.065745828,% change,48453,2543
Texas,Trinity,-32.534049932,% change,48455,2553
Texas,Tyler,-32.630400299,% change,48457,2560
Texas,Upshur,62.05380449,% change,48459,2566
Texas,Upton,-11.225317825,% change,48461,2572
Texas,Uvalde,-1.995868073,% change,48463,2576
Texas,Val Verde,-0.0061283,% change,48465,2582
Texas,Van Zandt,-3.468378175,% change,48467,2586
Texas,Victoria,-5.249028459,% change,48469,2595
Texas,Walker,43.110974742,% change,48471,2603
Texas,Waller,-29.540932518,% change,48473,2606
Texas,Ward,-38.608450542,% change,48475,2610
Texas,Washington,-41.488756785,% change,48477,2613
Texas,Webb,-30.860984937,% change,48479,2616
Texas,Wharton,-13.286016237,% change,48481,2618
Texas,Wheeler,-50.928262437,% change,48483,2623
Texas,Wichita,-0.406671236,% change,48485,2632
Texas,Wilbarger,4.234527687,% change,48487,2634
Texas,Willacy,1.865808824,% change,48489,2639
Texas,Williamson,1.031595485,% change,48491,2640
Texas,Wilson,-32.037767172,% change,48493,2641
Texas,Winkler,81.93597561,% change,48495,2642
Texas,Wise,3.334281307,% change,48497,2643
Texas,Wood,20.199438651,% change,48499,2644
Texas,Yoakum,-7.710144928,% change,48501,2645
Texas,Young,-32.348765603,% change,48503,2646
Texas,Zapata,31.247837221,% change,48505,2650
Texas,Zavala,-67.289719626,% change,48507,2651
Utah,Beaver,103.222807561,% change,49001,2653
Utah,Box Elder,-5.161022388,% change,49003,2658
Utah,Cache,22.71840729,% change,49005,2661
Utah,Carbon,-16.328113495,% change,49007,2665
Utah,Daggett,7.49306198,% change,49009,2668
Utah,Davis,8.783119317,% change,49011,2671
Utah,Duchesne,10.489785873,% change,49013,2672
Utah,Emery,-14.036392095,% change,49015,2673
Utah,Garfield,105.96,% change,49017,2674
Utah,Grand,28.362330848,% change,49019,2675
Utah,Iron,-29.783516748,% change,49021,2676
Utah,Juab,87.421612288,% change,49023,2677
Utah,Kane,49.324324324,% change,49025,2678
Utah,Millard,-20.788519161,% change,49027,2680
Utah,Morgan,-15.132330959,% change,49029,2681
Utah,Piute,2.460697198,% change,49031,2685
Utah,Rich,-100.0,% change,49033,2687
Utah,Salt Lake,2.766398836,% change,49035,2690
Utah,San Juan,45.185595929,% change,49037,2694
Utah,Sanpete,43.350510187,% change,49039,2697
Utah,Sevier,-1.30987847,% change,49041,2702
Utah,Summit,-36.274758604,% change,49043,2703
Utah,Tooele,-8.382482701,% change,49045,2707
Utah,Uintah,-8.144996408,% change,49047,2539
Utah,Utah,-11.969106793,% change,49049,2555
Utah,Wasatch,-33.398209632,% change,49051,2567
Utah,Washington,12.379409308,% change,49053,2577
Utah,Wayne,-31.893234016,% change,49055,2580
Utah,Weber,-21.641858722,% change,49057,2587
Vermont,Addison,-18.745589513,% change,50001,2590
Vermont,Bennington,-14.477231736,% change,50003,2591
Vermont,Caledonia,-7.228428415,% change,50005,2596
Vermont,Chittenden,-4.634803477,% change,50007,2599
Vermont,Essex,-49.334935897,% change,50009,2604
Vermont,Franklin,-7.756539184,% change,50011,2607
Vermont,Grand Isle,34.025674311,% change,50013,2609
Vermont,Lamoille,-2.373981166,% change,50015,2611
Vermont,Orange,-29.782135076,% change,50017,2612
Vermont,Orleans,-17.468272214,% change,50019,2614
Vermont,Rutland,-17.263570608,% change,50021,2615
Vermont,Washington,-1.879089813,% change,50023,2617
Vermont,Windham,13.827921601,% change,50025,2620
Vermont,Windsor,-12.700387455,% change,50027,2625
Virginia,Accomack,-17.174610386,% change,51001,2719
Virginia,Albemarle,5.295272903,% change,51003,2728
Virginia,Alleghany,5.113192818,% change,51005,2733
Virginia,Amelia,-0.607950117,% change,51007,2741
Virginia,Amherst,1.398932643,% change,51009,2746
Virginia,Appomattox,-67.528754165,% change,51011,2749
Virginia,Arlington,2.345486357,% change,51013,2753
Virginia,Augusta,8.333244176,% change,51015,2758
Virginia,Bath,5.48379787,% change,51017,2763
Virginia,Bedford County,-38.21807529,% change,51019,2769
Virginia,Bland,0,% change,51021,2772
Virginia,Botetourt,19.449773756,% change,51023,2776
Virginia,Brunswick,5.259600614,% change,51025,2777
Virginia,Buchanan,23.158860866,% change,51027,2784
Virginia,Buckingham,0.890973036,% change,51029,2785
Virginia,Campbell,10.327816036,% change,51031,2788
Virginia,Caroline,-4.635695521,% change,51033,2793
Virginia,Carroll,102.646553756,% change,51035,2797
Virginia,Charles City,2.577246191,% change,51036,2806
Virginia,Charlotte,-48.516075845,% change,51037,2810
Virginia,Chesterfield,20.578501542,% change,51041,2816
Virginia,Clarke,-50.471302891,% change,51043,2819
Virginia,Craig,101.128404669,% change,51045,2820
Virginia,Culpeper,-29.459797747,% change,51047,2824
Virginia,Cumberland,2.463559844,% change,51049,2827
Virginia,Dickenson,31.166888298,% change,51051,2832
Virginia,Dinwiddie,-33.121617603,% change,51053,2838
Virginia,Essex,0.630857967,% change,51057,2842
Virginia,Fairfax County,4.740603273,% change,51059,2849
Virginia,Fauquier,-38.257339747,% change,51061,2853
Virginia,Floyd,-1.654106527,% change,51063,2856
Virginia,Fluvanna,-25.610455119,% change,51065,2858
Virginia,Franklin County,-19.737887071,% change,51067,2862
Virginia,Frederick,-24.870813849,% change,51069,2868
Virginia,Giles,-15.373758907,% change,51071,2873
Virginia,Gloucester,-0.58219455,% change,51073,2887
Virginia,Goochland,-4.885428254,% change,51075,2892
Virginia,Grayson,-3.169701935,% change,51077,2896
Virginia,Greene,-35.623264877,% change,51079,2899
Virginia,Greensville,0.0,% change,51081,2902
Virginia,Halifax,2.894405674,% change,51083,2904
Virginia,Hanover,3.108931664,% change,51085,2909
Virginia,Henrico,9.131732307,% change,51087,2915
Virginia,Henry,-12.188828534,% change,51089,2918
Virginia,Highland,2.12477396,% change,51091,2920
Virginia,Isle of Wight,-19.041129832,% change,51093,2925
Virginia,James City,-7.767082045,% change,51095,2930
Virginia,King and Queen,0.0,% change,51097,2936
Virginia,King George,-6.327648738,% change,51099,2938
Virginia,King William,95.162076529,% change,51101,2943
Virginia,Lancaster,-47.689738356,% change,51103,2948
Virginia,Lee,6.16190595,% change,51105,2950
Virginia,Loudoun,0.170633777,% change,51107,2952
Virginia,Louisa,-5.145141172,% change,51109,2953
Virginia,Lunenburg,40.344583945,% change,51111,2954
Virginia,Madison,0.259383583,% change,51113,2955
Virginia,Mathews,1.555757438,% change,51115,2962
Virginia,Mecklenburg,-33.884314299,% change,51117,2964
Virginia,Middlesex,0.770802377,% change,51119,2965
Virginia,Montgomery,-33.763523466,% change,51121,2966
Virginia,Nelson,-49.587109768,% change,51125,2968
Virginia,New Kent,-10.765572991,% change,51127,2971
Virginia,Northampton,-31.112221667,% change,51131,2982
Virginia,Northumberland,-23.413284133,% change,51133,2983
Virginia,Nottoway,-18.101869761,% change,51135,2984
Virginia,Orange,-28.134776359,% change,51137,2985
Virginia,Page,-15.387930425,% change,51139,2986
Virginia,Patrick,-48.42422196,% change,51141,2987
Virginia,Pittsylvania,2.571627779,% change,51143,2988
Virginia,Powhatan,-25.721001479,% change,51145,2989
Virginia,Prince Edward,-49.556964774,% change,51147,2990
Virginia,Prince George,-35.274772749,% change,51149,2991
Virginia,Prince William,-8.097292798,% change,51153,2992
Virginia,Pulaski,-27.536715621,% change,51155,2993
Virginia,Rappahannock,103.791081413,% change,51157,2994
Virginia,Richmond County,4.81557377,% change,51159,2995
Virginia,Roanoke County,-15.852268935,% change,51161,2996
Virginia,Rockbridge,50.187407969,% change,51163,2997
Virginia,Rockingham,-3.088350274,% change,51165,2998
Virginia,Russell,-47.696575893,% change,51167,2999
Virginia,Scott,39.585981478,% change,51169,2585
Virginia,Shenandoah,-11.396291465,% change,51171,2594
Virginia,Smyth,-14.068114776,% change,51173,2600
Virginia,Southampton,3.396414895,% change,51175,2608
Virginia,Spotsylvania,-9.7417834,% change,51177,2619
Virginia,Stafford,-22.031084049,% change,51179,2629
Virginia,Surry,-29.751395231,% change,51181,2636
Virginia,Sussex,-73.558113075,% change,51183,2647
Virginia,Tazewell,6.402511535,% change,51185,2656
Virginia,Warren,15.567501152,% change,51187,2662
Virginia,Washington,9.461867975,% change,51191,2667
Virginia,Westmoreland,19.775751741,% change,51193,2684
Virginia,Wise,17.956994757,% change,51195,2695
Virginia,Wythe,0.849975814,% change,51197,2699
Virginia,York,-31.943698149,% change,51199,2709
Virginia,Alexandria,13.382796738,% change,51510,2712
Virginia,Bedford City,0.0,% change,51515,2713
Virginia,Bristol,4.690730785,% change,51520,2716
Virginia,Buena Vista,0,% change,51530,2720
Virginia,Charlottesville,-7.298143214,% change,51540,2722
Virginia,Chesapeake,10.657096805,% change,51550,2724
Virginia,Colonial Heights,95.964176397,% change,51570,2727
Virginia,Covington,6.001433178,% change,51580,2729
Virginia,Danville,17.027385841,% change,51590,2732
Virginia,Emporia,-18.539534884,% change,51595,2736
Virginia,Fairfax City,6.14953624,% change,51600,2737
Virginia,Falls Church,1.873217319,% change,51610,2740
Virginia,Franklin City,2.673796791,% change,51620,2744
Virginia,Fredericksburg,-45.327013547,% change,51630,2745
Virginia,Galax,2.716086435,% change,51640,2747
Virginia,Hampton,-4.398617357,% change,51650,2751
Virginia,Harrisonburg,11.224069852,% change,51660,2755
Virginia,Hopewell,-12.941000928,% change,51670,2756
Virginia,Lexington,-41.024410893,% change,51678,2760
Virginia,Lynchburg,7.862711483,% change,51680,2762
Virginia,Manassas,0.398907302,% change,51683,2765
Virginia,Manassas Park,40.739819708,% change,51685,2768
Virginia,Martinsville,-17.109535788,% change,51690,2771
Virginia,Newport News,-6.192359097,% change,51700,2775
Virginia,Norfolk,1.809279024,% change,51710,2778
Virginia,Norton,2.708124373,% change,51720,2780
Virginia,Petersburg,7.91320924,% change,51730,2782
Virginia,Poquoson,-32.8199548,% change,51735,2791
Virginia,Portsmouth,-14.724594542,% change,51740,2795
Virginia,Radford,-3.365881677,% change,51750,2799
Virginia,Richmond City,4.479521573,% change,51760,2802
Virginia,Roanoke City,-2.904464474,% change,51770,2805
Virginia,Salem,-16.090790644,% change,51775,2809
Virginia,Staunton,98.120130272,% change,51790,2812
Virginia,Suffolk,-5.084328174,% change,51800,2815
Virginia,Virginia Beach,6.399913335,% change,51810,2826
Virginia,Waynesboro,21.00380699,% change,51820,2831
Virginia,Williamsburg,18.010968432,% change,51830,2835
Virginia,Winchester,-27.459551622,% change,51840,2837
Washington,Adams,-15.936633193,% change,53001,2840
Washington,Asotin,-21.226355894,% change,53003,2845
Washington,Benton,28.765366104,% change,53005,2847
Washington,Chelan,-19.024168071,% change,53007,2852
Washington,Clallam,-33.747057595,% change,53009,2861
Washington,Clark,-5.588573364,% change,53011,2865
Washington,Columbia,100.350262697,% change,53013,2869
Washington,Cowlitz,4.621692314,% change,53015,2871
Washington,Douglas,28.871268657,% change,53017,2877
Washington,Ferry,-39.252187749,% change,53019,2880
Washington,Franklin,19.087767975,% change,53021,2884
Washington,Garfield,-0.930438635,% change,53023,2886
Washington,Grant,18.474476835,% change,53025,2889
Washington,Grays Harbor,-14.273710931,% change,53027,2894
Washington,Island,-9.393067567,% change,53029,2898
Washington,Jefferson,7.250315442,% change,53031,2905
Washington,King,-3.295956581,% change,53033,2913
Washington,Kitsap,-5.423065904,% change,53035,2927
Washington,Kittitas,-15.247915183,% change,53037,2932
Washington,Klickitat,29.440846084,% change,53039,2935
Washington,Lewis,-4.795818497,% change,53041,2940
Washington,Lincoln,-18.498016065,% change,53043,2942
Washington,Mason,-2.036282858,% change,53045,2946
Washington,Okanogan,28.134374365,% change,53047,2947
Washington,Pacific,-50.777971616,% change,53049,2949
Washington,Pend Oreille,-1.340850221,% change,53051,2951
Washington,Pierce,4.584503438,% change,53053,2956
Washington,San Juan,-9.741216074,% change,53055,2957
Washington,Skagit,27.05297566,% change,53057,2958
Washington,Skamania,-3.821271457,% change,53059,2959
Washington,Snohomish,-6.439102556,% change,53061,2960
Washington,Spokane,-4.854082024,% change,53063,2961
Washington,Stevens,-12.681252293,% change,53065,2963
Washington,Thurston,3.289161857,% change,53067,2967
Washington,Wahkiakum,91.139846743,% change,53069,2969
Washington,Walla Walla,-15.081534681,% change,53071,2970
Washington,Whatcom,13.436264673,% change,53073,2972
Washington,Whitman,2.980638898,% change,53075,2973
Washington,Yakima,17.086561935,% change,53077,2974
West Virginia,Barbour,-25.547248804,% change,54001,2975
West Virginia,Berkeley,11.882758012,% change,54003,2976
West Virginia,Boone,-8.220474415,% change,54005,2977
West Virginia,Braxton,-59.472840109,% change,54007,2978
West Virginia,Brooke,-21.297397278,% change,54009,2979
West Virginia,Cabell,-5.058925597,% change,54011,2980
West Virginia,Calhoun,3.678566581,% change,54013,2981
West Virginia,Clay,-47.22379283,% change,54015,3000
West Virginia,Doddridge,-3.914715135,% change,54017,3002
West Virginia,Fayette,-21.92530951,% change,54019,3006
West Virginia,Gilmer,-46.210629921,% change,54021,3008
West Virginia,Grant,104.363136649,% change,54023,3011
West Virginia,Greenbrier,0.59446667,% change,54025,3013
West Virginia,Hampshire,-38.858758514,% change,54027,3016
West Virginia,Hancock,-7.016305999,% change,54029,3017
West Virginia,Hardy,1.573082805,% change,54031,3019
West Virginia,Harrison,-12.996485062,% change,54033,3021
West Virginia,Jackson,50.673591115,% change,54035,3023
West Virginia,Jefferson,-27.089600344,% change,54037,3026
West Virginia,Kanawha,-13.522125703,% change,54039,3027
West Virginia,Lewis,-24.337097962,% change,54041,3029
West Virginia,Lincoln,2.27057262,% change,54043,3031
West Virginia,Logan,-0.698985456,% change,54045,3034
West Virginia,McDowell,13.516902659,% change,54047,3037
West Virginia,Marion,0.304548754,% change,54049,3039
West Virginia,Marshall,-13.51521842,% change,54051,3041
West Virginia,Mason,-49.292058419,% change,54053,3042
West Virginia,Mercer,-22.510496909,% change,54055,3044
West Virginia,Mineral,79.534807115,% change,54057,3046
West Virginia,Mingo,-13.872837055,% change,54059,3048
West Virginia,Monongalia,25.566553086,% change,54061,3050
West Virginia,Monroe,50.812495362,% change,54063,3052
West Virginia,Morgan,98.316555764,% change,54065,3054
West Virginia,Nicholas,24.317741489,% change,54067,3057
West Virginia,Ohio,3.741959716,% change,54069,3059
West Virginia,Pendleton,115.714899098,% change,54071,3061
West Virginia,Pleasants,0.851970181,% change,54073,3064
West Virginia,Pocahontas,-17.154261564,% change,54075,3066
West Virginia,Preston,-20.118655632,% change,54077,3068
West Virginia,Putnam,11.192275806,% change,54079,3070
West Virginia,Raleigh,-9.907989002,% change,54081,3073
West Virginia,Randolph,-27.432004499,% change,54083,3075
West Virginia,Ritchie,-22.216354858,% change,54085,3077
West Virginia,Roane,-21.437924689,% change,54087,3079
West Virginia,Summers,6.559520148,% change,54089,3080
West Virginia,Taylor,-0.112114239,% change,54091,3082
West Virginia,Tucker,51.832126118,% change,54093,3084
West Virginia,Tyler,-49.207412369,% change,54095,3085
West Virginia,Upshur,-21.127996749,% change,54097,3087
West Virginia,Wayne,20.905440839,% change,54099,3089
West Virginia,Webster,-20.198250729,% change,54101,3091
West Virginia,Wetzel,22.186347846,% change,54103,3093
West Virginia,Wirt,49.610051993,% change,54105,3095
West Virginia,Wood,-25.685386967,% change,54107,3097
West Virginia,Wyoming,-28.117194563,% change,54109,3099
Wisconsin,Adams,3.905585838,% change,55001,3101
Wisconsin,Ashland,-23.124280414,% change,55003,3104
Wisconsin,Barron,46.397301934,% change,55005,3106
Wisconsin,Bayfield,17.634984382,% change,55007,3108
Wisconsin,Brown,13.149000916,% change,55009,3111
Wisconsin,Buffalo,-65.949848024,% change,55011,3113
Wisconsin,Burnett,-49.238295358,% change,55013,3115
Wisconsin,Calumet,16.593820496,% change,55015,3116
Wisconsin,Chippewa,-31.446650475,% change,55017,3117
Wisconsin,Clark,14.732168694,% change,55019,3119
Wisconsin,Columbia,28.090073848,% change,55021,3120
Wisconsin,Crawford,-14.629402129,% change,55023,3122
Wisconsin,Dane,-2.789602954,% change,55025,3124
Wisconsin,Dodge,1.122066157,% change,55027,3126
Wisconsin,Door,21.820974111,% change,55029,3131
Wisconsin,Douglas,-11.374792588,% change,55031,3134
Wisconsin,Dunn,-1.238522796,% change,55033,3135
Wisconsin,Eau Claire,-2.866307042,% change,55035,3137
Wisconsin,Florence,1.10752192,% change,55037,3138
Wisconsin,Fond du Lac,-13.64621857,% change,55039,3140
Wisconsin,Forest,-48.747228381,% change,55041,3141
Wisconsin,Grant,14.840138737,% change,55043,3143
Wisconsin,Green,0.100510703,% change,55045,3145
Wisconsin,Green Lake,2.346560705,% change,55047,3147
Wisconsin,Iowa,33.935520523,% change,55049,3148
Wisconsin,Iron,5.172109444,% change,55051,3151
Wisconsin,Jackson,-49.887651426,% change,55053,3153
Wisconsin,Jefferson,7.427405524,% change,55055,3154
Wisconsin,Juneau,1.282294472,% change,55057,3156
Wisconsin,Kenosha,39.882222977,% change,55059,3158
Wisconsin,Kewaunee,-19.3288854,% change,55061,3160
Wisconsin,La Crosse,-17.186563765,% change,55063,3161
Wisconsin,Lafayette,0.54840248,% change,55065,3163
Wisconsin,Langlade,3.720004192,% change,55067,3165
Wisconsin,Lincoln,2.193580814,% change,55069,3166
Wisconsin,Manitowoc,-8.064564924,% change,55071,3169
Wisconsin,Marathon,-14.330003533,% change,55073,3170
Wisconsin,Marinette,-15.911403744,% change,55075,3172
Wisconsin,Marquette,52.299002444,% change,55077,3174
Wisconsin,Menominee,0.0,% change,55078,3175
Wisconsin,Milwaukee,16.391703635,% change,55079,3177
Wisconsin,Monroe,-17.239909457,% change,55081,3179
Wisconsin,Oconto,0.266873048,% change,55083,3181
Wisconsin,Oneida,30.018011615,% change,55085,3183
Wisconsin,Outagamie,-7.49314935,% change,55087,3185
Wisconsin,Ozaukee,-15.633004395,% change,55089,3186
Wisconsin,Pepin,1.84420589,% change,55091,3188
Wisconsin,Pierce,12.754658685,% change,55093,3189
Wisconsin,Polk,1.508187634,% change,55095,3191
Wisconsin,Portage,-11.255485268,% change,55097,3192
Wisconsin,Price,4.171632896,% change,55099,3194
Wisconsin,Racine,-7.354619713,% change,55101,3195
Wisconsin,Richland,2.734018265,% change,55103,3196
Wisconsin,Rock,-8.877134945,% change,55105,3198
Wisconsin,Rusk,3.711325575,% change,55107,3199
Wisconsin,St. Croix,-12.057421727,% change,55109,3200
Wisconsin,Sauk,-2.094207911,% change,55111,3202
Wisconsin,Sawyer,26.582762417,% change,55113,3203
Wisconsin,Shawano,30.838802877,% change,55115,3205
Wisconsin,Sheboygan,-14.21796302,% change,55117,3207
Wisconsin,Taylor,-32.087135224,% change,55119,3208
Wisconsin,Trempealeau,-2.086146368,% change,55121,3210
Wisconsin,Vernon,-2.196902727,% change,55123,3213
Wisconsin,Vilas,-11.38443699,% change,55125,3001
Wisconsin,Walworth,11.665746133,% change,55127,3003
Wisconsin,Washburn,-15.417467435,% change,55129,3004
Wisconsin,Washington,-17.062921943,% change,55131,3005
Wisconsin,Waukesha,3.590097725,% change,55133,3007
Wisconsin,Waupaca,1.803170152,% change,55135,3009
Wisconsin,Waushara,30.803793422,% change,55137,3010
Wisconsin,Winnebago,31.714979407,% change,55139,3012
Wisconsin,Wood,12.183589267,% change,55141,3014
Wyoming,Albany,45.640613894,% change,56001,3015
Wyoming,Big Horn,30.932641041,% change,56003,3018
Wyoming,Campbell,-4.590163934,% change,56005,3020
Wyoming,Carbon,0.769377504,% change,56007,3022
Wyoming,Converse,-2.767749699,% change,56009,3024
Wyoming,Crook,-4.988662132,% change,56011,3025
Wyoming,Fremont,13.268729035,% change,56013,3028
Wyoming,Goshen,-32.210158492,% change,56015,3030
Wyoming,Hot Springs,-48.511458556,% change,56017,3032
Wyoming,Johnson,-38.947740113,% change,56019,3033
Wyoming,Laramie,6.320813939,% change,56021,3035
Wyoming,Lincoln,-32.566725579,% change,56023,3036
Wyoming,Natrona,-33.868985808,% change,56025,3038
Wyoming,Niobrara,0.526315789,% change,56027,3040
Wyoming,Park,-35.296250963,% change,56029,3043
Wyoming,Platte,-33.179634966,% change,56031,3045
Wyoming,Sheridan,-2.645678725,% change,56033,3047
Wyoming,Sublette,1.869626075,% change,56035,3049
Wyoming,Sweetwater,-20.419482427,% change,56037,3051
Wyoming,Teton,103.827437446,% change,56039,3053
Wyoming,Uinta,-32.728179872,% change,56041,3055
Wyoming,Washakie,3.321934538,% change,56043,3056
Wyoming,Weston,-0.791886635,% change,56045,3058
