State,County,Full-service restaurants per 1000 pop (% change) 2011-16 (PCH_FSRPTH_11_16),Units,FIPS,FID
Texas,Terry,64.31467332,% change,48445,2522
Texas,Throckmorton,5.749354005,% change,48447,2525
Texas,Titus,38.071269184,% change,48449,2531
Texas,Tom Green,11.101471014,% change,48451,2536
Texas,Travis,-1.635075565,% change,48453,2543
Texas,Trinity,-39.280644939,% change,48455,2553
Texas,Tyler,15.490742345,% change,48457,2560
Texas,Upshur,3.309300362,% change,48459,2566
Texas,Upton,-55.612658913,% change,48461,2572
Texas,Uvalde,-20.842816521,% change,48463,2576
Texas,Val Verde,-24.14258011,% change,48465,2582
Texas,Van Zandt,2.382023148,% change,48467,2586
Texas,Victoria,-1.924432966,% change,48469,2595
Texas,Walker,-4.592683505,% change,48471,2603
Texas,Waller,-11.926165648,% change,48473,2606
Texas,Ward,5.242656213,% change,48475,2610
Texas,Washington,-5.843976435,% change,48477,2613
Texas,Webb,7.869306965,% change,48479,2616
Texas,Wharton,3.065763559,% change,48481,2618
Texas,Wheeler,9.048305696,% change,48483,2623
Texas,Wichita,3.700270156,% change,48485,2632
Texas,Wilbarger,-10.656119125,% change,48487,2634
Texas,Willacy,62.985294118,% change,48489,2639
Texas,Williamson,7.929162074,% change,48491,2640
Texas,Wilson,-16.935048765,% change,48493,2641
Texas,Winkler,-9.032012195,% change,48495,2642
Texas,Wise,-12.313481291,% change,48497,2643
Texas,Wood,-3.840449079,% change,48499,2644
Texas,Yoakum,-38.473429952,% change,48501,2645
Texas,Young,-4.865451629,% change,48503,2646
Texas,Zapata,12.498146189,% change,48505,2650
Texas,Zavala,30.841121495,% change,48507,2651
Utah,Beaver,21.933684537,% change,49001,2653
Utah,Box Elder,0.107809701,% change,49003,2658
Utah,Cache,12.612185513,% change,49005,2661
Utah,Carbon,22.021501154,% change,49007,2665
Utah,Daggett,nan,% change,49009,2668
Utah,Davis,-6.975732562,% change,49011,2671
Utah,Duchesne,-7.92517844,% change,49013,2672
Utah,Emery,114.909019761,% change,49015,2673
Utah,Garfield,49.789090909,% change,49017,2674
Utah,Grand,24.351008009,% change,49019,2675
Utah,Iron,-15.740220098,% change,49021,2676
Utah,Juab,28.852358448,% change,49023,2677
Utah,Kane,-6.672297297,% change,49025,2678
Utah,Millard,18.817221258,% change,49027,2680
Utah,Morgan,-15.132330959,% change,49029,2681
Utah,Piute,104.921394395,% change,49031,2685
Utah,Rich,198.568950564,% change,49033,2687
Utah,Salt Lake,7.562276299,% change,49035,2690
Utah,San Juan,-3.209602714,% change,49037,2694
Utah,Sanpete,27.422675721,% change,49039,2697
Utah,Sevier,-12.920481003,% change,49041,2702
Utah,Summit,-7.308739787,% change,49043,2703
Utah,Tooele,17.06682766,% change,49045,2707
Utah,Uintah,7.164170857,% change,49047,2539
Utah,Utah,3.935134029,% change,49049,2555
Utah,Wasatch,-20.077851559,% change,49051,2567
Utah,Washington,11.167963551,% change,49053,2577
Utah,Wayne,-14.86654252,% change,49055,2580
Utah,Weber,15.492774603,% change,49057,2587
Vermont,Addison,-10.709439025,% change,50001,2590
Vermont,Bennington,-22.57938873,% change,50003,2591
Vermont,Caledonia,-5.166837935,% change,50005,2596
Vermont,Chittenden,-8.58604792,% change,50007,2599
Vermont,Essex,-15.558226496,% change,50009,2604
Vermont,Franklin,-10.288712618,% change,50011,2607
Vermont,Grand Isle,50.7788836,% change,50013,2609
Vermont,Lamoille,7.150508476,% change,50015,2611
Vermont,Orange,9.864686615,% change,50017,2612
Vermont,Orleans,-14.674890658,% change,50019,2614
Vermont,Rutland,-5.197841321,% change,50021,2615
Vermont,Washington,3.66552035,% change,50023,2617
Vermont,Windham,-1.598757247,% change,50025,2620
Vermont,Windsor,-17.775946324,% change,50027,2625
Virginia,Accomack,4.043004855,% change,51001,2719
Virginia,Albemarle,7.05859087,% change,51003,2728
Virginia,Alleghany,5.113192818,% change,51005,2733
Virginia,Amelia,-0.607950117,% change,51007,2741
Virginia,Amherst,21.678719171,% change,51009,2746
Virginia,Appomattox,-58.251255355,% change,51011,2749
Virginia,Arlington,9.360242495,% change,51013,2753
Virginia,Augusta,26.060502314,% change,51015,2758
Virginia,Bath,-15.612961704,% change,51017,2763
Virginia,Bedford County,-0.546169978,% change,51019,2769
Virginia,Bland,nan,% change,51021,2772
Virginia,Botetourt,24.426847662,% change,51023,2776
Virginia,Brunswick,-12.283666155,% change,51025,2777
Virginia,Buchanan,277.174011402,% change,51027,2784
Virginia,Buckingham,0.890973036,% change,51029,2785
Virginia,Campbell,11.210438565,% change,51031,2788
Virginia,Caroline,-4.635695521,% change,51033,2793
Virginia,Carroll,23.035407638,% change,51035,2797
Virginia,Charles City,-48.711376904,% change,51036,2806
Virginia,Charlotte,-14.193459742,% change,51037,2810
Virginia,Chesterfield,5.807576581,% change,51041,2816
Virginia,Clarke,-15.093662098,% change,51043,2819
Virginia,Craig,-66.478599222,% change,51045,2820
Virginia,Culpeper,-11.824747184,% change,51047,2824
Virginia,Cumberland,36.618079792,% change,51049,2827
Virginia,Dickenson,-8.183178191,% change,51051,2832
Virginia,Dinwiddie,-39.809455843,% change,51053,2838
Virginia,Essex,17.402667628,% change,51057,2842
Virginia,Fairfax County,6.75451364,% change,51059,2849
Virginia,Fauquier,2.904433755,% change,51061,2853
Virginia,Floyd,-21.323285222,% change,51063,2856
Virginia,Fluvanna,-43.322251519,% change,51065,2858
Virginia,Franklin County,16.380063748,% change,51067,2862
Virginia,Frederick,17.389353361,% change,51069,2868
Virginia,Giles,11.706638242,% change,51071,2873
Virginia,Gloucester,-11.628617378,% change,51073,2887
Virginia,Goochland,69.092571994,% change,51075,2892
Virginia,Grayson,-17.002601658,% change,51077,2896
Virginia,Greene,4.612194575,% change,51079,2899
Virginia,Greensville,3.592762531,% change,51081,2902
Virginia,Halifax,-18.541928841,% change,51083,2904
Virginia,Hanover,6.236501998,% change,51085,2909
Virginia,Henrico,11.443683801,% change,51087,2915
Virginia,Henry,28.194918771,% change,51089,2918
Virginia,Highland,2.12477396,% change,51091,2920
Virginia,Isle of Wight,2.008176412,% change,51093,2925
Virginia,James City,11.098742082,% change,51095,2930
Virginia,King and Queen,97.707655299,% change,51097,2936
Virginia,King George,31.141291766,% change,51099,2938
Virginia,King William,21.976297831,% change,51101,2943
Virginia,Lancaster,-7.687773569,% change,51103,2948
Virginia,Lee,17.957673278,% change,51105,2950
Virginia,Loudoun,18.635861789,% change,51107,2952
Virginia,Louisa,-5.145141172,% change,51109,2953
Virginia,Lunenburg,145.603021903,% change,51111,2954
Virginia,Madison,20.311260299,% change,51113,2955
Virginia,Mathews,-11.138712242,% change,51115,2962
Virginia,Mecklenburg,-13.804735678,% change,51117,2964
Virginia,Middlesex,24.025602926,% change,51119,2965
Virginia,Montgomery,9.189827983,% change,51121,2966
Virginia,Nelson,13.429003021,% change,51125,2968
Virginia,New Kent,51.698525915,% change,51127,2971
Virginia,Northampton,54.997501249,% change,51131,2982
Virginia,Northumberland,-29.304569969,% change,51133,2983
Virginia,Nottoway,-5.502157417,% change,51135,2984
Virginia,Orange,-11.024008826,% change,51137,2985
Virginia,Page,-15.387930425,% change,51139,2986
Virginia,Patrick,3.151556081,% change,51141,2987
Virginia,Pittsylvania,2.571627779,% change,51143,2988
Virginia,Powhatan,13.187045365,% change,51145,2989
Virginia,Prince Edward,-22.042581924,% change,51147,2990
Virginia,Prince George,135.784756413,% change,51149,2991
Virginia,Prince William,9.69032795,% change,51153,2992
Virginia,Pulaski,-13.044058745,% change,51155,2993
Virginia,Rappahannock,1.895540706,% change,51157,2994
Virginia,Richmond County,4.81557377,% change,51159,2995
Virginia,Roanoke County,3.200047532,% change,51161,2996
Virginia,Rockbridge,-14.178624018,% change,51163,2997
Virginia,Rockingham,13.063591347,% change,51165,2998
Virginia,Russell,-12.827626488,% change,51167,2999
Virginia,Scott,30.861857636,% change,51169,2585
Virginia,Shenandoah,5.238121249,% change,51171,2594
Virginia,Smyth,-2.947517865,% change,51173,2600
Virginia,Southampton,-65.534528368,% change,51175,2608
Virginia,Spotsylvania,-8.827776143,% change,51177,2619
Virginia,Stafford,2.719108346,% change,51179,2629
Virginia,Surry,40.497209538,% change,51181,2636
Virginia,Sussex,-24.451751644,% change,51183,2647
Virginia,Tazewell,59.603767302,% change,51185,2656
Virginia,Warren,-11.948570551,% change,51187,2662
Virginia,Washington,34.722299046,% change,51191,2667
Virginia,Westmoreland,-11.929594308,% change,51193,2684
Virginia,Wise,24.895641507,% change,51195,2695
Virginia,Wythe,4.327561187,% change,51197,2699
Virginia,York,-4.646390264,% change,51199,2709
Virginia,Alexandria,7.657207429,% change,51510,2712
Virginia,Bedford City,0.0,% change,51515,2713
Virginia,Bristol,8.717297354,% change,51520,2716
Virginia,Buena Vista,57.894736842,% change,51530,2720
Virginia,Charlottesville,0.118005329,% change,51540,2722
Virginia,Chesapeake,9.885967211,% change,51550,2724
Virginia,Colonial Heights,0.863914322,% change,51570,2727
Virginia,Covington,29.557307218,% change,51580,2729
Virginia,Danville,-11.972821615,% change,51590,2732
Virginia,Emporia,18.48794926,% change,51595,2736
Virginia,Fairfax City,2.125566893,% change,51600,2737
Virginia,Falls Church,-0.979232766,% change,51610,2740
Virginia,Franklin City,-5.882352941,% change,51620,2744
Virginia,Fredericksburg,6.916062396,% change,51630,2745
Virginia,Galax,2.716086435,% change,51640,2747
Virginia,Hampton,12.265234756,% change,51650,2751
Virginia,Harrisonburg,12.836012893,% change,51660,2755
Virginia,Hopewell,-30.352800743,% change,51670,2756
Virginia,Lexington,-1.707351489,% change,51678,2760
Virginia,Lynchburg,-1.631697465,% change,51680,2762
Virginia,Manassas,8.667052609,% change,51683,2765
Virginia,Manassas Park,40.739819708,% change,51685,2768
Virginia,Martinsville,10.52061895,% change,51690,2771
Virginia,Newport News,11.783298621,% change,51700,2775
Virginia,Norfolk,10.999697931,% change,51710,2778
Virginia,Norton,32.053302765,% change,51720,2780
Virginia,Petersburg,22.614429049,% change,51730,2782
Virginia,Poquoson,0.770067799,% change,51735,2791
Virginia,Portsmouth,10.660419204,% change,51740,2795
Virginia,Radford,-40.945816581,% change,51750,2799
Virginia,Richmond City,0.643734942,% change,51760,2802
Virginia,Roanoke City,-4.409821614,% change,51770,2805
Virginia,Salem,7.367697994,% change,51775,2809
Virginia,Staunton,-21.334654157,% change,51790,2812
Virginia,Suffolk,-1.21021912,% change,51800,2815
Virginia,Virginia Beach,10.53053814,% change,51810,2826
Virginia,Waynesboro,16.163654711,% change,51820,2831
Virginia,Williamsburg,10.971717684,% change,51830,2835
Virginia,Winchester,18.619601122,% change,51840,2837
Washington,Adams,-29.947194328,% change,53001,2840
Washington,Asotin,21.190221701,% change,53003,2845
Washington,Benton,7.96660461,% change,53005,2847
Washington,Chelan,17.560731605,% change,53007,2852
Washington,Clallam,-0.863271163,% change,53009,2861
Washington,Clark,8.64009909,% change,53011,2865
Washington,Columbia,-33.216579101,% change,53013,2869
Washington,Cowlitz,3.749844878,% change,53015,2871
Washington,Douglas,4.138398915,% change,53017,2877
Washington,Ferry,82.243436754,% change,53019,2880
Washington,Franklin,28.174010013,% change,53021,2884
Washington,Garfield,-50.465219318,% change,53023,2886
Washington,Grant,11.980320327,% change,53025,2889
Washington,Grays Harbor,-5.088751388,% change,53027,2894
Washington,Island,7.799017049,% change,53029,2898
Washington,Jefferson,-13.127244492,% change,53031,2905
Washington,King,3.927806422,% change,53033,2913
Washington,Kitsap,9.212392254,% change,53035,2927
Washington,Kittitas,2.506474127,% change,53037,2932
Washington,Klickitat,29.440846084,% change,53039,2935
Washington,Lewis,1.815582996,% change,53041,2940
Washington,Lincoln,16.431405621,% change,53043,2942
Washington,Mason,25.516012588,% change,53045,2946
Washington,Okanogan,11.813735896,% change,53047,2947
Washington,Pacific,-7.522249702,% change,53049,2949
Washington,Pend Oreille,-40.804510133,% change,53051,2951
Washington,Pierce,3.083115259,% change,53053,2956
Washington,San Juan,16.642120766,% change,53055,2957
Washington,Skagit,4.995167386,% change,53057,2958
Washington,Skamania,-31.300908184,% change,53059,2959
Washington,Snohomish,2.295663711,% change,53061,2960
Washington,Spokane,4.660509773,% change,53063,2961
Washington,Stevens,-8.104059873,% change,53065,2963
Washington,Thurston,2.401223321,% change,53067,2967
Washington,Wahkiakum,-52.215038314,% change,53069,2969
Washington,Walla Walla,14.714418063,% change,53071,2970
Washington,Whatcom,1.037178832,% change,53073,2972
Washington,Whitman,1.950832509,% change,53075,2973
Washington,Yakima,5.105927665,% change,53077,2974
West Virginia,Barbour,-0.729665072,% change,54001,2975
West Virginia,Berkeley,5.549771709,% change,54003,2976
West Virginia,Boone,7.076113183,% change,54005,2977
West Virginia,Braxton,-5.43662692,% change,54007,2978
West Virginia,Brooke,-9.054770188,% change,54009,2979
West Virginia,Cabell,-6.985489607,% change,54011,2980
West Virginia,Calhoun,55.517849871,% change,54013,2981
West Virginia,Clay,-47.22379283,% change,54015,3000
West Virginia,Doddridge,92.170569731,% change,54017,3002
West Virginia,Fayette,-5.364011527,% change,54019,3006
West Virginia,Gilmer,-28.280839895,% change,54021,3008
West Virginia,Grant,70.302613874,% change,54023,3011
West Virginia,Greenbrier,-9.140481717,% change,54025,3013
West Virginia,Hampshire,35.869425524,% change,54027,3016
West Virginia,Hancock,-14.652648019,% change,54029,3017
West Virginia,Hardy,52.359624208,% change,54031,3019
West Virginia,Harrison,-0.411070951,% change,54033,3021
West Virginia,Jackson,25.561325929,% change,54035,3023
West Virginia,Jefferson,-12.912578188,% change,54037,3026
West Virginia,Kanawha,0.938714282,% change,54039,3027
West Virginia,Lewis,-15.930108847,% change,54041,3029
West Virginia,Lincoln,31.490736226,% change,54043,3031
West Virginia,Logan,-5.212667935,% change,54045,3034
West Virginia,McDowell,-54.593238936,% change,54047,3037
West Virginia,Marion,3.439065903,% change,54049,3039
West Virginia,Marshall,-3.631243382,% change,54051,3041
West Virginia,Mason,-37.590225747,% change,54053,3042
West Virginia,Mercer,-15.713172076,% change,54055,3044
West Virginia,Mineral,-14.507234707,% change,54057,3046
West Virginia,Mingo,-11.915401533,% change,54059,3048
West Virginia,Monongalia,10.600772049,% change,54061,3050
West Virginia,Monroe,13.109371522,% change,54063,3052
West Virginia,Morgan,-7.452273977,% change,54065,3054
West Virginia,Nicholas,23.331092747,% change,54067,3057
West Virginia,Ohio,-8.321058855,% change,54069,3059
West Virginia,Pendleton,-13.714040361,% change,54071,3061
West Virginia,Pleasants,152.129925453,% change,54073,3064
West Virginia,Pocahontas,-22.332120216,% change,54075,3066
West Virginia,Preston,99.703360921,% change,54077,3068
West Virginia,Putnam,-1.162421506,% change,54079,3070
West Virginia,Raleigh,-12.353925953,% change,54081,3073
West Virginia,Randolph,1.595193702,% change,54083,3075
West Virginia,Ritchie,38.282035808,% change,54085,3077
West Virginia,Roane,4.749433749,% change,54087,3079
West Virginia,Summers,-14.752383882,% change,54089,3080
West Virginia,Taylor,59.820617218,% change,54091,3082
West Virginia,Tucker,18.091653648,% change,54093,3084
West Virginia,Tyler,1.585175262,% change,54095,3085
West Virginia,Upshur,-6.33949614,% change,54097,3087
West Virginia,Wayne,-2.843842183,% change,54099,3089
West Virginia,Webster,-29.065111759,% change,54101,3091
West Virginia,Wetzel,-11.381330133,% change,54103,3093
West Virginia,Wirt,-33.506643559,% change,54105,3095
West Virginia,Wood,-3.56534819,% change,54107,3097
West Virginia,Wyoming,-1.161142524,% change,54109,3099
Wisconsin,Adams,-1.563129206,% change,55001,3101
Wisconsin,Ashland,2.500959447,% change,55003,3104
Wisconsin,Barron,-0.951475789,% change,55005,3106
Wisconsin,Bayfield,19.735609103,% change,55007,3108
Wisconsin,Brown,-6.274484253,% change,55009,3111
Wisconsin,Buffalo,12.903135498,% change,55011,3113
Wisconsin,Burnett,13.706218399,% change,55013,3115
Wisconsin,Calumet,-26.516499687,% change,55015,3116
Wisconsin,Chippewa,6.787897408,% change,55017,3117
Wisconsin,Clark,-17.536253751,% change,55019,3119
Wisconsin,Columbia,-4.705935398,% change,55021,3120
Wisconsin,Crawford,2.444717445,% change,55023,3122
Wisconsin,Dane,6.509680477,% change,55025,3124
Wisconsin,Dodge,-11.296433195,% change,55027,3126
Wisconsin,Door,3.748631798,% change,55029,3131
Wisconsin,Douglas,8.352413048,% change,55031,3134
Wisconsin,Dunn,19.336784954,% change,55033,3135
Wisconsin,Eau Claire,0.918122554,% change,55035,3137
Wisconsin,Florence,29.995385325,% change,55037,3138
Wisconsin,Fond du Lac,-4.294139002,% change,55039,3140
Wisconsin,Forest,2.505543237,% change,55041,3141
Wisconsin,Grant,3.356124863,% change,55043,3143
Wisconsin,Green,5.988776039,% change,55045,3145
Wisconsin,Green Lake,-6.182319354,% change,55047,3147
Wisconsin,Iowa,63.233915637,% change,55049,3148
Wisconsin,Iron,-18.199470432,% change,55051,3151
Wisconsin,Jackson,-5.050286913,% change,55053,3153
Wisconsin,Jefferson,-3.7528222,% change,55055,3154
Wisconsin,Juneau,29.416265159,% change,55057,3156
Wisconsin,Kenosha,2.877368976,% change,55059,3158
Wisconsin,Kewaunee,-20.024326043,% change,55061,3160
Wisconsin,La Crosse,20.007782595,% change,55063,3161
Wisconsin,Lafayette,22.094488725,% change,55065,3163
Wisconsin,Langlade,-14.162755152,% change,55067,3165
Wisconsin,Lincoln,-13.774166188,% change,55069,3166
Wisconsin,Manitowoc,5.445660302,% change,55071,3169
Wisconsin,Marathon,-5.059286058,% change,55073,3170
Wisconsin,Marinette,0.871711146,% change,55075,3172
Wisconsin,Marquette,-23.850498778,% change,55077,3174
Wisconsin,Menominee,0.0,% change,55078,3175
Wisconsin,Milwaukee,18.695097937,% change,55079,3177
Wisconsin,Monroe,8.922957876,% change,55081,3179
Wisconsin,Oconto,20.320247658,% change,55083,3181
Wisconsin,Oneida,-11.876681017,% change,55085,3183
Wisconsin,Outagamie,-8.018756456,% change,55087,3185
Wisconsin,Ozaukee,-1.571838461,% change,55089,3186
Wisconsin,Pepin,-9.471816986,% change,55091,3188
Wisconsin,Pierce,6.249582222,% change,55093,3189
Wisconsin,Polk,-8.395050184,% change,55095,3191
Wisconsin,Portage,-2.935687012,% change,55097,3192
Wisconsin,Price,4.171632896,% change,55099,3194
Wisconsin,Racine,-0.040511,% change,55101,3195
Wisconsin,Richland,41.259275114,% change,55103,3196
Wisconsin,Rock,-4.947221761,% change,55105,3198
Wisconsin,Rusk,50.8528372,% change,55107,3199
Wisconsin,St. Croix,3.849838755,% change,55109,3200
Wisconsin,Sauk,0.353436891,% change,55111,3202
Wisconsin,Sawyer,1.266209934,% change,55113,3203
Wisconsin,Shawano,-0.313293046,% change,55115,3205
Wisconsin,Sheboygan,5.402396502,% change,55117,3207
Wisconsin,Taylor,7.861608762,% change,55119,3208
Wisconsin,Trempealeau,7.23898255,% change,55121,3210
Wisconsin,Vernon,-2.196902727,% change,55123,3213
Wisconsin,Vilas,-7.514178967,% change,55125,3001
Wisconsin,Walworth,4.714892502,% change,55127,3003
Wisconsin,Washburn,8.265641683,% change,55129,3004
Wisconsin,Washington,0.949974697,% change,55131,3005
Wisconsin,Waukesha,6.838163499,% change,55133,3007
Wisconsin,Waupaca,-2.824246673,% change,55135,3009
Wisconsin,Waushara,-6.08958421,% change,55137,3010
Wisconsin,Winnebago,5.842394166,% change,55139,3012
Wisconsin,Wood,15.205369449,% change,55141,3014
Wyoming,Albany,10.039574942,% change,56001,3015
Wyoming,Big Horn,-11.620467298,% change,56003,3018
Wyoming,Campbell,31.18852459,% change,56005,3020
Wyoming,Carbon,-3.429346559,% change,56007,3022
Wyoming,Converse,18.067732508,% change,56009,3024
Wyoming,Crook,-4.988662132,% change,56011,3025
Wyoming,Fremont,-20.513172607,% change,56013,3028
Wyoming,Goshen,1.684762261,% change,56015,3030
Wyoming,Hot Springs,14.418980986,% change,56017,3032
Wyoming,Johnson,11.929143126,% change,56019,3033
Wyoming,Laramie,6.320813939,% change,56021,3035
Wyoming,Lincoln,2.273799539,% change,56023,3036
Wyoming,Natrona,0.113049203,% change,56025,3038
Wyoming,Niobrara,0.526315789,% change,56027,3040
Wyoming,Park,-2.944376445,% change,56029,3043
Wyoming,Platte,7.94058967,% change,56031,3045
Wyoming,Sheridan,7.425457959,% change,56033,3047
Wyoming,Sublette,-15.108644938,% change,56035,3049
Wyoming,Sweetwater,-3.538766579,% change,56037,3051
Wyoming,Teton,-4.100328474,% change,56039,3053
Wyoming,Uinta,-23.310125054,% change,56041,3055
Wyoming,Washakie,-11.438341824,% change,56043,3056
Wyoming,Weston,-9.810806032,% change,56045,3058
